Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Cash,Reason,rsi_entry,rsi_exit,bb_std,exposure,acr_window,acr_factor
2013-02-18 19:10:00,2013-02-18 19:38:00,1.33404,1.33459,163159.7225657441,89.7378474111675,3717.431118937922,Signal Exit,35,55,1.75,0.6,20,1.5
2013-02-19 02:18:00,2013-02-19 02:50:00,1.33394,1.33353,167208.32056634882,-68.55541143216948,3648.8757075057524,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-19 05:44:00,2013-02-19 05:45:00,1.33378,1.3332,164144.41845757555,-95.2037627053979,3553.6719448003546,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-19 10:54:00,2013-02-19 11:18:00,1.33573,1.3364,159628.30563663412,106.95096477653662,3660.6229095768913,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-19 13:28:00,2013-02-19 13:46:00,1.33828,1.33883,164119.14888858347,90.26553188872919,3750.8884414656204,Signal Exit,35,55,1.75,0.6,20,1.5
2013-02-19 16:21:00,2013-02-19 16:22:00,1.33853,1.33838,168134.6749702563,-25.220201245554335,3725.668240220066,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-19 20:46:00,2013-02-19 21:13:00,1.34179,1.34152,166598.4203289665,-44.9815734888197,3680.686666731246,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-19 21:32:00,2013-02-19 21:43:00,1.34118,1.34166,164661.86492780593,79.03769516535277,3759.724361896599,Signal Exit,35,55,1.75,0.6,20,1.5
2013-02-19 22:19:00,2013-02-19 22:38:00,1.34105,1.34132,168214.05742798248,45.417795505554004,3805.142157402153,Signal Exit,35,55,1.75,0.6,20,1.5
2013-02-19 23:18:00,2013-02-19 23:33:00,1.34068,1.3411,170293.0822001739,71.52309452405004,3876.665251926203,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-20 02:52:00,2013-02-20 02:59:00,1.34153,1.34089,173384.057841101,-110.96579701830011,3765.6994549079027,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-20 05:12:00,2013-02-20 05:16:00,1.34031,1.33917,168574.40987120455,-192.17482725315952,3573.524627654743,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-20 06:06:00,2013-02-20 06:54:00,1.33888,1.33787,160142.41579475722,-161.7438399527332,3411.78078770201,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-20 06:56:00,2013-02-20 07:15:00,1.33762,1.33713,153038.11789754982,-74.98867776981494,3336.792109932195,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-20 07:28:00,2013-02-20 08:21:00,1.33676,1.33618,149770.73416015718,-86.8670258128949,3249.9250841193,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-20 08:22:00,2013-02-20 08:26:00,1.33618,1.33676,145935.05743773896,84.64233331389224,3334.5674174331925,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-20 09:43:00,2013-02-20 09:47:00,1.33715,1.33784,149627.22585049662,103.24278583682133,3437.810203270014,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-20 10:49:00,2013-02-20 11:03:00,1.33691,1.33619,154287.58270654033,-111.08705954871736,3326.7231437212968,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-20 11:12:00,2013-02-20 11:15:00,1.33511,1.33398,149503.3282825219,-168.938760959261,3157.784382762036,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-20 12:33:00,2013-02-20 13:01:00,1.33415,1.33488,142013.3140694241,103.66971927069655,3261.4541020327324,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-20 14:04:00,2013-02-20 14:36:00,1.32926,1.32809,147215.1769570768,-172.24175703979682,3089.2123449929354,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-20 14:42:00,2013-02-20 15:35:00,1.32782,1.32836,139591.7674832252,75.37955444093951,3164.591899433875,Signal Exit,35,55,1.75,0.6,20,1.5
2013-02-20 18:42:00,2013-02-20 18:48:00,1.32753,1.32724,143029.16993667372,-41.47845928165304,3123.1134401522218,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-20 18:55:00,2013-02-20 19:06:00,1.32706,1.32759,141204.47184688962,74.83837007887148,3197.951810231093,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-20 20:59:00,2013-02-20 21:45:00,1.32767,1.32732,144521.687327322,-50.582590564541086,3147.369219666552,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-20 21:46:00,2013-02-20 22:06:00,1.32727,1.32767,142278.62694100908,56.91145077639736,3204.2806704429495,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-20 22:37:00,2013-02-20 22:43:00,1.32647,1.32596,144938.7021391942,-73.91873809099056,3130.361932351959,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-20 23:28:00,2013-02-20 23:32:00,1.32571,1.32548,141676.3213230024,-32.58555390428382,3097.776378447675,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-21 00:09:00,2013-02-21 00:13:00,1.32594,1.32576,140177.2197134565,-25.231899548400715,3072.5444788992745,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-21 00:23:00,2013-02-21 00:25:00,1.32572,1.32545,139058.52573239934,-37.545801947746774,3034.9986769515276,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-21 00:40:00,2013-02-21 00:56:00,1.3243,1.32376,137506.54732091795,-74.25353555329362,2960.745141398234,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-21 03:20:00,2013-02-21 03:28:00,1.32541,1.32343,134030.00466564612,-265.379409237962,2695.365732160272,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-21 03:29:00,2013-02-21 03:32:00,1.32343,1.32269,122199.09170082006,-90.42732785862945,2604.9384043016425,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-21 05:42:00,2013-02-21 05:57:00,1.31721,1.31813,118657.08904282427,109.16452191940212,2714.1029262210445,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-21 07:07:00,2013-02-21 07:25:00,1.31717,1.31797,123633.37729622044,98.90670183699291,2813.0096280580374,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-21 11:23:00,2013-02-21 11:31:00,1.32129,1.32083,127739.23792920723,-58.76004944745154,2754.249578610586,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-21 11:37:00,2013-02-21 12:06:00,1.32065,1.32008,125131.5448579375,-71.32498056904709,2682.924598041539,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-21 13:18:00,2013-02-21 13:57:00,1.31814,1.31777,122123.20078481217,-45.18558429037824,2637.7390137511607,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-21 19:38:00,2013-02-21 19:40:00,1.31894,1.31878,119993.58638381552,-19.19897382140304,2618.5400399297578,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-21 19:41:00,2013-02-21 19:52:00,1.31878,1.31858,119134.65657333707,-23.82693131466479,2594.713108615093,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-21 19:54:00,2013-02-21 20:11:00,1.3183,1.31876,118093.59517325765,54.32305377968729,2649.03616239478,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-22 00:10:00,2013-02-22 00:33:00,1.32096,1.32137,120323.22685296058,49.33252300971642,2698.368685404497,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-22 05:02:00,2013-02-22 06:03:00,1.32058,1.32215,122599.25269523224,192.48082673149614,2890.849512135993,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-22 06:06:00,2013-02-22 07:49:00,1.3172,1.31787,131681.57510488882,88.22665532029795,2979.076167456291,Signal Exit,35,55,1.75,0.6,20,1.5
2013-02-22 09:54:00,2013-02-22 10:02:00,1.31571,1.31484,135854.07882236774,-118.19304857544994,2860.883118880841,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-22 10:41:00,2013-02-22 10:47:00,1.31512,1.31608,130522.68016063207,125.30177295418719,2986.184891835028,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-22 14:40:00,2013-02-22 14:56:00,1.31767,1.31795,135975.69460494787,38.07319448939329,3024.258086324421,Signal Exit,35,55,1.75,0.6,20,1.5
2013-02-24 17:36:00,2013-02-24 17:41:00,1.31864,1.31957,137608.05464680676,127.97549082151313,3152.2335771459343,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-24 19:01:00,2013-02-24 19:02:00,1.31897,1.31858,143395.2361530255,-55.92414209966423,3096.30943504627,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-24 20:47:00,2013-02-24 21:02:00,1.31841,1.31817,140911.07174761736,-33.8186572194307,3062.4907778268393,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-24 22:46:00,2013-02-24 22:56:00,1.31835,1.31859,139378.349201358,33.45080380832843,3095.941581635168,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-25 10:37:00,2013-02-25 10:48:00,1.32439,1.32299,140258.15273303943,-196.3614138262336,2899.580167808934,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-25 10:50:00,2013-02-25 10:55:00,1.32253,1.32142,131546.96685030666,-146.01713320383308,2753.563034605101,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-25 11:58:00,2013-02-25 12:02:00,1.31688,1.31598,125458.49437785226,-112.91264494008246,2640.650389665019,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-25 13:53:00,2013-02-25 13:56:00,1.31255,1.31029,120710.84787619604,-272.80651620022127,2367.8438734647975,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-25 15:26:00,2013-02-25 15:30:00,1.30852,1.30797,108573.52765558635,-59.715440210553865,2308.1284332542436,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-25 17:59:00,2013-02-25 18:08:00,1.30558,1.30671,106073.70363765884,119.86328511056249,2427.9917183648063,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-25 18:54:00,2013-02-25 18:58:00,1.30595,1.30687,111550.59772723947,102.62654990906387,2530.61826827387,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-25 22:50:00,2013-02-25 22:52:00,1.30744,1.3069,116133.12740655954,-62.7118887995404,2467.9063794743297,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-25 22:53:00,2013-02-25 22:54:00,1.30691,1.30655,113301.13226500661,-40.788407615392856,2427.117971858937,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-26 08:29:00,2013-02-26 08:40:00,1.30534,1.30688,111562.56478123416,171.80634976311143,2598.9243216220484,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-26 10:07:00,2013-02-26 10:14:00,1.30717,1.30527,119292.40978397829,-226.6555785895603,2372.268743032488,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-26 12:08:00,2013-02-26 13:19:00,1.3042,1.3051,109136.73100900878,98.22305790809709,2470.491800940585,Signal Exit,35,55,1.75,0.6,20,1.5
2013-02-26 16:35:00,2013-02-26 16:44:00,1.30588,1.30637,113509.28726715711,55.6195507609185,2526.1113517015037,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-27 01:57:00,2013-02-27 02:01:00,1.3068,1.30743,115983.07399915077,73.06933661948011,2599.180688320984,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-27 03:09:00,2013-02-27 03:14:00,1.30749,1.30867,119274.97824018463,140.74447432341296,2739.9251626443966,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-27 13:07:00,2013-02-27 13:24:00,1.30852,1.3094,125634.69397385123,110.55853069698807,2850.4836933413844,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-27 21:10:00,2013-02-27 21:32:00,1.31413,1.31474,130146.196799771,79.38918004786024,2929.872873389245,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-27 23:13:00,2013-02-27 23:16:00,1.31415,1.31382,133768.87904984568,-44.143730086441245,2885.7291433028035,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-28 01:08:00,2013-02-28 01:21:00,1.31425,1.31465,131743.38869938615,52.69735547977791,2938.4264987825813,Signal Exit,35,55,1.75,0.6,20,1.5
2013-02-28 04:12:00,2013-02-28 04:16:00,1.31155,1.311,134425.36687656198,-73.93395178211587,2864.4925470004655,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-28 04:30:00,2013-02-28 04:43:00,1.31065,1.31196,131133.06589862122,171.7843163271836,3036.276863327649,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-28 08:27:00,2013-02-28 08:30:00,1.31167,1.31272,138889.05883313558,145.83351177482257,3182.1103751024716,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-28 09:55:00,2013-02-28 10:03:00,1.30973,1.30899,145775.55870763306,-107.87391344364305,3074.2364616588284,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-28 10:04:00,2013-02-28 10:34:00,1.30887,1.30816,140926.28580342562,-100.05766292043056,2974.1787987383977,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-28 10:50:00,2013-02-28 10:56:00,1.30644,1.3058,136593.12936246887,-87.41960279197652,2886.759195946421,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-28 13:13:00,2013-02-28 13:26:00,1.30732,1.30796,132489.02468927673,84.79297580113365,2971.552171747555,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-28 14:18:00,2013-02-28 14:19:00,1.30765,1.30732,136346.2167283702,-44.99425152035418,2926.5579202272006,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-28 14:35:00,2013-02-28 14:47:00,1.30731,1.30684,134316.63126085783,-63.12881669259921,2863.4291035346014,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-28 14:48:00,2013-02-28 14:56:00,1.30699,1.30676,131451.46191789996,-30.23383624113993,2833.1952672934613,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-28 15:00:00,2013-02-28 15:05:00,1.30625,1.30555,130137.1988804652,-91.09603921631562,2742.0992280771457,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-28 15:06:00,2013-02-28 15:12:00,1.3056,1.30525,126015.58952560411,-44.10545633397057,2697.993771743175,Stop Loss,35,55,1.75,0.6,20,1.5
2013-02-28 16:59:00,2013-02-28 17:48:00,1.30557,1.30622,123991.533433359,80.59449673168824,2778.588268474863,Take Profit,35,55,1.75,0.6,20,1.5
2013-02-28 22:04:00,2013-02-28 22:12:00,1.30725,1.30742,127531.30320022319,21.680321544038385,2800.2685900189013,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-01 01:51:00,2013-03-01 01:52:00,1.30715,1.30669,128536.21650241676,-59.12665959112803,2741.1419304277733,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-01 04:32:00,2013-03-01 04:44:00,1.30503,1.30447,126026.61687904983,-70.57490545225454,2670.567024975519,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-01 06:55:00,2013-03-01 07:02:00,1.30176,1.30106,123090.29429275068,-86.16320600491599,2584.403818970603,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-01 07:21:00,2013-03-01 07:40:00,1.29884,1.30058,119386.70593624786,207.73286832908022,2792.136687299683,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-01 09:37:00,2013-03-01 10:00:00,1.29858,1.29753,129008.76437183768,-135.45920259042896,2656.6774847092543,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-01 10:20:00,2013-03-01 10:31:00,1.29686,1.29857,122912.76551251118,210.18082902640646,2866.858313735661,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-01 14:00:00,2013-03-01 14:03:00,1.30132,1.30192,132182.3216611899,79.3093929967052,2946.1677067323662,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-01 16:48:00,2013-03-01 16:57:00,1.30168,1.30198,135801.47379074886,40.74044213722017,2986.9081488695865,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-03 17:00:00,2013-03-03 17:10:00,1.30127,1.30091,137722.75464136974,-49.58019167088153,2937.327957198705,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-03 19:25:00,2013-03-03 19:42:00,1.30145,1.30108,135417.93955351514,-50.10463763479809,2887.223319563907,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-03 19:46:00,2013-03-03 19:51:00,1.30034,1.30091,133221.61832584895,75.93632244572849,2963.1596420096353,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-03 20:51:00,2013-03-03 21:02:00,1.30105,1.30153,136650.8424123424,65.59240435792927,3028.7520463675646,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-03 23:22:00,2013-03-03 23:31:00,1.30186,1.30166,139588.83657386655,-27.917767314770234,3000.8342790527945,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-04 04:32:00,2013-03-04 04:33:00,1.29959,1.29871,138543.7382121805,-121.91848962671772,2878.9157894260766,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-04 04:34:00,2013-03-04 04:42:00,1.29869,1.29821,133007.06663296444,-63.843391983798185,2815.0723974422785,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-04 09:08:00,2013-03-04 09:24:00,1.29956,1.30025,129970.40832784689,89.67958174619582,2904.7519791884743,Signal Exit,35,55,1.75,0.6,20,1.5
2013-03-04 11:28:00,2013-03-04 11:31:00,1.30021,1.29982,134043.8227296425,-52.277090864575655,2852.4748883238985,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-04 11:32:00,2013-03-04 11:33:00,1.29984,1.29947,131668.89255557136,-48.7174902455882,2803.7573980783104,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-04 11:37:00,2013-03-04 11:55:00,1.29886,1.29962,129517.76472036912,98.4335011874927,2902.190899265803,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-04 12:38:00,2013-03-04 12:45:00,1.29865,1.29966,134086.51596346064,135.42738112308928,3037.6182803888923,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-04 20:47:00,2013-03-04 21:16:00,1.30263,1.30237,139914.70856907452,-36.377824227949155,3001.2404561609433,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-04 21:17:00,2013-03-04 21:25:00,1.30237,1.30267,138266.71941894898,41.48001582568013,3042.7204719866236,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-05 01:43:00,2013-03-05 01:57:00,1.30288,1.30351,140122.8265989173,88.27738075730507,3130.9978527439284,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-05 05:27:00,2013-03-05 05:42:00,1.30426,1.30376,144035.599623262,-72.01779981162308,3058.980052932305,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-05 05:44:00,2013-03-05 05:55:00,1.30238,1.30327,140925.69232938028,125.42386617312525,3184.4039191054303,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-05 10:19:00,2013-03-05 10:46:00,1.30155,1.30299,146797.46083233514,211.38834359857844,3395.792262704009,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-05 11:20:00,2013-03-05 11:32:00,1.30188,1.30145,156502.54690312513,-67.29609516833291,3328.496167535676,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-05 18:31:00,2013-03-05 18:39:00,1.30425,1.30449,153122.30787973208,36.749353891138455,3365.2455214268143,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-05 22:50:00,2013-03-05 23:32:00,1.30619,1.30628,154582.97130249723,13.912467417247246,3379.1579888440615,Signal Exit,35,55,1.75,0.6,20,1.5
2013-03-05 23:58:00,2013-03-06 00:15:00,1.30578,1.30619,155270.78017019996,63.661019869785314,3442.819008713847,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-06 04:28:00,2013-03-06 04:30:00,1.30449,1.30407,158352.41398771232,-66.50801387481779,3376.3109948390293,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-06 04:32:00,2013-03-06 04:39:00,1.3038,1.3033,155375.563499265,-77.68778174965844,3298.623213089371,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-06 08:01:00,2013-03-06 08:13:00,1.30317,1.30378,151873.8098524078,92.64302400996867,3391.2662370993394,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-06 09:37:00,2013-03-06 09:41:00,1.30168,1.30075,156317.96925969544,-145.3757114114973,3245.890525687842,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-06 09:42:00,2013-03-06 10:01:00,1.30079,1.30017,149719.34865833112,-92.82599616814177,3153.0645295197,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-06 10:20:00,2013-03-06 11:15:00,1.29931,1.30052,145603.33697976772,176.18003774550922,3329.2445672652093,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-06 11:28:00,2013-03-06 11:46:00,1.29966,1.29923,153697.63941024002,-66.08998494639252,3263.1545823188167,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-06 12:01:00,2013-03-06 12:32:00,1.29862,1.29829,150767.17972858032,-49.75316931045616,3213.4014130083606,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-06 16:24:00,2013-03-06 16:26:00,1.29874,1.29859,148454.72133029063,-22.268208199557623,3191.133204808803,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-06 16:36:00,2013-03-06 16:55:00,1.29737,1.29709,147581.64000133207,-41.322859200348766,3149.810345608454,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-06 16:58:00,2013-03-06 17:14:00,1.29664,1.29726,145752.57645646227,90.36659740301607,3240.17694301147,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-07 02:22:00,2013-03-07 02:45:00,1.29867,1.29907,149699.78253188892,59.87991301274897,3300.056856024219,Signal Exit,35,55,1.75,0.6,20,1.5
2013-03-07 05:46:00,2013-03-07 06:00:00,1.30194,1.30068,152083.36126200375,-191.62503519013063,3108.4318208340883,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-07 06:01:00,2013-03-07 06:16:00,1.30077,1.30165,143381.1582755178,126.17541928245451,3234.607240116543,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-07 10:52:00,2013-03-07 10:54:00,1.30868,1.30821,148299.38136671498,-69.70070924235166,3164.906530874191,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-07 15:49:00,2013-03-07 15:52:00,1.31039,1.31013,144914.40857489104,-37.677746229461086,3127.22878464473,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-07 19:03:00,2013-03-07 19:32:00,1.31028,1.30999,143201.24483216088,-41.52836100131254,3085.7004236434173,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-07 20:49:00,2013-03-07 21:02:00,1.30928,1.31005,141407.51055435432,108.88378312684397,3194.584206770261,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-07 23:53:00,2013-03-08 00:30:00,1.30904,1.30939,146424.13708230128,51.24844797881606,3245.832654749077,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-08 08:56:00,2013-03-08 09:04:00,1.30034,1.29791,149768.4907677566,-363.9374325656716,2881.895222183405,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-08 12:37:00,2013-03-08 12:46:00,1.29605,1.2979,133415.9278816437,246.8194665810581,3128.714688764463,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-08 14:50:00,2013-03-08 15:01:00,1.2999,1.30048,144413.32512183074,83.75972857066543,3212.4744173351287,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-10 17:00:00,2013-03-10 17:30:00,1.29863,1.29921,148424.4665840984,86.08619061878078,3298.5606079539093,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-10 18:57:00,2013-03-10 19:00:00,1.29879,1.29921,152383.09232226503,64.00089877536456,3362.561506729274,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-11 00:08:00,2013-03-11 00:47:00,1.30022,1.29999,155168.887114301,-35.68884403628186,3326.872662692992,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-11 00:58:00,2013-03-11 01:18:00,1.29977,1.30001,153575.1400336825,36.85803360808656,3363.7306963010788,Signal Exit,35,55,1.75,0.6,20,1.5
2013-03-11 01:59:00,2013-03-11 02:01:00,1.29979,1.30017,155274.19181411204,59.00419288936987,3422.7348891904485,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-11 03:49:00,2013-03-11 03:59:00,1.29991,1.30069,157983.31680764584,123.22698710996421,3545.9618763004128,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-11 04:37:00,2013-03-11 04:45:00,1.29924,1.30018,163755.51289832883,153.93018212441942,3699.892058424832,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-11 07:01:00,2013-03-11 07:12:00,1.29966,1.2993,170808.9219530415,-61.49121190311851,3638.4008465217134,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-11 08:36:00,2013-03-11 08:47:00,1.29958,1.30014,167980.46352768032,94.06905957552046,3732.469906097234,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-11 15:15:00,2013-03-11 15:28:00,1.30317,1.30369,171848.79514248643,89.361373474106,3821.83127957134,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-11 16:51:00,2013-03-11 17:30:00,1.30448,1.30432,175786.42583579692,-28.125828133755636,3793.7054514375845,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-11 18:43:00,2013-03-11 18:44:00,1.3035,1.3032,174623.95633774842,-52.38718690135753,3741.318264536227,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-11 18:45:00,2013-03-11 19:33:00,1.30327,1.30352,172242.97027643822,43.06074256912394,3784.3790071053513,Signal Exit,35,55,1.75,0.6,20,1.5
2013-03-11 23:00:00,2013-03-11 23:22:00,1.30285,1.30306,174281.56766037614,36.59912920868657,3820.978136314038,Signal Exit,35,55,1.75,0.6,20,1.5
2013-03-11 23:54:00,2013-03-11 23:55:00,1.30261,1.30249,175999.48424996142,-21.11993811001649,3799.8581982040214,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-11 23:57:00,2013-03-12 00:42:00,1.3024,1.30255,175054.89242340392,26.25823386352713,3826.1164320675484,Signal Exit,35,55,1.75,0.6,20,1.5
2013-03-12 02:13:00,2013-03-12 02:14:00,1.30207,1.3018,176309.25059639875,-47.60349766102633,3778.512934406522,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-12 02:15:00,2013-03-12 02:17:00,1.30177,1.30154,174155.78486552255,-40.05583051910058,3738.4571038874215,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-12 04:23:00,2013-03-12 04:38:00,1.29948,1.30034,172613.2193132986,148.44736860945113,3886.9044724968726,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-12 07:13:00,2013-03-12 07:28:00,1.30038,1.30112,179343.16765085,132.71394406162236,4019.618416558495,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-12 10:34:00,2013-03-12 10:43:00,1.30467,1.30375,184856.78753516957,-170.0682445323619,3849.550172026133,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-12 11:06:00,2013-03-12 11:24:00,1.30344,1.3029,177202.64095130423,-95.68942611370161,3753.8607459124314,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-12 13:22:00,2013-03-12 13:26:00,1.30194,1.30154,172996.94667553485,-69.19877867024474,3684.6619672421866,Stop Loss,35,55,1.75,0.6,20,1.5
2013-03-12 17:21:00,2013-03-12 17:32:00,1.30279,1.30306,169697.12542660843,45.81822386522068,3730.4801911074073,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-12 17:57:00,2013-03-12 17:59:00,1.3024,1.30271,171858.73116281055,53.27620666047685,3783.756397767884,Take Profit,35,55,1.75,0.6,20,1.5
2013-03-13 00:28:00,2013-03-13 01:08:00,1.30354,1.30361,174160.65779805227,12.191246045866183,3795.9476438137503,Signal Exit,35,55,1.75,0.6,20,1.5
