Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Cash,Reason,Type,rsi_entry,rsi_exit,bb_std,exposure,atr_window,atr_factor
2024-01-01 23:33:00,2024-01-01 23:42:00,1.10194,1.10185,52566.14626963539,-4.730953164263163,960.6813671751039,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-01 23:44:00,2024-01-01 23:54:00,1.10174,1.10165,52318.04421234252,-4.7086239791068225,955.972743195997,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-01 23:58:00,2024-01-02 00:00:00,1.10204,1.10234,52047.44346099945,-15.614233038309672,940.3585101576874,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 00:01:00,2024-01-02 00:11:00,1.10224,1.10244,51188.044898988635,-10.2376089797966,930.1209011778908,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 00:12:00,2024-01-02 00:15:00,1.10239,1.10252,50623.87546210819,-6.581103810072216,923.5397973678186,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 00:24:00,2024-01-02 00:28:00,1.10267,1.1028,50252.92049486166,-6.5328796643301805,917.0069177034884,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 00:29:00,2024-01-02 00:35:00,1.10265,1.10284,49898.349487334424,-9.480686402600252,907.5262313008882,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 00:36:00,2024-01-02 00:41:00,1.10279,1.10292,49376.19481320404,-6.418905325714722,901.1073259751735,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 00:42:00,2024-01-02 00:46:00,1.10294,1.10306,49020.290821359646,-5.882434898558156,895.2248910766153,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 00:50:00,2024-01-02 00:52:00,1.103,1.1032,48697.63686726829,-9.739527373452585,885.4853637031628,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 00:54:00,2024-01-02 00:58:00,1.10311,1.10325,48163.031630743775,-6.742824428305525,878.7425392748572,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 01:05:00,2024-01-02 01:23:00,1.1034,1.1031,47783.716110650195,14.33511483319348,893.0776541080508,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 01:43:00,2024-01-02 01:52:00,1.10337,1.103,48564.5424893581,17.968880721061595,911.0465348291124,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 01:55:00,2024-01-02 02:03:00,1.10285,1.10266,49565.02887042366,-9.417355485387162,901.6291793437252,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-02 02:25:00,2024-01-02 02:44:00,1.10358,1.10299,49020.23483628148,28.92193855341051,930.5511178971358,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 02:52:00,2024-01-02 02:57:00,1.10244,1.10205,50644.99389883181,-19.751547620550102,910.7995702765857,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-02 03:51:00,2024-01-02 03:55:00,1.10318,1.10256,49536.770261059064,30.712797561859837,941.5123678384455,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 04:46:00,2024-01-02 05:06:00,1.10136,1.10098,51291.80474168912,-19.490885801832885,922.0214820366126,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-02 06:16:00,2024-01-02 06:17:00,1.09883,1.09843,50345.63028147826,-20.138252112589086,901.8832299240236,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-02 06:30:00,2024-01-02 06:36:00,1.09774,1.09723,49294.90935507626,-25.14040377108941,876.7428261529342,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-02 07:38:00,2024-01-02 07:57:00,1.09606,1.0955,47994.24262282725,-26.876775868788826,849.8660502841453,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-02 08:17:00,2024-01-02 08:22:00,1.09607,1.09533,46522.54237142583,34.42668135486372,884.292731639009,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 08:52:00,2024-01-02 09:05:00,1.09534,1.09487,48439.35572364795,-22.766497190113103,861.5262344488959,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-02 11:24:00,2024-01-02 11:34:00,1.09603,1.09534,47162.55400576056,32.54216226397853,894.0683967128745,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 12:03:00,2024-01-02 12:10:00,1.0956,1.09493,48963.21997332281,32.80535738212376,926.8737540949983,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 12:11:00,2024-01-02 12:17:00,1.09494,1.09467,50790.38599895876,-13.713404219718482,913.1603498752798,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-02 12:25:00,2024-01-02 12:55:00,1.09539,1.09474,50018.36879332182,32.51193971566116,945.672289590941,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 13:13:00,2024-01-02 13:42:00,1.09539,1.09478,51799.21066967605,31.59751850850236,977.2698080994434,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 15:21:00,2024-01-02 15:29:00,1.09495,1.09459,53551.475853661446,19.278531307325512,996.5483394067688,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 15:57:00,2024-01-02 16:01:00,1.09435,1.09409,54637.821870887856,-14.205833686426852,982.3425057203419,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-02 16:48:00,2024-01-02 16:59:00,1.09419,1.09396,53866.833313428666,12.389371662086033,994.7318773824279,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 17:02:00,2024-01-02 17:35:00,1.09427,1.09397,54542.21777344318,16.362665332031153,1011.0945427144591,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 17:44:00,2024-01-02 17:52:00,1.09392,1.09411,55457.13814800675,10.536856248116427,1021.6313989625755,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2024-01-02 17:54:00,2024-01-02 17:57:00,1.09418,1.09402,56021.755047391234,8.963480807579122,1030.5948797701546,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 18:05:00,2024-01-02 19:14:00,1.09431,1.09447,56506.55918908653,-9.041049470262887,1021.5538302998917,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 19:15:00,2024-01-02 19:22:00,1.09446,1.09463,56003.170347014515,-9.520538958992663,1012.033291340899,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 19:24:00,2024-01-02 19:27:00,1.09477,1.09487,55465.52927140307,-5.546552927139697,1006.4867384137593,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 19:51:00,2024-01-02 20:02:00,1.09494,1.09506,55152.98035036217,-6.618357642037833,999.8683807717215,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 20:17:00,2024-01-02 20:24:00,1.09453,1.09484,54810.834647111806,16.99135874060644,1016.8597395123279,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2024-01-02 20:29:00,2024-01-02 20:34:00,1.09506,1.09524,55715.2889985386,-10.028752019740791,1006.8309874925872,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 20:41:00,2024-01-02 20:44:00,1.09523,1.09542,55157.235694379466,-10.479874781939518,996.3511127106476,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 20:45:00,2024-01-02 20:58:00,1.09545,1.09508,54572.154605540054,20.191697204048808,1016.5428099146964,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 21:17:00,2024-01-02 21:51:00,1.09493,1.09511,55704.53690636093,10.02681664314881,1026.5696265578451,Signal Exit,LONG,35,55,1.75,0.6,20,1.5
2024-01-02 22:00:00,2024-01-02 22:05:00,1.09518,1.09538,56241.14537653235,-11.248229075305233,1015.3213974825399,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 22:07:00,2024-01-02 22:14:00,1.09535,1.09488,55616.272286440304,26.139647974625298,1041.4610454571653,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 22:40:00,2024-01-02 22:45:00,1.09585,1.09609,57022.09492853029,-13.685302782848295,1027.775742674317,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-02 23:04:00,2024-01-03 00:29:00,1.09614,1.09587,56257.90917260479,15.18963547660287,1042.9653781509198,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 00:44:00,2024-01-03 00:49:00,1.09568,1.09553,57113.320211243416,-8.56699803169191,1034.398380119228,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-03 00:56:00,2024-01-03 01:06:00,1.09522,1.09548,56667.97794703683,14.733674266225437,1049.1320543854536,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2024-01-03 01:46:00,2024-01-03 01:50:00,1.09585,1.09607,57442.09815497304,-12.63726159410033,1036.4947927913531,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 01:51:00,2024-01-03 02:00:00,1.096,1.09576,56742.41566376021,13.61817975930347,1050.1129725506567,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 04:05:00,2024-01-03 04:10:00,1.09559,1.09491,57509.45002513658,39.106426017093675,1089.2193985677504,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 04:13:00,2024-01-03 04:16:00,1.09447,1.09413,59712.15649041547,-20.302133206741676,1068.9172653610087,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-03 05:20:00,2024-01-03 05:37:00,1.09314,1.0929,58670.46848679997,-14.080912436833048,1054.8363529241756,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-03 07:11:00,2024-01-03 07:14:00,1.09218,1.09256,57948.48942065459,-22.020425979851463,1032.815926944324,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 07:16:00,2024-01-03 07:21:00,1.09285,1.09316,56703.99013282649,-17.57823694116546,1015.2376900031586,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 07:53:00,2024-01-03 07:55:00,1.09244,1.09177,55759.82333143194,37.3590816320689,1052.5967716352275,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 07:57:00,2024-01-03 08:23:00,1.09157,1.09106,57857.770274113114,-29.507462839798293,1023.0893087954291,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-03 10:02:00,2024-01-03 10:09:00,1.09363,1.09234,56129.91462169632,72.407589861989,1095.4968986574181,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 11:17:00,2024-01-03 12:08:00,1.09147,1.09052,60221.36560734156,57.21029732697487,1152.707195984393,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 12:28:00,2024-01-03 13:03:00,1.09084,1.0911,63402.91129685708,-16.484756937178208,1136.2224390472147,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 13:28:00,2024-01-03 13:31:00,1.09132,1.09071,62468.70426898882,38.105909604083145,1174.3283486512978,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 13:32:00,2024-01-03 13:35:00,1.09066,1.09029,64602.81015080581,-23.90303975579695,1150.4253088955008,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-03 14:18:00,2024-01-03 14:25:00,1.09059,1.0917,63291.90487142744,-70.25401440728093,1080.17129448822,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 14:26:00,2024-01-03 14:30:00,1.09194,1.09248,59353.33229783065,-32.05079944082766,1048.1204950473923,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 15:47:00,2024-01-03 18:00:00,1.09213,1.0925,57582.18316761149,-21.305407772015183,1026.8150872753772,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 18:01:00,2024-01-03 18:50:00,1.09241,1.09256,56397.236602120654,-8.459585490310905,1018.3555017850663,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 18:55:00,2024-01-03 19:08:00,1.09264,1.09244,55920.824889354204,11.184164977869608,1029.539666762936,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 19:37:00,2024-01-03 19:38:00,1.09234,1.09223,56550.506257919835,-6.220555688374263,1023.3191110745616,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-03 19:39:00,2024-01-03 19:41:00,1.09222,1.0921,56214.99941813344,-6.745799930170277,1016.5733111443914,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-03 19:52:00,2024-01-03 19:54:00,1.09213,1.09195,55849.027742726124,-10.052824993694555,1006.5204861506968,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-03 21:31:00,2024-01-03 21:33:00,1.09184,1.09199,55311.42765335747,-8.296714148008848,998.223772002688,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 21:34:00,2024-01-03 22:02:00,1.09192,1.09207,54851.47842347542,-8.227721763526496,989.9960502391615,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 22:05:00,2024-01-03 22:08:00,1.09209,1.0922,54390.90460891473,-5.982999506983584,984.0130507321779,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 22:13:00,2024-01-03 22:18:00,1.09219,1.09233,54057.24557442448,-7.568014380420994,976.4450363517569,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 22:20:00,2024-01-03 22:26:00,1.09237,1.09259,53632.65393694939,-11.799183866122803,964.6458524856341,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 22:27:00,2024-01-03 22:28:00,1.09251,1.09265,52977.77699896389,-7.416888779844717,957.2289637057894,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 22:29:00,2024-01-03 22:30:00,1.09267,1.09281,52562.74796813984,-7.358784715541101,949.8701789902483,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 23:36:00,2024-01-03 23:38:00,1.0926,1.09269,52162.008730930705,-4.694580785779772,945.1755982044685,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 23:39:00,2024-01-03 23:42:00,1.09269,1.09279,51899.93126345817,-5.189993126345246,939.9856050781233,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-03 23:46:00,2024-01-03 23:48:00,1.09275,1.09255,51612.11283888116,10.322422567786555,950.3080276459099,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 00:02:00,2024-01-04 00:20:00,1.09235,1.09254,52197.99666659459,9.917619366659993,960.2256470125699,Signal Exit,LONG,35,55,1.75,0.6,20,1.5
2024-01-04 01:04:00,2024-01-04 01:14:00,1.0927,1.09292,52725.852311480005,-11.59968750851964,948.6259595040502,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 01:15:00,2024-01-04 01:19:00,1.09294,1.09309,52077.476869949875,-7.811621530485839,940.8143379735644,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 01:22:00,2024-01-04 01:27:00,1.09327,1.09341,51633.04607133999,-7.228626449989095,933.5857115235754,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 01:33:00,2024-01-04 01:34:00,1.09259,1.09229,51268.218354016164,-15.380465506203155,918.2052460173722,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-04 01:54:00,2024-01-04 01:59:00,1.09287,1.09324,50410.67534202818,-18.65194987654949,899.5532961408228,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 02:14:00,2024-01-04 02:20:00,1.09369,1.0932,49349.630853760544,24.181319118347673,923.7346152591705,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 02:34:00,2024-01-04 02:40:00,1.09366,1.094,50677.611794845034,-17.230388010247665,906.5042272489228,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 03:49:00,2024-01-04 03:50:00,1.09454,1.09503,49692.33982763112,-24.349246515533256,882.1549807333895,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 04:18:00,2024-01-04 04:35:00,1.09566,1.09615,48308.14198200478,-23.670989571176516,858.483991162213,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 09:21:00,2024-01-04 09:38:00,1.09476,1.09387,47050.53113900104,41.874972713713625,900.3589638759266,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 10:02:00,2024-01-04 10:14:00,1.09553,1.09612,49310.87038470476,-29.093413526980267,871.2655503489464,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 11:13:00,2024-01-04 11:42:00,1.09626,1.09561,47685.70687696056,30.995709470026245,902.2612598189726,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 13:01:00,2024-01-04 13:15:00,1.09498,1.09522,49439.87615220218,-11.865570276529413,890.3956895424432,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 14:50:00,2024-01-04 15:00:00,1.09496,1.09454,48790.587210990896,20.492046628609586,910.8877361710528,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 15:33:00,2024-01-04 15:59:00,1.09467,1.09491,49926.70318019418,-11.9824087632475,898.9053274078053,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 16:38:00,2024-01-04 16:50:00,1.0946,1.09477,49273.085734029155,8.376424574785128,907.2817519825904,Signal Exit,LONG,35,55,1.75,0.6,20,1.5
2024-01-04 17:23:00,2024-01-04 17:26:00,1.09471,1.09486,49727.238372679,-7.459085755895508,899.8226662266949,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 17:34:00,2024-01-04 18:29:00,1.09472,1.09442,49317.962559925545,14.795388767976034,914.618054994671,Signal Exit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 18:30:00,2024-01-04 18:53:00,1.09442,1.09467,50142.6173678115,12.535654341957061,927.153709336628,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2024-01-04 19:03:00,2024-01-04 19:08:00,1.09445,1.09464,50828.47326072245,9.657409919544103,936.8111192561721,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2024-01-04 19:09:00,2024-01-04 19:11:00,1.09461,1.09471,51350.405309078415,-5.1350405309072755,931.6760787252648,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 19:24:00,2024-01-04 19:34:00,1.09493,1.09504,51054.00776626441,-5.615940854291868,926.0601378709729,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 19:35:00,2024-01-04 19:52:00,1.09502,1.09483,50742.0944569582,9.640997946828882,935.7011358178017,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 19:58:00,2024-01-04 20:02:00,1.09508,1.09521,51267.54953890866,-6.664781440056253,929.0363543777455,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 20:38:00,2024-01-04 20:58:00,1.09543,1.0951,50886.11893289825,16.792419247853445,945.828773625599,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 21:25:00,2024-01-04 21:30:00,1.09537,1.09512,51808.728025722754,12.95218200642351,958.7809556320225,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 21:44:00,2024-01-04 21:50:00,1.09487,1.09472,52542.18065881917,-7.881327098827841,950.8996285331947,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-04 21:57:00,2024-01-04 22:01:00,1.09471,1.09457,52117.892146770995,-7.296504900549451,943.6031236326453,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-04 22:02:00,2024-01-04 22:13:00,1.09456,1.09441,51725.065248098515,-7.75875978720818,935.8443638454371,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-04 22:15:00,2024-01-04 22:19:00,1.09442,1.09431,51306.31917428978,-5.643695109174672,930.2006687362624,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-04 22:25:00,2024-01-04 22:29:00,1.09417,1.09408,51008.56368222099,-4.590770731407312,925.609898004855,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-04 22:30:00,2024-01-04 22:45:00,1.09412,1.094,50759.143311786,-6.091097197409141,919.5188008074459,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-04 22:46:00,2024-01-04 23:06:00,1.09401,1.09387,50430.18624002227,-7.060226073604579,912.4585747338414,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-04 23:14:00,2024-01-04 23:27:00,1.09381,1.09407,50052.12466884604,13.013552413907428,925.4721271477488,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2024-01-04 23:29:00,2024-01-04 23:32:00,1.09397,1.09407,50758.54697008595,-5.075854697008036,920.3962724507408,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-04 23:33:00,2024-01-04 23:37:00,1.09409,1.09392,50474.619407036385,8.580685299196361,928.9769577499371,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-05 00:06:00,2024-01-05 00:07:00,1.09362,1.09347,50967.079483729474,-7.6450619225642376,921.3318958273729,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-05 00:34:00,2024-01-05 00:52:00,1.09366,1.09347,50545.794625059316,9.60370097876807,930.935596806141,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-05 01:00:00,2024-01-05 01:03:00,1.09369,1.09343,51071.26864867417,13.278529848662895,944.2141266548039,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-05 01:16:00,2024-01-05 01:26:00,1.09301,1.09286,51831.95725500061,-7.77479358825499,936.4393330665489,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-05 01:27:00,2024-01-05 01:34:00,1.09289,1.09274,51410.80985642922,-7.711621478457826,928.7277115880911,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-05 02:08:00,2024-01-05 02:13:00,1.09285,1.09307,50989.30566435051,-11.217647246151348,917.5100643419397,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-05 02:41:00,2024-01-05 02:44:00,1.09267,1.09243,50381.72903119549,-12.091614967487825,905.4184493744519,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-05 03:19:00,2024-01-05 03:30:00,1.09191,1.09157,49752.366918946725,-16.915804752442234,888.5026446220097,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-05 04:12:00,2024-01-05 04:17:00,1.09127,1.09165,48851.48375500159,-18.563563826902897,869.9390807951069,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-05 05:07:00,2024-01-05 05:21:00,1.09097,1.09057,47843.97815495056,-19.137591261978116,850.8014895331287,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-05 05:37:00,2024-01-05 05:47:00,1.09091,1.0912,46794.0429292863,-13.570272449488414,837.2312170836403,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-05 06:05:00,2024-01-05 06:20:00,1.09129,1.09154,46031.644223825395,-11.50791105594997,825.7233060276903,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-05 07:41:00,2024-01-05 08:06:00,1.09187,1.09209,45374.814182697046,-9.982459120198296,815.740846907492,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-05 09:28:00,2024-01-05 10:00:00,1.09476,1.09729,44707.92759549995,-113.11105681662127,702.6297900908708,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-05 12:10:00,2024-01-05 12:43:00,1.09464,1.09512,38512.924254049045,18.486203641944925,721.1159937328157,Signal Exit,LONG,35,55,1.75,0.6,20,1.5
2024-01-05 13:27:00,2024-01-05 13:30:00,1.09433,1.09473,39537.39696797944,-15.814958787190033,705.3010349456257,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-05 13:57:00,2024-01-05 14:10:00,1.09551,1.09595,38628.64063015175,-16.996601877266613,688.3044330683591,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-05 15:18:00,2024-01-05 15:39:00,1.09403,1.09374,37748.75093379664,-10.947137770805687,677.3572952975534,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-05 16:24:00,2024-01-05 16:51:00,1.09395,1.09411,37151.092570824265,-5.944174811329578,671.4131204862238,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2024-01-05 16:56:00,2024-01-05 16:59:00,1.09413,1.09392,36819.01348941481,7.731992832778711,679.1451133190025,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-07 17:10:00,2024-01-07 18:01:00,1.09436,1.09404,37235.19390250023,11.915262048803722,691.0603753678062,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2024-01-07 18:03:00,2024-01-07 18:24:00,1.09395,1.09381,37902.666961075345,-5.306373374551647,685.7540019932545,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2024-01-07 18:28:00,2024-01-07 18:46:00,1.09361,1.09384,37623.32103729416,8.653363838575869,694.4073658318304,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2024-01-07 19:16:00,2024-01-07 19:36:00,1.09456,1.09469,38065.014206539454,-4.948451846848739,689.4589139849817,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
