Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Cash,Reason,sl,tp,rsi_entry,rsi_exit,bb_std,exposure
2013-03-29 08:33:00,2013-03-29 08:59:00,1.28198,1.28195,456925.2894319198,-13.707758682945938,9749.110283749262,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-03-29 09:28:00,2013-03-29 10:23:00,1.28162,1.28188,456411.8982420341,118.66709354289551,9867.777377292157,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-03-29 11:25:00,2013-03-29 12:56:00,1.2816,1.28125,461974.5963151759,-161.69110871034505,9706.086268581812,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-03-29 16:12:00,2013-03-29 16:34:00,1.28176,1.28195,454348.06525005365,86.32613239747042,9792.412400979283,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-03-31 17:00:00,2013-03-31 17:49:00,1.28074,1.28104,458754.11407370504,137.62623422209634,9930.03863520138,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-03-31 18:12:00,2013-03-31 20:01:00,1.28036,1.28055,465339.6842388725,88.41454000544836,10018.453175206827,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-03-31 20:07:00,2013-03-31 22:24:00,1.28017,1.27829,469552.6301291309,-882.7589446428149,9135.694230564011,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-01 00:23:00,2013-04-01 01:13:00,1.27802,1.27884,428899.1203845329,351.69727871533536,9487.391509279347,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-01 04:58:00,2013-04-01 05:30:00,1.28086,1.28143,444422.8803747176,253.321041813571,9740.712551092918,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-01 06:43:00,2013-04-01 08:39:00,1.28148,1.28188,456068.5715466298,182.42742861863184,9923.13997971155,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-01 14:45:00,2013-04-01 14:52:00,1.28488,1.28517,463380.54820893233,134.3803589805447,10057.520338692095,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-01 15:16:00,2013-04-01 16:02:00,1.28451,1.28487,469790.9866965035,169.12475521070175,10226.645093902796,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-01 17:03:00,2013-04-01 17:47:00,1.28428,1.28468,477776.4238594136,191.1105695437444,10417.75566344654,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-01 22:21:00,2013-04-01 22:42:00,1.28661,1.28681,485823.4739406599,97.16469478812128,10514.920358234662,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-01 23:00:00,2013-04-01 23:27:00,1.28646,1.28738,490411.84451446583,451.1788969533242,10966.099255187986,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-02 00:33:00,2013-04-02 01:08:00,1.28626,1.2864,511534.18073428323,71.61478530281448,11037.7140404908,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-02 01:52:00,2013-04-02 02:43:00,1.28552,1.28538,515171.1699774784,-72.12396379686191,10965.59007669394,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-02 12:59:00,2013-04-02 14:16:00,1.28251,1.28222,513006.06202028546,-148.77175798594612,10816.818318707994,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-02 15:08:00,2013-04-02 16:07:00,1.28102,1.28152,506634.6342152969,253.31731710762054,11070.135635815615,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-02 19:18:00,2013-04-02 22:08:00,1.28179,1.28011,518187.95446129,-870.5557634949173,10199.579872320697,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-03 06:24:00,2013-04-03 07:38:00,1.28204,1.28165,477344.5386565488,-186.1643700761077,10013.41550224459,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-03 12:22:00,2013-04-03 12:52:00,1.28383,1.28421,467978.57203420653,177.83185737302045,10191.247359617611,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-03 21:07:00,2013-04-03 21:57:00,1.28418,1.28425,476159.7607633327,33.331183253334466,10224.578542870946,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-04 00:42:00,2013-04-04 01:26:00,1.28443,1.28346,477624.0920659411,-463.2953693039224,9761.283173567024,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-04 02:37:00,2013-04-04 03:20:00,1.28232,1.28334,456732.32142836537,465.8669678569422,10227.150141423966,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-04 03:55:00,2013-04-04 05:20:00,1.27985,1.27992,479453.8488771637,33.56176942140841,10260.711910845375,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-04 14:57:00,2013-04-04 16:37:00,1.29369,1.29335,475881.17296316935,-161.7995988074809,10098.912312037894,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-04 17:29:00,2013-04-04 18:04:00,1.29295,1.29335,468645.1438356267,187.45805753423005,10286.370369572123,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-04 18:30:00,2013-04-04 19:46:00,1.29303,1.29273,477314.6966229147,-143.19440898685863,10143.175960585264,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-04 20:03:00,2013-04-04 20:16:00,1.29225,1.29306,470954.1943394203,381.47289741502436,10524.648858000288,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-04 21:41:00,2013-04-04 23:34:00,1.29309,1.29246,488348.78583858605,-307.65973507837293,10216.989122921916,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-05 00:46:00,2013-04-05 01:08:00,1.29274,1.29291,474201.57756030984,80.61426818525432,10297.60339110717,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-05 03:04:00,2013-04-05 04:19:00,1.29011,1.29167,478917.4593379093,747.1112365671413,11044.714627674311,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-05 15:01:00,2013-04-05 16:50:00,1.30048,1.30066,509567.9115868438,91.72222408555389,11136.436851759865,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-07 17:00:00,2013-04-07 17:37:00,1.29734,1.29988,515043.2508868854,1308.209857252682,12444.646709012548,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-07 20:49:00,2013-04-07 21:52:00,1.29876,1.29938,574916.6917219139,356.44834886762396,12801.095057880171,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-07 22:36:00,2013-04-07 23:02:00,1.29886,1.29906,591338.330130122,118.26766602614268,12919.362723906313,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-08 00:50:00,2013-04-08 02:27:00,1.29836,1.29769,597031.4577115583,-400.0110766667133,12519.3516472396,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-08 05:04:00,2013-04-08 05:29:00,1.30033,1.30077,577669.5906688118,254.17461989427485,12773.526267133875,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-08 11:14:00,2013-04-08 11:58:00,1.30087,1.30063,589153.0868019344,-141.39674083247485,12632.1295263014,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-08 15:18:00,2013-04-08 15:49:00,1.3,1.30014,583021.3627523723,81.62299078534902,12713.752517086748,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-08 22:06:00,2013-04-09 00:16:00,1.3057,1.30471,584226.9671633643,-578.3846974917577,12135.36781959499,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-09 00:58:00,2013-04-09 01:23:00,1.30422,1.30502,558281.631301237,446.6253050410644,12581.993124636056,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-09 01:42:00,2013-04-09 02:53:00,1.30379,1.30314,579019.3109919261,-376.36255214477484,12205.63057249128,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-09 06:35:00,2013-04-09 07:08:00,1.30346,1.30405,561841.4330700419,331.4864455112508,12537.117018002531,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-09 10:09:00,2013-04-09 10:53:00,1.30391,1.30481,576901.0292736093,519.2109263463193,13056.32794434885,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-09 15:09:00,2013-04-09 16:08:00,1.30912,1.30863,598401.7329663674,-293.2168491535807,12763.111095195269,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-09 16:44:00,2013-04-09 17:44:00,1.30807,1.30818,585432.4812217358,64.39757293429285,12827.508668129562,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-09 18:08:00,2013-04-09 18:44:00,1.30778,1.30802,588516.8148218918,141.24403555726462,12968.752703686827,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-09 20:10:00,2013-04-09 20:29:00,1.30767,1.3079,595047.0395598351,136.8608190987338,13105.613522785561,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-10 01:19:00,2013-04-10 02:06:00,1.30831,1.30781,601032.4857007388,-300.5162428504698,12805.097279935091,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-10 06:41:00,2013-04-10 07:42:00,1.30949,1.31062,586721.4234519588,662.9952085006274,13468.09248843572,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-10 08:10:00,2013-04-10 10:45:00,1.30837,1.30874,617627.69652785,228.52224771529305,13696.614736151012,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-10 14:52:00,2013-04-10 15:35:00,1.30583,1.30596,629329.1501719677,81.81278952233282,13778.427525673345,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-10 18:27:00,2013-04-10 23:05:00,1.3066,1.30552,632715.1779736726,-683.3323922115474,13095.095133461798,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-11 08:24:00,2013-04-11 09:44:00,1.31156,1.30967,599061.9628592727,-1132.227109804127,11962.868023657671,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-11 11:28:00,2013-04-11 12:31:00,1.31185,1.3127,547144.9338106188,465.0731937390355,12427.941217396707,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-11 13:58:00,2013-04-11 15:24:00,1.31141,1.31102,568606.6699535633,-221.75660128182736,12206.184616114879,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-11 15:53:00,2013-04-11 16:24:00,1.31038,1.31031,558899.7672178244,-39.122983705255805,12167.061632409623,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-11 20:13:00,2013-04-11 20:50:00,1.31063,1.31102,557002.1271789729,217.2308295998621,12384.292462009485,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-11 23:36:00,2013-04-12 00:49:00,1.3118,1.31147,566441.185943413,-186.9255913614189,12197.366870648066,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-12 01:52:00,2013-04-12 04:19:00,1.31124,1.30695,558129.7186166408,-2394.376492865336,9802.99037778273,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-12 05:00:00,2013-04-12 06:31:00,1.30561,1.30586,450501.621975141,112.62540549382287,9915.615783276553,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-12 07:36:00,2013-04-12 08:06:00,1.30558,1.306,455687.8529056765,191.38889822042378,10107.004681496977,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-12 14:03:00,2013-04-12 15:40:00,1.3086,1.30875,463411.49387881596,69.51172408186619,10176.516405578843,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-14 17:56:00,2013-04-14 18:55:00,1.31106,1.31047,465723.1433608916,-274.77665458286475,9901.739750995977,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-14 20:03:00,2013-04-14 20:33:00,1.30939,1.31002,453726.07478272985,285.84742711307825,10187.587178109055,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-14 22:38:00,2013-04-14 23:55:00,1.30872,1.30735,467063.4136305269,-639.8768766738655,9547.71030143519,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-15 02:00:00,2013-04-15 02:16:00,1.30721,1.30748,438233.044488729,118.32292201195352,9666.033223447144,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-15 04:09:00,2013-04-15 05:06:00,1.30665,1.30657,443854.12574662577,-35.50833005976557,9630.524893387379,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-15 09:04:00,2013-04-15 09:26:00,1.30807,1.30962,441743.5562341791,684.7025121629513,10315.22740555033,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-15 12:40:00,2013-04-15 13:40:00,1.30706,1.30727,473515.8633368167,99.43833130064696,10414.665736850977,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-15 14:16:00,2013-04-15 15:15:00,1.30498,1.30475,478842.54487506207,-110.13378532124152,10304.531951529736,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-15 15:59:00,2013-04-15 16:51:00,1.30318,1.304,474433.2456696574,389.03526144913945,10693.567212978876,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-15 20:15:00,2013-04-15 21:39:00,1.30428,1.30446,491929.67213997955,88.54734098512102,10782.114553963997,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-15 21:51:00,2013-04-15 23:08:00,1.30364,1.30427,496246.5659521339,312.6353365499091,11094.749890513905,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-16 01:47:00,2013-04-16 01:58:00,1.30671,1.30746,509435.90653690125,382.07692990269044,11476.826820416596,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-16 04:15:00,2013-04-16 05:09:00,1.30416,1.30556,528010.0671888386,739.2140940644099,12216.040914481006,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-16 09:02:00,2013-04-16 10:01:00,1.31285,1.31291,558298.7050073202,33.49792230041073,12249.538836781416,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-16 15:59:00,2013-04-16 17:15:00,1.31808,1.31819,557608.2864521766,61.33691150976982,12310.875748291186,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-16 18:55:00,2013-04-16 19:10:00,1.31736,1.31815,560706.6746352334,442.9582729617482,12753.834021252935,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-16 19:35:00,2013-04-16 19:54:00,1.31757,1.31778,580788.9078190731,121.9656706420306,12875.799691894965,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-16 20:22:00,2013-04-16 21:00:00,1.31757,1.31814,586343.0265668601,334.21552514321667,13210.01521703818,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-16 23:10:00,2013-04-17 00:56:00,1.31725,1.31801,601708.7971321243,457.29868582033737,13667.313902858517,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-17 03:50:00,2013-04-17 04:52:00,1.31607,1.3194,623096.6697603554,2074.9119103018793,15742.225813160396,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-17 06:17:00,2013-04-17 08:21:00,1.31506,1.31369,718243.6913826165,-983.9938571940922,14758.231955966303,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-17 10:44:00,2013-04-17 11:04:00,1.30397,1.30526,679075.3754748792,876.0072343626032,15634.239190328906,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-17 12:23:00,2013-04-17 13:19:00,1.30323,1.30269,719791.8643829058,-388.6876067669181,15245.551583561988,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-17 14:40:00,2013-04-17 15:16:00,1.3023,1.30308,702398.1379203865,547.8705475779035,15793.422131139892,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-17 18:46:00,2013-04-17 20:20:00,1.30298,1.30346,727260.0714273385,349.08483428514864,16142.50696542504,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-18 03:12:00,2013-04-18 03:27:00,1.30352,1.3048,743026.894812126,951.0744253594825,17093.581390784522,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-18 04:21:00,2013-04-18 04:53:00,1.30408,1.30525,786466.2317089989,920.1654910996194,18013.74688188414,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-18 07:47:00,2013-04-18 08:27:00,1.30459,1.30503,828478.5357185389,364.53055571615374,18378.277437600296,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-18 10:06:00,2013-04-18 10:32:00,1.30361,1.30717,845879.2478241328,3011.330122253919,21389.607559854216,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-18 11:27:00,2013-04-18 15:12:00,1.30658,1.30518,982241.0059783962,-1375.1374083698213,20014.470151484395,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-18 16:38:00,2013-04-18 16:50:00,1.3047,1.30488,920417.1143474083,165.675080582597,20180.145232066992,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-19 03:07:00,2013-04-19 03:37:00,1.30624,1.30687,926941.9968183638,583.9734579954843,20764.118690062478,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-19 06:18:00,2013-04-19 07:02:00,1.30839,1.30879,952198.5962929621,380.8794385171429,21144.99812857962,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-19 07:35:00,2013-04-19 07:44:00,1.30796,1.30878,969983.7057056616,795.3866386786841,21940.384767258303,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-19 08:30:00,2013-04-19 09:28:00,1.30865,1.30873,1005939.7746039798,80.4751819681755,22020.85994922648,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-19 10:51:00,2013-04-19 12:30:00,1.30825,1.30672,1009938.1593377327,-1545.2053837865385,20475.65456543994,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-19 14:50:00,2013-04-21 17:00:00,1.30552,1.30767,941034.4337324565,2023.2240325248722,22498.878597964813,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-21 18:07:00,2013-04-21 18:33:00,1.30621,1.30624,1033472.9606096176,31.00418881826217,22529.882786783073,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-21 19:38:00,2013-04-21 20:10:00,1.30584,1.3063,1035190.3504311282,476.1875611984504,23006.070347981524,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-22 00:09:00,2013-04-22 01:54:00,1.30719,1.30685,1055978.259379961,-359.0326081891941,22647.03773979233,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-22 02:14:00,2013-04-22 02:58:00,1.30569,1.30633,1040692.8630743435,666.0434323675527,23313.08117215988,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-22 03:37:00,2013-04-22 04:49:00,1.30459,1.30412,1072202.6616251795,-503.9352509638027,22809.14592119608,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-22 06:57:00,2013-04-22 09:52:00,1.30377,1.3029,1049685.723150375,-913.2265791409822,21895.9193420551,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-22 12:27:00,2013-04-22 14:29:00,1.30427,1.30589,1007272.3903204902,1631.7812723191487,23527.700614374247,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-22 16:15:00,2013-04-22 16:30:00,1.30588,1.3061,1081004.4084161292,237.82096985166623,23765.521584225913,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-22 17:44:00,2013-04-22 18:03:00,1.3062,1.30625,1091663.8302354577,54.58319151164568,23820.10477573756,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-22 18:27:00,2013-04-22 18:48:00,1.30577,1.30631,1094531.4155971217,591.0469644224293,24411.15174015999,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-22 19:48:00,2013-04-22 20:22:00,1.30581,1.3063,1121655.6041151464,549.6112460165356,24960.762986176524,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-22 20:55:00,2013-04-22 22:25:00,1.30567,1.30493,1147032.3888659396,-848.8039677610075,24111.959018415517,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-22 23:34:00,2013-04-23 00:42:00,1.30407,1.30403,1109386.4141533284,-44.37545656617752,24067.58356184934,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-23 01:30:00,2013-04-23 01:42:00,1.30378,1.30429,1107591.0151336577,564.871417718177,24632.454979567516,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-23 02:15:00,2013-04-23 03:00:00,1.30389,1.30585,1133490.7843254039,2221.641937277748,26854.096916845265,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-23 03:29:00,2013-04-23 05:32:00,1.30343,1.29844,1236158.3015664178,-6168.429924816486,20685.66699202878,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-23 08:51:00,2013-04-23 09:04:00,1.29767,1.29927,956437.3219090576,1530.2997150543235,22215.966707083102,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-23 11:12:00,2013-04-23 11:32:00,1.30084,1.30122,1024690.2020425157,389.3822767762041,22605.348983859305,Signal Exit,0.006,0.02,35,55,1.75,0.6
2013-04-23 12:52:00,2013-04-23 13:48:00,1.3004,1.30028,1043002.875293416,-125.16034503510349,22480.188638824202,Signal Exit,0.006,0.02,35,55,1.75,0.6
