combination_index,mean_final_cash,var_final_cash,mean_drawdown,var_drawdown,mean_rank,consistency_score
7442,2006.459072453685,1515149.037061605,-192.54751680047653,32412.79554198334,4743.5,-809543.3828217855
7922,2006.459072453685,1515149.037061605,-192.54751680047653,32412.79554198334,4744.5,-809553.3828217855
8402,2006.459072453685,1515149.037061605,-192.54751680047653,32412.79554198334,4745.5,-809563.3828217855
813,1897.1855174563443,1508116.8326145469,-214.48393979446587,40119.734830968286,5020.333333333333,-810452.8562712824
11333,698.8788466906594,1416761.5561016665,-966.5644994596086,1474.521594780277,10224.5,-810511.7728729366
9693,698.878908967296,1416761.4611412815,-966.5645029001265,1474.5218457660499,10225.5,-810521.7253816967
10653,698.8788437367624,1416761.5606058463,-966.5645019932907,1474.5217796121049,10226.0,-810526.7751657068
10173,698.8788416716834,1416761.5637547332,-966.5645037645955,1474.5219088286901,10226.833333333334,-810535.1101019235
3556,2443.6609705010715,1544695.969784905,-116.30505172559731,6684.295173897802,3936.0833333333335,-810636.9078055822
3277,704.3576302062453,1414522.5637303153,-865.9617703735507,36114.05537901519,9750.583333333334,-811545.3571751998
2797,704.3362573359726,1414555.3396355913,-865.970656031473,36116.641405546776,9754.166666666666,-811598.1197050451
6330,1556.241207306792,1488815.663254136,-317.6551611571908,53377.63353815167,5801.25,-811634.9136757387
9929,1609.586143218021,1492822.19009549,-378.83530042644975,54442.08044195384,5593.416666666667,-811737.7422497123
2117,703.7060232232997,1415414.0940302203,-866.3341361988296,36185.75062898284,9750.666666666666,-812007.0580252096
9449,1610.0726287928867,1496133.372628168,-380.6761994689404,55216.496140826544,5593.833333333333,-813552.4491066305
10115,831.2604135161605,1440560.2821650747,-725.9091852953828,56245.33255627145,8323.083333333334,-814146.5532691975
9040,2923.779925569968,1558702.3289553865,-127.5755897581724,21687.183221830244,3371.4166666666665,-814517.2605400834
9520,2923.779925569968,1558702.3289553865,-127.5755897581724,21687.183221830244,3372.4166666666665,-814527.2605400834
10000,2923.779925569968,1558702.3289553865,-127.5755897581724,21687.183221830244,3373.4166666666665,-814537.2605400834
10480,2923.779925569968,1558702.3289553865,-127.5755897581724,21687.183221830244,3374.4166666666665,-814547.2605400834
10960,2923.779925569968,1558702.3289553865,-127.5755897581724,21687.183221830244,3375.4166666666665,-814557.2605400834
7010,1562.2472103043303,1495476.6083420583,-317.8600521408304,52579.09654510732,5787.916666666667,-814666.4009520551
7490,1562.2472103043303,1495476.6083420583,-317.8600521408304,52579.09654510732,5788.916666666667,-814676.4009520551
7970,1562.2472103043303,1495476.6083420583,-317.8600521408304,52579.09654510732,5789.916666666667,-814686.4009520551
8450,1562.2472103043303,1495476.6083420583,-317.8600521408304,52579.09654510732,5790.916666666667,-814696.4009520551
401,1442.5173962289064,1474965.8543136793,-534.0360743536415,69907.37761612682,6460.583333333333,-814787.9294394756
11275,829.2516302027092,1443567.275309976,-727.4125483334424,56771.714848564385,8335.5,-815881.9527589981
10595,828.6704897272745,1444531.5777383063,-727.4125483334424,56771.714848564385,8344.333333333334,-816453.0184469721
1156,871.095189117346,1435450.3782657506,-773.5635040034908,60340.30616082394,8808.583333333334,-817240.057560457
11721,1436.3793509808104,1479990.0129454313,-534.0707879872292,69901.80756890088,6475.416666666667,-817453.3765385777
3023,1422.298027666433,1500614.1388970134,-458.5095348824513,46270.89367451219,6128.0,-819556.5030162075
81,1403.2638761036942,1482893.9165263653,-547.1850367690294,70104.33183465213,6563.0,-819858.7162650401
903,1401.4893795025657,1499894.1019049638,-471.9403207613502,47172.30044810783,6207.916666666667,-820200.7704254959
1870,1392.1399583852583,1498524.8143816488,-577.9956428960344,52870.68804901472,6243.833333333333,-821056.1368684443
1260,570.1499044901569,1432400.388971189,-940.3009011025274,10261.571914574643,10340.083333333334,-821365.2825676835
9120,894.977264749128,1450325.6649966326,-778.8109363289487,56427.25372285598,8683.166666666666,-822618.6159257037
11041,1426.4109143246963,1490076.1294909446,-539.3028950393343,69392.95794401695,6500.166666666667,-822653.7029551293
2229,1203.5177800212864,1489594.2432995008,-493.7633757066901,53391.571472752374,6906.666666666667,-823486.7138436582
2543,1418.2950418239898,1509914.576060894,-461.6602389384096,48059.377722430436,6147.0,-824759.3666047906
3030,1399.4493377922752,1506843.5614340215,-577.7201779841836,52629.01020323464,6224.166666666667,-824963.1161399273
2550,1399.327051729959,1507210.3847514556,-577.8251553531247,52720.896836497406,6227.833333333333,-825201.7255712367
9630,766.6877593034445,1461250.5543581657,-860.3789461733385,21061.87585493279,9118.166666666666,-825510.7449412845
1863,1416.9697518456703,1513078.4597683868,-462.7033594175627,48703.996693309586,6152.5,-826526.870478835
1390,1374.6660053607914,1512875.388832167,-577.8404474629457,52776.53418354511,6275.666666666667,-828548.3540483373
3033,719.7597781470981,1477750.2770638817,-897.8397663397651,8620.07325960933,8890.5,-829053.7453356176
2553,719.759627601003,1477750.5134719484,-897.8398838062039,8620.0994378788,8892.25,-829071.3689610908
1873,717.7453800124721,1479145.3456376304,-899.1649019871885,8150.2705368591005,8903.666666666666,-829791.3976834374
393,1719.950226217368,1538726.586213103,-318.1672364145276,38970.157929722816,5441.416666666667,-829946.9913038696
3486,1260.8917872003535,1508187.3345284136,-559.708713892298,49572.608418881784,6713.25,-830047.7097749505
9220,1898.4695851572508,1550954.0394539735,-253.95126941946128,42234.403812654185,4847.416666666667,-830575.7829518529
9700,1898.4695851572508,1550954.0394539735,-253.95126941946128,42234.403812654185,4848.416666666667,-830585.7829518529
10180,1898.4695851572508,1550954.0394539735,-253.95126941946128,42234.403812654185,4849.416666666667,-830595.7829518529
10660,1898.4695851572508,1550954.0394539735,-253.95126941946128,42234.403812654185,4850.416666666667,-830605.7829518529
11340,1898.4695851572508,1550954.0394539735,-253.95126941946128,42234.403812654185,4851.416666666667,-830615.7829518529
1383,1411.5263228231597,1520753.708108555,-464.39742976094425,49806.52820584674,6177.25,-830838.452601552
3413,1948.9293558407162,1550308.6239695514,-231.96698437755774,37687.28758606902,5020.166666666667,-831014.0969081287
3893,1956.3977521749146,1551185.453150791,-229.6294176658017,38248.520110332815,5016.25,-831517.4216705869
4373,1956.3977521749146,1551185.453150791,-229.6294176658017,38248.520110332815,5017.25,-831527.4216705869
5053,1956.3977521749146,1551185.453150791,-229.6294176658017,38248.520110332815,5018.25,-831537.4216705869
5533,1956.3977521749146,1551185.453150791,-229.6294176658017,38248.520110332815,5019.25,-831547.4216705869
8769,1602.1134093383178,1531922.9532411082,-385.13915041858417,58419.67398505167,5627.25,-832431.3397533518
1393,715.8841042111058,1489237.574532143,-903.2786305574582,6957.6092160797625,8929.166666666666,-834857.0752609102
6240,2944.753789847941,1602469.946527151,-121.27413942770734,20107.614916234048,3330.8333333333335,-835656.4580321361
6920,2944.753789847941,1602469.946527151,-121.27413942770734,20107.614916234048,3331.8333333333335,-835666.4580321361
7400,2944.753789847941,1602469.946527151,-121.27413942770734,20107.614916234048,3332.8333333333335,-835676.4580321361
7880,2944.753789847941,1602469.946527151,-121.27413942770734,20107.614916234048,3333.8333333333335,-835686.4580321361
8360,2944.753789847941,1602469.946527151,-121.27413942770734,20107.614916234048,3334.8333333333335,-835696.4580321361
1323,1896.5355216243315,1560024.7368411913,-229.520009303615,43029.83826456175,4931.416666666667,-836104.8232213414
1803,1896.5355216243315,1560024.7368411913,-229.520009303615,43029.83826456175,4932.416666666667,-836114.8232213414
2483,1896.5355216243315,1560024.7368411913,-229.520009303615,43029.83826456175,4933.416666666667,-836124.8232213414
2963,1896.5355216243315,1560024.7368411913,-229.520009303615,43029.83826456175,4934.416666666667,-836134.8232213414
2396,2451.72205557703,1597443.6948842758,-157.79955281624652,19199.100946987808,3750.75,-837664.7854418034
11713,1706.6485322162243,1554174.0942121795,-318.1672364145276,38970.157929722816,5471.166666666667,-837981.5469974091
1130,1609.090318174176,1545519.2778764972,-310.1867998674647,53051.227818693085,5625.583333333333,-838109.6835571066
1510,949.6696688459642,1494260.0484060978,-678.4560611689619,55827.29447175202,8079.5,-838344.3502469041
236,2450.9316585792767,1599129.881810735,-158.05952660794853,19401.823022278175,3749.75,-838539.2917092262
716,2450.9316585792767,1599129.881810735,-158.05952660794853,19401.823022278175,3750.75,-838549.2917092262
8876,2450.9316585792767,1599129.881810735,-158.05952660794853,19401.823022278175,3752.6666666666665,-838568.4583758928
11556,2450.9316585792767,1599129.881810735,-158.05952660794853,19401.823022278175,3753.6666666666665,-838578.4583758928
843,1892.2685682691051,1566988.7195292858,-229.520009303615,43029.83826456175,4938.833333333333,-839665.2481854106
9466,2117.39980575681,1589075.6789018898,-159.78229518107608,12959.350959140547,4602.416666666667,-841084.4111922372
11033,1702.2446690879879,1560224.0576844679,-318.1672364145276,38970.157929722816,5479.333333333333,-841092.5992633482
9946,2117.39980575681,1589075.6789018898,-159.78229518107608,12959.350959140547,4603.416666666667,-841094.4111922372
10426,2117.39980575681,1589075.6789018898,-159.78229518107608,12959.350959140547,4604.416666666667,-841104.4111922372
10906,2117.39980575681,1589075.6789018898,-159.78229518107608,12959.350959140547,4605.416666666667,-841114.4111922372
3820,1912.407599505492,1573186.368400851,-247.73099973292395,42232.69944759196,4793.75,-841139.1357903583
4300,1912.407599505492,1573186.368400851,-247.73099973292395,42232.69944759196,4794.75,-841149.1357903583
4980,1912.407599505492,1573186.368400851,-247.73099973292395,42232.69944759196,4795.75,-841159.1357903583
5460,1912.407599505492,1573186.368400851,-247.73099973292395,42232.69944759196,4796.75,-841169.1357903583
5940,1912.407599505492,1573186.368400851,-247.73099973292395,42232.69944759196,4797.75,-841179.1357903583
1610,1614.2466663599128,1552587.3958488933,-313.60482593971483,52310.73602641076,5621.666666666667,-841452.3465778173
2090,1614.2466663599128,1552587.3958488933,-313.60482593971483,52310.73602641076,5622.666666666667,-841462.3465778173
2770,1614.2466663599128,1552587.3958488933,-313.60482593971483,52310.73602641076,5623.666666666667,-841472.3465778173
3250,1614.2466663599128,1552587.3958488933,-313.60482593971483,52310.73602641076,5624.666666666667,-841482.3465778173
1847,1168.3600015983272,1524320.192853258,-663.3467149970305,42337.61648524896,7194.75,-841605.7637365796
1367,1171.7198724166562,1525065.704614793,-662.8182619463744,42394.325462284294,7209.333333333333,-842132.1763393539
7127,610.8401143711435,1482316.486769502,-946.434304450342,4306.79135207515,10074.0,-842432.69183213
6986,1952.2060967355217,1584178.8667018532,-205.22838294899577,27504.473170306846,4749.5,-843194.6904031371
7466,1952.2060967355217,1584178.8667018532,-205.22838294899577,27504.473170306846,4750.5,-843204.6904031371
7946,1952.2060967355217,1584178.8667018532,-205.22838294899577,27504.473170306846,4751.5,-843214.6904031371
8426,1952.2060967355217,1584178.8667018532,-205.22838294899577,27504.473170306846,4752.5,-843224.6904031371
8786,2116.014907852474,1593593.4315834118,-159.78229518107608,12959.350959140547,4607.833333333333,-843398.8390975692
6306,1952.672626560863,1585344.1620577464,-205.22838294899577,27504.473170306846,4745.833333333333,-843740.2048845917
3007,1166.2861136972658,1529424.0444705978,-665.4206028980919,43678.12301870776,7243.666666666667,-844917.6535728793
2527,1166.1360603735714,1529797.331193735,-665.5706562217866,43779.1180534866,7247.666666666667,-845164.6910107243
4553,1695.0926151584988,1571041.2284363208,-318.1672364145276,38970.157929722816,5494.416666666667,-846659.1700265374
4561,1436.4074271788686,1545598.0196051954,-542.7470222011922,69416.58331041211,6497.25,-850381.2431441616
1635,1075.6800319955005,1515993.9175513526,-610.4716170682289,81081.74822212754,7744.25,-850763.2698732269
2366,2797.0497028649147,1635131.954608944,-132.07240797100812,11983.950544961082,3394.5,-851150.3394329906
370,1909.1435272823549,1588035.403337392,-309.24370803802657,48259.61610976877,4974.916666666667,-851602.4211424454
206,2796.4006746930577,1636878.0485575495,-132.37585689846193,12183.930842315336,3393.5833333333335,-852054.9558629476
686,2796.4006746930577,1636878.0485575495,-132.37585689846193,12183.930842315336,3394.5833333333335,-852064.9558629476
8846,2796.4006746930577,1636878.0485575495,-132.37585689846193,12183.930842315336,3396.5,-852084.1225296143
11526,2796.4006746930577,1636878.0485575495,-132.37585689846193,12183.930842315336,3397.5,-852094.1225296143
11269,1000.5100811007593,1528920.0783407306,-674.2084522531051,52994.91099726953,7818.333333333333,-852444.1071577277
7967,672.8200746946272,1509517.8037091398,-917.7187633812047,7233.934233251898,9674.166666666666,-852549.8509222068
7487,671.921432412095,1510581.2351938093,-918.4491277287543,7213.573537838137,9641.25,-852749.4456103788
10589,1000.2319487230985,1529483.5934925517,-674.4865846307657,53148.98381469005,7820.416666666667,-852777.8742025467
2201,890.9524521905026,1518592.7609479055,-726.6113735334666,54008.89029350191,8370.916666666666,-853134.3561591894
73,1682.5700145085896,1583469.1941522814,-318.5982032416613,38924.05145550792,5530.416666666667,-853236.5834803728
10109,999.7802503604013,1530402.7211187577,-674.9382829934628,53403.1603351566,7825.583333333333,-853340.5271942812
6447,589.0031780078504,1502302.1790558437,-948.346680427419,4131.615637378861,10171.833333333334,-853391.2468148514
887,1168.329303135564,1549350.1549739821,-657.9985728369127,40642.76422556403,7185.5,-853687.7006008195
4646,1277.9786513555555,1557075.2772423304,-566.8217694322833,52493.42196815175,6697.25,-854900.8908942697
1220,1969.350654388834,1604603.4497757575,-239.9066208243099,46288.409566581686,4631.0,-855972.0281330537
1700,1969.350654388834,1604603.4497757575,-239.9066208243099,46288.409566581686,4632.0,-855982.0281330537
2180,1969.350654388834,1604603.4497757575,-239.9066208243099,46288.409566581686,4633.0,-855992.0281330537
2860,1969.350654388834,1604603.4497757575,-239.9066208243099,46288.409566581686,4634.0,-856002.0281330537
8447,667.8849724582832,1515756.4257080788,-921.5102282354861,7319.047174997636,9705.583333333334,-856006.4237183847
3340,1969.350654388834,1604603.4497757575,-239.9066208243099,46288.409566581686,4635.0,-856012.0281330537
6120,2561.656609210287,1639435.9174029762,-95.51387132980422,5242.7437960089765,3862.9166666666665,-856862.6716795452
6800,2561.656609210287,1639435.9174029762,-95.51387132980422,5242.7437960089765,3863.9166666666665,-856872.6716795452
7280,2561.656609210287,1639435.9174029762,-95.51387132980422,5242.7437960089765,3864.9166666666665,-856882.6716795452
7760,2561.656609210287,1639435.9174029762,-95.51387132980422,5242.7437960089765,3865.9166666666665,-856892.6716795452
8240,2561.656609210287,1639435.9174029762,-95.51387132980422,5242.7437960089765,3866.9166666666665,-856902.6716795452
11690,1885.2373435678094,1598741.7671417398,-309.24370803802657,48259.61610976877,5007.5,-857305.3425616673
521,898.992256716199,1532054.1883501352,-723.1137438363063,52651.39079646277,8335.5,-859230.3142007948
5606,1274.4315169267409,1566314.5937924904,-570.3689038610977,55194.65708255835,6739.0,-860482.9074669884
11841,897.7189748209485,1534331.39835369,-724.2744422782392,53169.56118031116,8353.5,-860654.1747707698
11010,1877.3225951915285,1605308.6364382764,-309.24370803802657,48259.61610976877,5017.833333333333,-860700.0252916452
5126,1274.135692143087,1567098.778682223,-570.6647286447518,55433.57745946883,6744.583333333333,-860979.001892789
11161,897.2974225592694,1535093.9000091688,-724.6587209325962,53348.23904724976,8358.25,-861119.1980077549
6926,2808.300458513282,1661592.6675663576,-126.58419036300165,6355.579786949191,3439.8333333333335,-863695.4578724976
7406,2808.300458513282,1661592.6675663576,-126.58419036300165,6355.579786949191,3440.8333333333335,-863705.4578724976
7886,2808.300458513282,1661592.6675663576,-126.58419036300165,6355.579786949191,3441.8333333333335,-863715.4578724976
8366,2808.300458513282,1661592.6675663576,-126.58419036300165,6355.579786949191,3442.8333333333335,-863725.4578724976
6836,2351.5756158924773,1645895.6216221927,-128.74415260101372,10793.013121564602,4125.166666666667,-864045.1277319639
7316,2351.5756158924773,1645895.6216221927,-128.74415260101372,10793.013121564602,4126.166666666667,-864055.1277319639
7796,2351.5756158924773,1645895.6216221927,-128.74415260101372,10793.013121564602,4127.166666666667,-864065.1277319639
8276,2351.5756158924773,1645895.6216221927,-128.74415260101372,10793.013121564602,4128.166666666667,-864075.1277319639
6156,2349.5507415232955,1650170.4118192696,-128.74415260101372,10793.013121564602,4128.25,-866215.3810382049
6246,2806.020132621072,1667810.4087587344,-126.58419036300165,6355.579786949191,3441.9166666666665,-866827.4421279115
3966,1283.420204858885,1582183.256616661,-565.994713081921,52628.50173225909,6702.5,-867528.706863848
4530,1864.4687199512773,1619176.988459389,-309.24370803802657,48259.61610976877,5034.833333333333,-867817.0551774418
11516,851.0045181626614,1535374.451108052,-725.4748472831556,83596.45904637265,8618.083333333334,-869953.9886326562
4126,2935.5990501404376,1677838.0382519236,-108.29680896472713,5176.455307464596,3343.1666666666665,-870482.8668466703
4806,2935.5990501404376,1677838.0382519236,-108.29680896472713,5176.455307464596,3344.1666666666665,-870492.8668466703
5286,2935.5990501404376,1677838.0382519236,-108.29680896472713,5176.455307464596,3345.1666666666665,-870502.8668466703
5766,2935.5990501404376,1677838.0382519236,-108.29680896472713,5176.455307464596,3346.1666666666665,-870512.8668466703
676,850.0614919374151,1537013.4156814956,-725.9450354106651,83826.75450637951,8643.583333333334,-871075.6140940428
11996,850.060730986681,1537014.7913932598,-725.9457963613991,83827.17389976574,8646.0,-871100.5534845048
3721,850.1896363135378,1546244.6456961518,-859.1906619487332,28761.00618742772,9316.666666666666,-871448.758314499
6493,1962.123259694957,1634941.1577583759,-230.54232438906013,36787.37432978418,5007.0,-873005.0931827665
7173,1962.123259694957,1634941.1577583759,-230.54232438906013,36787.37432978418,5008.0,-873015.0931827665
7653,1962.123259694957,1634941.1577583759,-230.54232438906013,36787.37432978418,5009.0,-873025.0931827665
8133,1962.123259694957,1634941.1577583759,-230.54232438906013,36787.37432978418,5010.0,-873035.0931827665
6013,1954.9556298499956,1635455.1888418065,-230.6222666986604,36759.106827758,5011.0,-873303.6468366144
7755,1061.1999367908131,1592532.1599986365,-587.3162071557268,25400.951639651965,7328.083333333333,-873742.0985859379
3646,2933.3292090716463,1684693.111474567,-108.29680896472713,5176.455307464596,3345.25,-873933.5066323942
260,1834.0198931324783,1634777.3513987458,-248.01016107474757,42991.219673694024,4986.166666666667,-874088.9694559682
740,1834.0198931324783,1634777.3513987458,-248.01016107474757,42991.219673694024,4987.166666666667,-874098.9694559682
4420,1834.0198931324783,1634777.3513987458,-248.01016107474757,42991.219673694024,4988.166666666667,-874108.9694559682
8900,1834.0198931324783,1634777.3513987458,-248.01016107474757,42991.219673694024,4989.166666666667,-874118.9694559682
11580,1834.0198931324783,1634777.3513987458,-248.01016107474757,42991.219673694024,4990.166666666667,-874128.9694559682
8235,1060.422093636758,1593906.0787524292,-587.975197131617,25691.190965454156,7331.666666666667,-874523.914701475
9150,791.943285354717,1561961.2534747275,-862.976969377335,20222.42495691776,9043.916666666666,-874931.2282008723
3150,976.7687399409361,1570173.1623595615,-666.9835404807993,61835.40321942747,7991.583333333333,-876592.821479203
9526,2864.1086962365703,1687952.50778852,-118.26771900454601,7134.762098667482,3424.9166666666665,-876823.7446001249
10006,2864.1086962365703,1687952.50778852,-118.26771900454601,7134.762098667482,3425.9166666666665,-876833.7446001249
10486,2864.1086962365703,1687952.50778852,-118.26771900454601,7134.762098667482,3426.9166666666665,-876843.7446001249
10966,2864.1086962365703,1687952.50778852,-118.26771900454601,7134.762098667482,3427.9166666666665,-876853.7446001249
2670,976.5585638570727,1570615.8053166755,-667.1937165646629,61982.84326757293,8004.416666666667,-876972.2375296312
1990,972.5389217140955,1573143.4084622224,-670.7765511933518,59812.99229121621,8023.5,-877997.9967329984
145,1625.6867257631295,1629935.118542471,-256.5416539610066,58501.89856116672,5490.416666666667,-880023.3814205606
9046,2861.9831122382384,1694497.627993863,-118.26771900454601,7134.762098667482,3426.8333333333335,-880117.5969534615
6595,1087.028818485139,1608115.3307214617,-584.8255707030252,26491.440180325935,7247.833333333333,-880922.7055828552
11240,923.6103794249278,1570543.5012540342,-774.7164547641995,55691.831330371235,8604.75,-881766.4214500957
10560,923.3125938399434,1571133.0204356632,-775.0142403491841,55827.63778873587,8616.833333333334,-882209.5627871769
8336,1594.1405922420797,1638645.3821066956,-265.89910563250515,36071.860906956754,5725.166666666667,-882274.3590408533
10080,922.7012098296608,1572209.7556729587,-775.5279542705326,55979.091856332656,8626.416666666666,-882874.8200508639
6420,1953.0691685312713,1658893.7071227594,-248.9128185110433,42866.10845506689,4723.083333333333,-883372.5132627486
7100,1953.0691685312713,1658893.7071227594,-248.9128185110433,42866.10845506689,4724.083333333333,-883382.5132627486
7580,1953.0691685312713,1658893.7071227594,-248.9128185110433,42866.10845506689,4725.083333333333,-883392.5132627486
8060,1953.0691685312713,1658893.7071227594,-248.9128185110433,42866.10845506689,4726.083333333333,-883402.5132627486
8540,1953.0691685312713,1658893.7071227594,-248.9128185110433,42866.10845506689,4727.083333333333,-883412.5132627486
4006,2597.3993935276485,1696411.3038769232,-79.2027459699288,1815.049966241273,3838.25,-884377.5233619732
4686,2597.3993935276485,1696411.3038769232,-79.2027459699288,1815.049966241273,3839.25,-884387.5233619732
5166,2597.3993935276485,1696411.3038769232,-79.2027459699288,1815.049966241273,3840.25,-884397.5233619732
5646,2597.3993935276485,1696411.3038769232,-79.2027459699288,1815.049966241273,3841.25,-884407.5233619732
1603,617.0780276189089,1554050.0503429463,-936.4750667874974,14249.126436724113,10598.416666666666,-885522.881617902
913,738.4841579611331,1593562.1699929931,-909.4115683833357,5600.139967193719,8879.583333333334,-886231.2856358226
9629,1010.1961236734836,1596967.106740203,-676.8505158067436,53487.25726770077,7810.5,-886478.8638547101
3526,2594.6132911682057,1700624.7495377252,-79.2027459699288,1815.049966241273,3840.0,-886504.5322947337
7856,1589.9499952093145,1647729.075335574,-265.89910563250515,36071.860906956754,5736.833333333333,-886937.0629189921
88,1362.6070066154596,1613066.448830965,-640.6037319335279,72153.14321704257,6837.666666666667,-888170.0938385222
7376,1588.5625917886443,1650829.3295831392,-265.89910563250515,36071.860906956754,5741.916666666667,-888539.4107795287
9231,610.3366505044252,1567385.028860823,-967.2969757230998,5552.959297102893,10427.833333333334,-888761.2920653779
9711,610.3346584792149,1567387.680358591,-967.2982761172966,5553.051584363004,10429.166666666666,-888775.9719871908
10191,610.3346584792149,1567387.680358591,-967.2982761172966,5553.051584363004,10430.166666666666,-888785.9719871908
10671,610.3346584792149,1567387.680358591,-967.2982761172966,5553.051584363004,10431.166666666666,-888795.9719871908
11351,610.3346584792149,1567387.680358591,-967.2982761172966,5553.051584363004,10432.166666666666,-888805.9719871908
6896,1586.3093918599345,1655962.7054322958,-265.89910563250515,36071.860906956754,5749.75,-891186.685237369
11105,1609.8575704054622,1653626.710534457,-268.24251505579673,54877.39735875903,5533.666666666667,-891596.1165897582
1,3018.673829618836,1717717.1764241294,-174.6477270709681,12630.756164292321,3501.3333333333335,-893431.7932667589
321,3018.673829618836,1717717.1764241294,-174.6477270709681,12630.756164292321,3502.3333333333335,-893441.7932667589
4481,3018.673829618836,1717717.1764241294,-174.6477270709681,12630.756164292321,3503.3333333333335,-893451.7932667589
8961,3018.673829618836,1717717.1764241294,-174.6477270709681,12630.756164292321,3504.3333333333335,-893461.7932667589
11641,3018.673829618836,1717717.1764241294,-174.6477270709681,12630.756164292321,3505.3333333333335,-893471.7932667589
50,1854.6847819570846,1670977.0870721391,-310.6773666007478,48422.14630885274,5065.083333333333,-894062.3245591967
6625,1608.2099399935757,1658603.5692538733,-268.24251505579673,54877.39735875903,5542.833333333333,-894177.860246545
2768,671.6343388506564,1576493.6820539823,-882.2082035017065,31471.82737982061,10105.583333333334,-895190.0679584886
