entry_price,exit_price,entry_time,exit_time,pnl,target,rsi_entry,rsi_exit,bb_width,bb_std,sl_mult,tp_mult,atr_window,bullish_pattern,bearish_pattern,rsi_value
1.086549997329712,1.085819959640503,54,61,-19.18459129333496,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,34.423160552978516
1.084779977798462,1.083709955215454,83,184,-27.678062438964844,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,21.864347457885742
1.0849299430847168,1.0864200592041016,227,238,-38.12885284423828,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,73.30210876464844
1.0875799655914307,1.0882200002670288,376,420,-16.932029724121094,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,75.82179260253906
1.0891200304031372,1.0904699563980103,451,463,-34.50675582885742,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,76.2361068725586
1.0927599668502808,1.0908700227737427,605,764,45.659149169921875,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,72.77283477783203
1.0872299671173096,1.0850000381469727,931,963,-56.4205207824707,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,17.509693145751953
1.0820499658584595,1.0788400173187256,1031,1091,-81.14469146728516,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,24.962718963623047
1.08256995677948,1.0821599960327148,1537,1557,-11.272194862365723,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,32.4091911315918
1.0826400518417358,1.0815099477767944,1654,1752,-29.23114585876465,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,33.232059478759766
1.082319974899292,1.0826900005340576,1811,1875,-10.278560638427734,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,72.53367614746094
1.0823800563812256,1.0814900398254395,1985,1990,-23.249177932739258,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,34.97011947631836
1.0774199962615967,1.0758600234985352,2137,2252,-40.14522171020508,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,25.38460922241211
1.0754799842834473,1.0730899572372437,2417,2476,58.94738006591797,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,71.21855926513672
1.075510025024414,1.0746400356292725,2865,2912,20.786149978637695,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,70.95899963378906
1.0750499963760376,1.0746300220489502,2991,3004,-11.60253620147705,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,26.957738876342773
1.07423996925354,1.0765299797058105,3033,3078,56.50160217285156,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,31.855754852294922
1.0764100551605225,1.0730199813842773,3079,3792,83.98099517822266,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,83.20333862304688
1.0780099630355835,1.0775500535964966,4314,4375,-12.57089900970459,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,33.15424728393555
1.0773899555206299,1.0797699689865112,4376,4524,58.59193420410156,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,34.35762023925781
1.0804400444030762,1.082419991493225,4537,4633,-50.5280876159668,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,73.60298156738281
1.0825200080871582,1.0798900127410889,4726,4881,64.54926300048828,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,73.05797576904297
1.0794600248336792,1.0775599479675293,4883,4937,-48.57620620727539,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,26.375886917114258
1.0856499671936035,1.0838299989700317,5064,5333,44.21788024902344,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,70.67707061767578
