rsi_entry,rsi_exit,exposure,tp_mult,sl_mult,bb_std,atr_window,bb_width_threshold,leverage,waiting_number,equity_2013,drawdown_2013,equity_2014,drawdown_2014,equity_2015,drawdown_2015,equity_2016,drawdown_2016,equity_2017,drawdown_2017,equity_2018,drawdown_2018,equity_2019,drawdown_2019,equity_2020,drawdown_2020,equity_2021,drawdown_2021,equity_2022,drawdown_2022,equity_2023,drawdown_2023,equity_2024,drawdown_2024,ret_2013,ret_2014,ret_2015,ret_2016,ret_2017,ret_2018,ret_2019,ret_2020,ret_2021,ret_2022,ret_2023,ret_2024,dd_2013,dd_2014,dd_2015,dd_2016,dd_2017,dd_2018,dd_2019,dd_2020,dd_2021,dd_2022,dd_2023,dd_2024,mean_return,mean_sq_return,mean_drawdown,var_return,std_return,rel_volatility,score
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,9,570519.94,0.26708606,16473.695,0.109178714,417986340.0,0.21325727,144550.02,0.45288482,38052.21,0.07055054,1951705.1,0.5025571,697.4568,0.3347694,48909.74,0.3939947,980.3258,0.4155486,127102.95,0.18192126,8975.869,0.30972984,38.026814,0.97214705,0.056951996,0.0015473695,41.798534,0.014355001,0.003705221,0.19507052,-0.000030254316,0.004790974,-0.0000019674121,0.012610296,0.0007975869,-0.00009619732,0.000026708605,0.000010917871,0.000021325726,0.00004528848,0.0000070550536,0.00005025571,0.00003347694,0.000039399467,0.000041554857,0.000018192126,0.000030972984,0.0000972147,3.507353,145.5966,0.000035196874,133.29507,11.545348,3.2917554,2.1259644
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,8,762225.75,0.26708606,17091.914,0.10952832,403850780.0,0.22981958,174011.16,0.45540404,38587.1,0.0851272,1781723.8,0.4973588,670.6533,0.33510363,49007.34,0.3973471,928.4224,0.45103717,125306.84,0.15904786,8369.27,0.31309375,37.39656,0.9723893,0.076122575,0.0016091914,40.38498,0.017301116,0.0037587103,0.17807238,-0.000032934666,0.004800734,-0.0000071577547,0.012430685,0.00073692703,-0.000096260344,0.000026708605,0.000010952832,0.000022981958,0.000045540404,0.000008512719,0.000049735878,0.00003351036,0.000039734707,0.000045103716,0.000015904785,0.000031309373,0.000097238924,3.389973,135.91536,0.000035602854,124.42345,11.154526,3.2904468,2.0439293
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,7,786531.94,0.26708606,18672.865,0.108299926,392576000.0,0.22783136,170886.94,0.45443726,40176.31,0.099213436,1602795.2,0.504059,665.22095,0.33912903,47845.066,0.40081823,941.403,0.45040062,120519.39,0.17202051,9551.987,0.3111468,35.965225,0.9730543,0.0785532,0.0017672867,39.257504,0.016988695,0.003917631,0.16017953,-0.000033477903,0.004684507,-0.0000058596966,0.011951939,0.00085519877,-0.00009640348,0.000026708605,0.000010829992,0.000022783135,0.000045443725,0.000009921343,0.0000504059,0.000033912904,0.00004008182,0.000045040062,0.00001720205,0.00003111468,0.00009730543,3.294689,128.43199,0.000035895802,117.57702,10.843294,3.2911434,1.9771608
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,1,607666.75,0.27662647,15965.624,0.12785687,390520300.0,0.20015472,80046.96,0.45239887,21672.855,0.114948794,1053565.0,0.49098647,630.39856,0.37817693,37225.35,0.41600525,747.43756,0.41031134,107000.71,0.21790808,5779.103,0.32770544,23.131334,0.98124367,0.06066668,0.0014965624,39.05193,0.007904696,0.0020672856,0.105256505,-0.00003696014,0.0036225352,-0.00002525624,0.010600071,0.0004779103,-0.00009768687,0.000027662647,0.0000127856865,0.000020015472,0.000045239885,0.000011494879,0.000049098646,0.000037817692,0.000041600524,0.000041031133,0.000021790807,0.000032770542,0.000098124365,3.2703216,127.08901,0.00003661936,116.39401,10.788606,3.2989433,1.9593234
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,6,650321.8,0.26708606,16324.613,0.11559045,388896960.0,0.2116579,126444.195,0.4559914,38145.72,0.103183046,1502668.4,0.49940997,671.2829,0.3344351,47761.734,0.38866302,912.7224,0.4552137,107852.92,0.1745802,8120.121,0.30948377,33.649384,0.9750215,0.06493218,0.0015324613,38.889595,0.01254442,0.003714572,0.15016684,-0.000032871703,0.0046761734,-0.000008727753,0.010685293,0.0007120122,-0.000096635056,0.000026708605,0.000011559045,0.00002116579,0.000045599136,0.000010318305,0.000049940994,0.00003344351,0.000038866303,0.000045521367,0.00001745802,0.000030948377,0.00009750215,3.2615354,126.035645,0.000035752633,115.39803,10.742348,3.2936475,1.9537029
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,20,802821.4,0.26708606,27626.105,0.108495,370697000.0,0.2364925,78945.49,0.43683222,48175.74,0.124755554,2093093.8,0.5111365,705.9638,0.33593732,37336.41,0.4610757,1023.2154,0.40378955,147812.73,0.1831026,8356.6875,0.3127389,39.330208,0.97149014,0.08018214,0.0026626105,37.0696,0.007794549,0.004717574,0.20920937,-0.000029403614,0.003633641,0.0000023215412,0.014681274,0.00073566876,-0.00009606698,0.000026708605,0.0000108495,0.000023649249,0.00004368322,0.000012475555,0.000051113646,0.000033593733,0.00004610757,0.000040378953,0.000018310258,0.00003127389,0.000097149015,3.116091,114.51714,0.000036274432,104.80712,10.2375345,3.2853773,1.8527188
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,5,842891.94,0.26708606,18242.914,0.1206308,332938370.0,0.22022034,128464.69,0.4460263,36933.992,0.0939419,1504673.0,0.51155835,654.6163,0.3510929,46217.406,0.4198559,951.0019,0.45169392,109807.805,0.15125403,7107.2925,0.3227369,39.28164,0.9693191,0.08418919,0.0017242914,33.293736,0.012746469,0.0035933994,0.1503673,-0.00003453837,0.0045217406,-0.000004899806,0.01088078,0.0006107293,-0.00009607183,0.000026708605,0.000012063079,0.000022022034,0.000044602628,0.00000939419,0.000051155836,0.00003510929,0.00004198559,0.000045169392,0.000015125403,0.00003227369,0.00009693191,2.7968528,92.37524,0.000036045138,84.55285,9.195262,3.2877176,1.6290181
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,2,654695.8,0.26958436,15081.861,0.12226141,321008900.0,0.20258747,103997.97,0.4594422,25428.404,0.0839411,1243746.8,0.4844619,649.8912,0.35642424,39363.684,0.41467437,794.6561,0.40076172,123807.72,0.19436206,6449.031,0.33046904,32.6187,0.9737503,0.06536958,0.0014081862,32.10079,0.010299797,0.0024428405,0.12427468,-0.00003501088,0.0038363684,-0.000020534384,0.012280772,0.0005449031,-0.00009673813,0.000026958434,0.000012226141,0.000020258747,0.00004594422,0.00000839411,0.00004844619,0.000035642424,0.000041467436,0.00004007617,0.000019436206,0.000033046905,0.00009737503,2.6934242,85.873375,0.000035772668,78.61884,8.866727,3.2919905,1.5561907
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,4,863710.0,0.26708606,17098.318,0.11699732,316910340.0,0.24230267,121563.9,0.45551148,31769.9,0.097205445,1548558.4,0.517052,590.83936,0.41326165,45065.914,0.40713432,945.5058,0.43209875,113283.38,0.17912146,6736.764,0.3297884,41.18139,0.9695281,0.086271,0.0016098319,31.690933,0.01205639,0.0030769901,0.15475585,-0.00004091606,0.004406592,-0.000005449414,0.011228338,0.0005736764,-0.00009588186,0.000026708605,0.000011699732,0.000024230267,0.000045551147,0.000009720544,0.0000517052,0.000041326166,0.000040713432,0.000043209875,0.000017912145,0.000032978838,0.000096952805,2.6637309,83.69558,0.000036892394,76.60012,8.75215,3.2856734,1.5360368
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,3,649399.6,0.26898357,16718.793,0.11281854,276281100.0,0.26419446,109597.93,0.45681086,26485.035,0.09686109,1217112.1,0.5223865,607.30023,0.39691505,44452.77,0.40175548,806.74896,0.43222144,101105.32,0.19986309,7765.94,0.3312597,35.264473,0.9733392,0.06483997,0.0015718794,27.628008,0.010859794,0.0025485037,0.121611215,-0.00003926997,0.004345277,-0.000019325102,0.010010532,0.000676594,-0.00009647355,0.000026898357,0.000011281853,0.000026419446,0.000045681085,0.000009686109,0.000052238647,0.000039691502,0.000040175546,0.000043222142,0.000019986308,0.00003312597,0.00009733392,2.3203597,63.610504,0.000037145073,58.226437,7.630625,3.2885525,1.295389
