entry_price,exit_price,entry_time,exit_time,pnl,target,rsi_entry,rsi_exit,bb_width,bb_std,sl_mult,tp_mult,atr_window,bullish_pattern,bearish_pattern,rsi_value
1.0479099750518799,1.0471099615097046,227,325,-21.69495964050293,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,34.97056198120117
1.0463600158691406,1.0457099676132202,514,762,-17.857431411743164,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,28.536794662475586
1.0457099676132202,1.0449899435043335,763,819,-19.67529296875,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,27.700361251831055
1.0449999570846558,1.046489953994751,820,882,37.41236114501953,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,14.236655235290527
1.0466200113296509,1.0474499464035034,991,1050,-22.493595123291016,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,81.54064178466797
1.0472899675369263,1.0478800535202026,1148,1186,14.130108833312988,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,33.25271987915039
1.0479899644851685,1.048490047454834,1194,1221,-13.966011047363281,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,70.94574737548828
1.045609951019287,1.0442700386047363,1438,1480,-35.684085845947266,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,27.195663452148438
1.042449951171875,1.0403499603271484,1494,1574,-55.47868347167969,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,24.967111587524414
1.0402599573135376,1.0385600328445435,1575,1659,-45.21173858642578,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,24.929243087768555
1.0386099815368652,1.0373899936676025,1660,1882,-32.8069953918457,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,24.133268356323242
1.0425599813461304,1.0415300130844116,2044,2117,25.58619499206543,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,78.88119506835938
1.0406399965286255,1.0423699617385864,2156,2407,43.795223236083984,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,34.001869201660156
1.0403000116348267,1.041599988937378,2717,2849,32.64960861206055,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,29.55690574645996
