rsi_entry,rsi_exit,exposure,tp_mult,sl_mult,bb_std,atr_window,bb_width_threshold,leverage,waiting_number,equity_2013,drawdown_2013,equity_2014,drawdown_2014,equity_2015,drawdown_2015,equity_2016,drawdown_2016,equity_2017,drawdown_2017,equity_2018,drawdown_2018,equity_2019,drawdown_2019,equity_2020,drawdown_2020,equity_2021,drawdown_2021,equity_2022,drawdown_2022,equity_2023,drawdown_2023,equity_2024,drawdown_2024,ret_2013,ret_2014,ret_2015,ret_2016,ret_2017,ret_2018,ret_2019,ret_2020,ret_2021,ret_2022,ret_2023,ret_2024,dd_2013,dd_2014,dd_2015,dd_2016,dd_2017,dd_2018,dd_2019,dd_2020,dd_2021,dd_2022,dd_2023,dd_2024,mean_return,mean_sq_return,mean_drawdown,var_return,std_return,rel_volatility,score
40.0,55.0,0.8999999761581421,2.0,0.10000000149011612,1.2999999523162842,14,0.0020000000949949026,30,1,0.67073804,0.9993414,0.01596653,0.9999844,1.1593449,0.99887055,0.07654989,0.9999242,0.0024020243,0.9999976,0.105518535,0.99989855,0.00028252773,0.9999997,0.0028318001,0.9999973,0.0006107416,0.9999994,0.0013555335,0.9999987,0.0016494059,0.9999985,0.0000030145213,1.0,-0.00009993293,-0.0000999984,-0.00009988406,-0.00009999234,-0.00009999976,-0.00009998945,-0.00009999997,-0.000099999714,-0.00009999994,-0.00009999986,-0.00009999983,-0.0001,0.00009993414,0.00009999843,0.00009988705,0.000099992416,0.00009999976,0.000099989855,0.00009999997,0.00009999973,0.00009999994,0.00009999987,0.00009999985,0.0001,-0.00009998303,9.996605e-9,0.000099983416,-8.881784e-16,NaN,NaN,NaN
40.0,75.0,0.8999999761581421,3.0,0.30000001192092896,1.75,14,0.0010000000474974513,30,10,702.42365,0.36425984,374.93622,0.6260651,729.261,0.68236804,4479.3193,0.14790985,631.57166,0.56457925,1618.0747,0.12351001,104.23215,0.8974192,482.82678,0.6417655,238.90683,0.763032,2114.2717,0.38421905,483.16476,0.5202087,39.200714,0.966459,-0.00002975763,-0.00006250638,-0.000027073895,0.00034793196,-0.000036842826,0.00006180748,-0.00008957679,-0.000051717318,-0.00007610931,0.00011142719,-0.00005168352,-0.00009607992,0.000036425983,0.00006260651,0.000068236805,0.000014790985,0.000056457924,0.000012351001,0.000089741916,0.000064176544,0.0000763032,0.000038421906,0.00005202087,0.0000966459,-1.5078209e-8,1.4380802e-8,0.000055681627,1.4380802e-8,0.00011991998,-7953.198,795.3198
40.0,75.0,0.8999999761581421,2.0,0.5,1.5,14,0.0020000000949949026,30,15,870.1539,0.41241902,117.59998,0.88240004,261.6944,0.94683564,1033.8286,0.49545935,1613.3407,0.09878796,7255.647,0.11309448,142.46898,0.86179006,237.01863,0.79076254,49.710026,0.9507187,296.9927,0.7416787,104.66741,0.90528554,11.287581,0.9906489,-0.000012984609,-0.00008824,-0.00007383055,0.0000033828615,0.000061334074,0.0006255647,-0.0000857531,-0.000076298136,-0.00009502899,-0.000070300724,-0.000089533256,-0.00009887124,0.0000412419,0.00008824,0.000094683564,0.000049545935,0.000009878796,0.0000113094475,0.000086179,0.00007907625,0.00009507187,0.00007416787,0.00009052855,0.00009906489,-4.658068e-8,3.7787483e-8,0.000068249006,3.778748e-8,0.00019439001,-4173.1895,417.31894
45.0,55.0,0.8999999761581421,3.0,0.5,1.2999999523162842,14,0.0020000000949949026,30,5,2523.2637,0.22172552,18.051558,0.9819856,9026.029,0.82185715,193.33319,0.8463672,3.3555615,0.9966607,209.98763,0.8857679,0.15684637,0.99984753,1.8015316,0.99828947,0.67714936,0.9993549,1.8108149,0.9984101,2.0435834,0.99821305,0.005480956,0.9999955,0.00015232636,-0.00009819484,0.0008026029,-0.00008066668,-0.00009966444,-0.000079001235,-0.00009998432,-0.000099819845,-0.00009993228,-0.00009981892,-0.00009979564,-0.00009999945,0.000022172551,0.00009819856,0.00008218571,0.00008463672,0.00009966607,0.00008857679,0.00009998475,0.00009982895,0.00009993549,0.00009984101,0.0000998213,0.000099999554,-1.6236542e-7,6.329738e-8,0.00008957062,6.329735e-8,0.00025158963,-1549.5271,154.9527
40.0,70.0,0.8999999761581421,2.0,0.30000001192092896,1.2999999523162842,14,0.0010000000474974513,30,20,1265.0903,0.35906556,153.86815,0.84613186,677.918,0.8762679,382.2578,0.72858006,2223.5889,0.5067256,6709.486,0.18372625,59.99482,0.94035786,279.10446,0.7603739,31.96802,0.96815807,107.38381,0.9335669,86.14479,0.9176812,7.0255165,0.9944223,0.000026509035,-0.00008461318,-0.00003220819,-0.00006177422,0.00012235889,0.0005709486,-0.00009400052,-0.00007208955,-0.000096803196,-0.000089261615,-0.00009138552,-0.000099297446,0.000035906556,0.00008461318,0.00008762679,0.000072858005,0.00005067256,0.000018372624,0.000094035786,0.00007603739,0.000096815806,0.00009335669,0.00009176812,0.00009944223,-1.3474589e-7,3.360436e-8,0.00007512548,3.360434e-8,0.00018331487,-1360.4487,136.04486
45.0,55.0,0.8999999761581421,8.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,18,39966716.0,0.25551635,4561.1626,0.17151423,19510487000.0,0.33300188,2252968.2,0.2861826,7639.3325,0.30664173,497939.03,0.32459417,18.158081,0.9818419,44637.152,0.7768543,766.0448,0.25539032,1785259.4,0.24504316,2726.2683,0.078795105,44.8899,0.98198223,3.9965718,0.00035611627,1951.0487,0.22519682,0.0006639333,0.049693905,-0.00009818419,0.004363715,-0.000023395514,0.17842594,0.00017262685,-0.00009551101,0.000025551635,0.000017151422,0.000033300188,0.00002861826,0.00003066417,0.000032459415,0.00009818419,0.00007768543,0.000025539031,0.000024504316,0.00000787951,0.00009819822,162.95866,317217.25,0.000041644653,290661.72,539.1305,3.308388,113.74021
40.0,65.0,0.8999999761581421,2.0,0.10000000149011612,1.5,14,0.003000000026077032,30,5,1628.5076,0.22118305,89.69222,0.92553055,8274.924,0.49656963,122.67506,0.90030366,120.71189,0.8832182,1326.1425,0.42897895,6.0670104,0.99393296,175.37059,0.8314008,13.155676,0.9870087,153.22452,0.866297,64.73283,0.9392972,0.48456314,0.99956983,0.00006285076,-0.00009103077,0.0007274924,-0.00008773249,-0.000087928805,0.000032614254,-0.00009939329,-0.00008246294,-0.000098684424,-0.000084677544,-0.000093526716,-0.00009995154,0.000022118304,0.000092553055,0.000049656963,0.000090030364,0.00008832182,0.000042897893,0.00009939329,0.000083140076,0.00009870087,0.0000866297,0.00009392972,0.00009995698,-2.0259176e-7,5.0858308e-8,0.00007894408,5.0858265e-8,0.00022551777,-1113.1636,111.316345
45.0,65.0,0.8999999761581421,3.0,0.5,1.5,14,0.0020000000949949026,30,3,6232.623,0.24111615,24.655771,0.9753983,3785.5662,0.6365772,266.9989,0.7879654,49.558193,0.9504744,1516.469,0.4232074,1.1507124,0.9988766,47.831947,0.95245403,5.65979,0.9944957,29.800035,0.9714253,13.248774,0.9877633,0.14538322,0.99986964,0.00052326237,-0.00009753442,0.00027855663,-0.00007330011,-0.000095044175,0.00005164691,-0.00009988493,-0.000095216805,-0.000099434015,-0.00009701999,-0.00009867512,-0.00009998546,0.000024111614,0.00009753983,0.00006365772,0.00007879654,0.000095047435,0.00004232074,0.00009988766,0.0000952454,0.000099449564,0.000097142525,0.00009877633,0.00009998696,-2.1908879e-7,3.6338424e-8,0.00008266352,3.6338374e-8,0.00019062626,-870.0868,87.00867
40.0,55.0,0.8999999761581421,3.0,0.30000001192092896,1.75,14,0.0020000000949949026,30,7,2211.9932,0.26090148,84.44842,0.9178491,6748.6304,0.22408393,715.95624,0.6908241,23.622646,0.97672284,885.39215,0.37118694,2.052478,0.9979475,306.52283,0.85632974,15.587174,0.9846048,950.322,0.7131909,25.125973,0.9761362,0.30518606,0.99973786,0.00012119932,-0.00009155516,0.00057486305,-0.000028404373,-0.000097637734,-0.000011460781,-0.00009979475,-0.00006934771,-0.00009844128,-0.0000049677906,-0.0000974874,-0.00009996948,0.000026090147,0.00009178491,0.000022408392,0.00006908241,0.00009767228,0.000037118694,0.00009979475,0.00008563297,0.00009846048,0.00007131909,0.00009761362,0.00009997378,-2.5034387e-7,3.39993e-8,0.000074745956,3.3999235e-8,0.00018438882,-736.5422,73.654205
45.0,65.0,0.8999999761581421,8.0,0.10000000149011612,1.75,14,0.003000000026077032,30,1,4752.714,0.161651,19.552668,0.9807144,2263.9844,0.7196397,2540.8164,0.1568396,63.58459,0.94048274,281.9867,0.74304247,1.8572822,0.998159,170.596,0.9047943,10.621358,0.98980683,1812.8992,0.6180475,53.37097,0.94935167,2.758035,0.9973309,0.0003752714,-0.00009804473,0.00012639844,0.00015408164,-0.00009364154,-0.000071801325,-0.00009981427,-0.000082940394,-0.00009893786,0.00008128992,-0.0000946629,-0.000099724195,0.0000161651,0.00009807143,0.00007196397,0.00001568396,0.00009404827,0.00007430425,0.000099815894,0.00009047943,0.00009898068,0.00006180475,0.00009493517,0.000099733086,-2.1048375e-7,2.1352335e-8,0.000076332166,2.135229e-8,0.00014612424,-694.23047,69.423035
