rsi_entry,rsi_exit,exposure,tp_mult,sl_mult,bb_std,atr_window,bb_width_threshold,leverage,equity_2013,drawdown_2013,equity_2014,drawdown_2014,equity_2015,drawdown_2015,equity_2016,drawdown_2016,equity_2017,drawdown_2017,equity_2018,drawdown_2018,equity_2019,drawdown_2019,equity_2020,drawdown_2020,equity_2021,drawdown_2021,equity_2022,drawdown_2022,equity_2023,drawdown_2023,equity_2024,drawdown_2024,ret_2013,ret_2014,ret_2015,ret_2016,ret_2017,ret_2018,ret_2019,ret_2020,ret_2021,ret_2022,ret_2023,ret_2024,dd_2013,dd_2014,dd_2015,dd_2016,dd_2017,dd_2018,dd_2019,dd_2020,dd_2021,dd_2022,dd_2023,dd_2024,mean_return,mean_sq_return,mean_drawdown,var_return,std_return,rel_volatility,score
40.0,60.0,0.8999999761581421,0.10000000149011612,9.0,1.75,14,0.009999999776482582,30,0.35399437,0.99971116,0.0134923505,0.99998665,0.045731016,0.9999543,0.029987212,0.9999723,0.004336642,0.99999565,0.066483505,0.99993354,0.0004992885,0.9999995,0.050933555,0.9999545,0.002638571,0.9999974,0.012177657,0.9999882,0.04886691,0.9999516,0.00016598369,0.9999998,-0.0000999646,-0.00009999865,-0.00009999543,-0.000099997,-0.00009999956,-0.000099993355,-0.00009999995,-0.000099994904,-0.000099999736,-0.00009999878,-0.00009999511,-0.00009999998,0.00009997111,0.00009999866,0.00009999543,0.000099997225,0.00009999956,0.000099993355,0.00009999995,0.00009999545,0.000099999736,0.00009999882,0.00009999516,0.00009999998,-0.00009999476,9.99895e-9,0.00009999537,-1.7763568e-15,NaN,NaN,NaN
40.0,60.0,0.8999999761581421,0.10000000149011612,3.0,1.75,14,0.009999999776482582,30,0.69351393,0.9993779,0.013644302,0.9999868,0.110163614,0.99988985,0.040384073,0.9999624,0.0048090913,0.9999952,0.03456351,0.9999654,0.00057955395,0.99999946,0.007476887,0.9999928,0.0011313152,0.9999989,0.029547432,0.9999715,0.006532445,0.99999344,0.000027376786,1.0,-0.00009993065,-0.00009999863,-0.00009998898,-0.00009999596,-0.00009999952,-0.00009999654,-0.00009999994,-0.000099999255,-0.00009999988,-0.00009999704,-0.00009999934,-0.0001,0.00009993779,0.00009999868,0.00009998898,0.000099996236,0.00009999952,0.00009999654,0.00009999995,0.00009999928,0.00009999989,0.000099997145,0.00009999934,0.0001,-0.00009999215,9.998428e-9,0.00009999278,-1.7763568e-15,NaN,NaN,NaN
40.0,65.0,0.8999999761581421,0.10000000149011612,10.0,1.75,14,0.004999999888241291,30,0.49704832,0.99952155,0.17550161,0.99982595,0.24868621,0.9997513,0.19008352,0.9998217,0.27225655,0.9997277,0.68388766,0.9993161,0.023361733,0.99997663,1.087036,0.99904245,0.04155076,0.99995846,0.07929749,0.999924,0.91774285,0.9991352,0.0073692803,0.9999926,-0.000099950295,-0.00009998245,-0.00009997513,-0.00009998099,-0.00009997277,-0.0000999316,-0.00009999766,-0.000099891295,-0.00009999584,-0.00009999207,-0.000099908226,-0.000099999255,0.00009995215,0.00009998259,0.00009997513,0.00009998217,0.00009997277,0.0000999316,0.00009999766,0.000099904246,0.00009999584,0.0000999924,0.000099913515,0.000099999255,-0.00009996481,9.992962e-9,0.000099966615,-1.7763568e-15,NaN,NaN,NaN
40.0,65.0,0.8999999761581421,0.10000000149011612,10.0,1.75,14,0.009999999776482582,30,0.46330196,0.99960583,0.15393853,0.9998473,0.45736042,0.99954265,0.26711157,0.9997494,0.23826046,0.9997617,0.732637,0.99926734,0.022698078,0.9999773,0.88433594,0.999221,0.041238736,0.99995875,0.08889642,0.9999149,0.881057,0.99916977,0.006217149,0.9999938,-0.000099953664,-0.0000999846,-0.00009995426,-0.00009997329,-0.000099976176,-0.00009992673,-0.00009999773,-0.000099911565,-0.00009999587,-0.00009999111,-0.00009991189,-0.00009999938,0.00009996058,0.000099984725,0.00009995426,0.00009997494,0.00009997617,0.00009992673,0.00009999773,0.0000999221,0.00009999587,0.000099991485,0.00009991697,0.00009999938,-0.000099964695,9.992939e-9,0.000099966746,-8.881784e-16,NaN,NaN,NaN
30.0,70.0,0.5,2.0,16.0,2.25,14,0.004999999888241291,30,789.7072,0.29076338,986.5558,0.10030615,1887.6996,0.04085193,864.31836,0.34901538,221.32259,0.7826881,1404.4617,0.19076617,408.94968,0.59105027,411.39148,0.6011415,352.50186,0.6523048,681.70337,0.41387525,1437.1165,0.06251752,453.96918,0.58567137,-0.000021029275,-0.0000013444185,0.00008876997,-0.000013568163,-0.000077867735,0.00004044617,-0.000059105027,-0.00005886085,-0.00006474981,-0.00003182966,0.00004371165,-0.000054603075,0.000029076336,0.000010030615,0.000004085193,0.00003490154,0.00007826881,0.000019076617,0.000059105027,0.00006011415,0.00006523048,0.000041387524,0.0000062517515,0.000058567133,-0.000017502516,2.7719491e-9,0.000038841263,2.465611e-9,0.00004965492,-2.837016,0.2836816
30.0,70.0,0.699999988079071,2.0,16.0,2.25,14,0.004999999888241291,30,679.72186,0.405541,939.23224,0.16561866,2132.2512,0.056794554,772.81775,0.46880084,116.856316,0.88608897,1525.9911,0.26517394,278.2784,0.72172153,275.0967,0.73643124,227.43213,0.77688646,542.0618,0.55876297,1577.0636,0.08709992,320.148,0.71622926,-0.00003202781,-0.0000060767707,0.00011322512,-0.00002271822,-0.000088314366,0.00005259912,-0.00007217216,-0.00007249033,-0.00007725679,-0.00004579381,0.000057706366,-0.0000679852,0.0000405541,0.000016561866,0.000005679455,0.000046880083,0.0000886089,0.000026517393,0.00007217215,0.000073643125,0.000077688645,0.000055876295,0.000008709992,0.000071622926,-0.000021775406,4.2871844e-9,0.00004870958,3.813016e-9,0.000061749626,-2.8357508,0.2835501
30.0,70.0,0.8999999761581421,2.0,16.0,2.25,14,0.004999999888241291,30,567.4656,0.51230335,872.88617,0.24025299,2245.4224,0.07251361,671.09186,0.57396054,60.494396,0.9414532,1610.7579,0.3370836,186.49516,0.8135048,179.19733,0.83028954,145.01736,0.8585044,413.66656,0.6802389,1681.3652,0.11141339,221.60196,0.8084929,-0.00004325344,-0.000012711375,0.00012454223,-0.000032890806,-0.000093950555,0.00006107581,-0.00008135048,-0.00008208027,-0.00008549826,-0.000058633337,0.000068136535,-0.0000778398,0.000051230334,0.000024025298,0.000007251361,0.000057396053,0.00009414532,0.00003370836,0.00008135048,0.00008302895,0.00008585044,0.00006802389,0.000011141338,0.00008084929,-0.000026204478,5.498874e-9,0.000056500092,4.812199e-9,0.00006937001,-2.647258,0.26469615
30.0,70.0,0.8999999761581421,2.0,3.0,1.75,14,0.009999999776482582,30,377.18704,0.6813302,95.86218,0.9084637,136.0009,0.8723253,4301.691,0.14519984,102.93546,0.90018237,405.29755,0.71231395,135.4422,0.8724721,164.40395,0.8625697,172.62466,0.8339744,397.5301,0.734814,410.81433,0.59431386,82.4781,0.9203071,-0.00006228129,-0.00009041378,-0.00008639991,0.0003301691,-0.000089706446,-0.00005947024,-0.00008645578,-0.0000835596,-0.000082737526,-0.00006024699,-0.000058918566,-0.00009175219,0.00006813302,0.00009084637,0.000087232525,0.000014519983,0.000090018235,0.00007123139,0.00008724721,0.000086256965,0.00008339744,0.000073481395,0.000059431386,0.00009203071,-0.000043481105,1.4744667e-8,0.00007531889,1.285406e-8,0.00011337575,-2.6074717,0.26070166
30.0,70.0,0.5,2.0,16.0,2.25,14,0.009999999776482582,30,913.76,0.21086927,989.1467,0.06567438,1340.2115,0.16516522,980.22455,0.26460847,229.6741,0.7744879,1264.5153,0.25477,404.09555,0.5959044,428.7714,0.58429116,347.81125,0.6569314,758.21515,0.33221015,1699.6649,0.06251752,421.96884,0.61487746,-0.000008623993,-0.0000010853231,0.000034021163,-0.0000019775391,-0.000077032586,0.000026451527,-0.000059590446,-0.00005712286,-0.000065218876,-0.00002417848,0.000069966496,-0.000057803118,0.000021086926,0.0000065674376,0.000016516522,0.000026460846,0.00007744879,0.000025477,0.00005959044,0.000058429116,0.00006569314,0.000033221015,0.0000062517515,0.00006148774,-0.00001851617,2.3132714e-9,0.00003818589,1.9704227e-9,0.000044389442,-2.3973339,0.23971279
30.0,70.0,0.699999988079071,2.0,16.0,2.25,14,0.009999999776482582,30,820.2978,0.31816754,939.57043,0.0931604,1298.9861,0.27320307,910.3616,0.37569177,122.750175,0.8803437,1317.8451,0.34500268,273.39612,0.72660387,290.55383,0.7216218,223.19525,0.781043,625.1205,0.46944776,1984.3759,0.08709992,288.89572,0.74393046,-0.000017970217,-0.000006042951,0.00002989862,-0.000008963841,-0.000087724984,0.00003178451,-0.00007266038,-0.00007094462,-0.00007768047,-0.000037487946,0.000098437595,-0.00007111042,0.00003181675,0.00000931604,0.000027320308,0.000037569178,0.000088034365,0.000034500266,0.00007266038,0.00007216218,0.0000781043,0.000046944773,0.000008709992,0.00007439304,-0.000024205425,3.5448815e-9,0.000048460966,2.9589788e-9,0.000054396496,-2.2472854,0.2247019
