entry_price,exit_price,entry_time,exit_time,pnl,target,rsi_entry,rsi_exit,bb_width,bb_std,sl_mult,tp_mult,atr_window,bullish_pattern,bearish_pattern,rsi_value
1.1042300462722778,1.1040600538253784,17,59,-5.1835174560546875,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,33.46916961669922
1.103700041770935,1.1034300327301025,88,142,-7.632729530334473,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,31.41637420654297
1.1038099527359009,1.1042399406433105,169,180,-11.545169830322266,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,73.5426025390625
1.1042499542236328,1.1027300357818604,181,258,36.13656234741211,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,77.06562805175781
1.102620005607605,1.102139949798584,270,284,-12.783648490905762,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,30.651750564575195
1.1019400358200073,1.1016499996185303,388,409,-8.13563060760498,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,34.17067337036133
1.1026699542999268,1.1031099557876587,439,462,-11.802298545837402,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,73.74293518066406
1.1013599634170532,1.1000399589538574,701,727,-33.38973617553711,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,19.508119583129883
1.0977400541305542,1.0962599515914917,805,856,-37.43761444091797,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,29.227556228637695
1.096060037612915,1.0950100421905518,873,959,-26.899873733520508,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,32.220176696777344
1.094939947128296,1.0940899848937988,1146,1376,-21.994794845581055,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,30.058101654052734
1.0939199924468994,1.0945099592208862,1479,1569,13.524848937988281,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,32.103858947753906
1.0947699546813965,1.0945299863815308,1577,1629,4.8824357986450195,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,81.17799377441406
1.0962200164794922,1.0956799983978271,1850,1895,12.266230583190918,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,71.30162048339844
1.0944700241088867,1.0932799577713013,2103,2166,-30.394428253173828,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,28.07253646850586
1.0928499698638916,1.0901000499725342,2286,2498,66.90198516845703,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,74.75011444091797
1.0906599760055542,1.0895500183105469,2662,2695,-28.51746368408203,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,34.79186248779297
1.0919400453567505,1.0923399925231934,2716,3025,-10.927865028381348,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,74.57540130615234
1.0922199487686157,1.0918400287628174,3027,3078,-10.429986953735352,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,23.80521011352539
1.0929399728775024,1.0933200120925903,3362,3371,-10.426060676574707,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,73.73474884033203
1.0925899744033813,1.093690037727356,3380,3421,26.146780014038086,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,30.659189224243164
1.0955300331115723,1.094599962234497,3889,4284,21.887042999267578,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,75.98321533203125
1.0944199562072754,1.0952600240707397,4392,4492,19.688814163208008,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,29.708450317382812
1.0948699712753296,1.094480037689209,4586,4613,-10.651681900024414,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,30.769363403320312
1.094480037689209,1.0941400527954102,4614,4629,-9.423279762268066,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,26.884178161621094
1.0941200256347656,1.093809962272644,4632,4674,-8.687995910644531,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,23.26481056213379
1.093809962272644,1.0934699773788452,4676,4727,-9.429052352905273,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,34.19272232055664
1.093019962310791,1.0924899578094482,4802,4816,-14.129770278930664,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,28.750761032104492
