entry_price,exit_price,entry_time,exit_time,pnl,target,rsi_entry,rsi_exit,bb_width,bb_std,sl_mult,tp_mult,atr_window,bullish_pattern,bearish_pattern,rsi_value
1.3756200075149536,1.3751100301742554,195,200,-10.833942413330078,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,34.07293701171875
1.3768600225448608,1.3773800134658813,290,292,-11.020549774169922,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,76.13093566894531
1.376330018043518,1.3758100271224976,324,351,-11.02479362487793,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,33.69871139526367
1.3752599954605103,1.3748300075531006,368,384,-9.266373634338379,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,22.534263610839844
1.374940037727356,1.3752800226211548,426,440,-7.5011210441589355,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,71.88158416748047
1.3752800226211548,1.3756200075149536,442,450,-7.499266624450684,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,72.68415832519531
1.3756999969482422,1.3745299577713013,462,519,22.13931655883789,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,73.05553436279297
1.3686000108718872,1.366919994354248,779,819,-33.972267150878906,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,23.753047943115234
1.3663100004196167,1.3667900562286377,1443,1537,8.656532287597656,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,33.790283203125
1.3669899702072144,1.3664900064468384,1557,1577,9.04543685913086,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,73.06400299072266
1.3657699823379517,1.3650200366973877,1589,1695,-15.656026840209961,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,18.892059326171875
1.3630399703979492,1.3618099689483643,2076,2374,-25.19664764404297,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,34.10963821411133
1.358680009841919,1.3576200008392334,2747,3321,-21.89937400817871,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,28.258487701416016
1.3595199584960938,1.3610199689865112,3464,3511,-30.624252319335938,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,75.18035888671875
1.3616199493408203,1.3626099824905396,3600,3864,-20.46451759338379,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,75.03312683105469
