entry_price,exit_price,entry_time,exit_time,pnl,target,rsi_entry,rsi_exit,bb_width,bb_std,sl_mult,tp_mult,atr_window,bullish_pattern,bearish_pattern,rsi_value
1.2014800310134888,1.2011899948120117,47,165,5.573939800262451,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,70.47370910644531
1.2022299766540527,1.20100998878479,197,259,26.455564498901367,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,72.15026092529297
1.200950026512146,1.2013299465179443,283,306,7.597185134887695,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,33.35481643676758
1.2019399404525757,1.2021299600601196,454,464,-5.212015151977539,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,74.2667007446289
1.2076400518417358,1.2062599658966064,718,793,29.91646385192871,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,89.20203399658203
1.2047499418258667,1.2035599946975708,970,1013,-27.60952377319336,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,23.232080459594727
1.205090045928955,1.2054200172424316,1307,1322,-8.334003448486328,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,73.97166442871094
1.2064499855041504,1.2055000066757202,1384,1468,20.320301055908203,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,75.95801544189453
1.2061400413513184,1.2065800428390503,1506,1537,-10.789824485778809,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,75.22732543945312
1.2065800428390503,1.2056599855422974,1538,1578,19.648548126220703,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,78.72210693359375
1.2043800354003906,1.205399990081787,1707,1879,21.9239559173584,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,34.5035400390625
1.205839991569519,1.2046899795532227,1900,1971,24.80953025817871,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,80.56869506835938
1.2032400369644165,1.2020399570465088,2175,2188,-27.871543884277344,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,28.639989852905273
1.2020699977874756,1.2008099555969238,2189,2460,-29.245500564575195,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,17.305973052978516
1.2003599405288696,1.2017799615859985,2483,2502,30.99617576599121,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,34.09683609008789
1.202340006828308,1.2035599946975708,2515,3392,-28.33946418762207,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,74.49368286132812
1.2033400535583496,1.2044800519943237,3434,3585,-26.52114486694336,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,71.92172241210938
1.205199956893921,1.2063299417495728,3627,3700,-26.255884170532227,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,73.93949127197266
1.2061400413513184,1.205489993095398,4132,4931,-15.49181842803955,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,34.121070861816406
1.2047100067138672,1.2076400518417358,5005,5244,64.72695922851562,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,34.499263763427734
1.203510046005249,1.2041699886322021,5282,5445,13.863158226013184,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,28.8942813873291
