rsi_entry,rsi_exit,exposure,tp_mult,sl_mult,bb_std,atr_window,bb_width_threshold,leverage,equity_2013,drawdown_2013,equity_2014,drawdown_2014,equity_2015,drawdown_2015,equity_2016,drawdown_2016,equity_2017,drawdown_2017,equity_2018,drawdown_2018,equity_2019,drawdown_2019,equity_2020,drawdown_2020,equity_2021,drawdown_2021,equity_2022,drawdown_2022,equity_2023,drawdown_2023,equity_2024,drawdown_2024,ret_2013,ret_2014,ret_2015,ret_2016,ret_2017,ret_2018,ret_2019,ret_2020,ret_2021,ret_2022,ret_2023,ret_2024,dd_2013,dd_2014,dd_2015,dd_2016,dd_2017,dd_2018,dd_2019,dd_2020,dd_2021,dd_2022,dd_2023,dd_2024,mean_return,mean_sq_return,mean_drawdown,var_return,std_return,rel_volatility,score
40.0,60.0,0.8999999761581421,1.0,10.0,1.5,14,1.0,30,0.1444762,0.9998732,0.12386147,0.9998784,0.0022862859,0.9999978,0.011080793,0.9999896,0.01648221,0.99998355,0.06213412,0.9999379,0.0016928653,0.9999983,0.0050176093,0.9999957,0.006611602,0.9999934,0.01425869,0.9999859,0.036794126,0.99996436,0.0013404434,0.99999887,-0.00009998555,-0.000099987614,-0.00009999977,-0.00009999889,-0.000099998346,-0.000099993784,-0.00009999983,-0.000099999495,-0.000099999335,-0.00009999857,-0.00009999632,-0.00009999987,0.00009998732,0.00009998784,0.00009999978,0.00009999896,0.00009999835,0.000099993784,0.00009999982,0.00009999957,0.000099999335,0.000099998586,0.00009999643,0.00009999988,-0.000099996454,9.99929e-9,0.000099996636,-8.881784e-16,NaN,NaN,NaN
40.0,60.0,0.8999999761581421,1.0,12.0,1.5,14,1.0,30,0.14955185,0.999869,0.10571961,0.9998962,0.0024628143,0.9999977,0.013932854,0.9999872,0.022566732,0.9999774,0.07748009,0.9999226,0.0016864506,0.9999983,0.0059240903,0.999995,0.007586759,0.99999243,0.021294722,0.99997896,0.040966418,0.9999603,0.0015901076,0.99999857,-0.000099985045,-0.000099989426,-0.00009999975,-0.0000999986,-0.00009999774,-0.00009999225,-0.00009999983,-0.00009999941,-0.00009999924,-0.00009999787,-0.0000999959,-0.00009999984,0.00009998689,0.00009998962,0.000099999765,0.00009999872,0.00009999774,0.000099992256,0.00009999982,0.000099999495,0.00009999924,0.000099997895,0.000099996025,0.00009999985,-0.00009999624,9.999248e-9,0.00009999645,-8.881784e-16,NaN,NaN,NaN
40.0,60.0,0.8999999761581421,1.0,15.0,1.5,14,0.004999999888241291,30,0.25320685,0.9997782,0.16951956,0.99983364,0.0060819397,0.99999434,0.008909679,0.9999919,0.03241344,0.9999676,0.07583315,0.9999242,0.0015975762,0.9999984,0.0077723865,0.9999934,0.009199377,0.9999908,0.052923422,0.9999483,0.04217622,0.9999591,0.0019113307,0.99999833,-0.00009997468,-0.000099983044,-0.000099999386,-0.00009999911,-0.00009999675,-0.000099992416,-0.00009999984,-0.000099999226,-0.00009999908,-0.00009999471,-0.00009999578,-0.00009999981,0.00009997782,0.000099983365,0.00009999943,0.00009999919,0.00009999675,0.000099992416,0.00009999984,0.000099999335,0.00009999908,0.00009999483,0.00009999591,0.00009999983,-0.0000999945,9.998897e-9,0.00009999482,-2.6645353e-15,NaN,NaN,NaN
40.0,70.0,0.8999999761581421,3.0,10.0,1.75,14,0.003000000026077032,30,6878.937,0.26593634,80.003296,0.9200327,690.399,0.59484124,651.1458,0.5754358,2688.8186,0.5715006,84.07702,0.9324069,16.666267,0.9839781,179.24031,0.8642746,14.507725,0.98556,48.115574,0.9878848,566.01953,0.5226171,21.731758,0.9817177,0.0005878937,-0.00009199967,-0.000030960102,-0.00003488542,0.00016888186,-0.0000915923,-0.00009833337,-0.00008207597,-0.00009854923,-0.00009518844,-0.000043398046,-0.00009782682,0.000026593634,0.00009200327,0.000059484122,0.00005754358,0.000057150057,0.00009324069,0.00009839781,0.00008642746,0.000098556,0.00009878848,0.00005226171,0.00009817177,-6.6948024e-7,3.6650075e-8,0.00007655155,3.6649627e-8,0.00019144092,-285.95456,28.595442
35.0,65.0,0.8999999761581421,6.0,10.0,1.75,14,0.004999999888241291,30,7699.39,0.15035114,230.28656,0.78781617,197.82466,0.8731776,163.2486,0.8770913,306.6134,0.749706,702.7609,0.3337686,73.54167,0.9270816,666.554,0.817011,670.1843,0.39817455,707.7097,0.8136089,347.48746,0.7697442,19.538246,0.9859872,0.00066993904,-0.00007697134,-0.000080217535,-0.000083675135,-0.000069338654,-0.000029723906,-0.00009264583,-0.000033344597,-0.000032981563,-0.000029229026,-0.00006525125,-0.00009804618,0.000015035113,0.00007878162,0.000087317756,0.00008770913,0.000074970594,0.00003337686,0.00009270816,0.000081701095,0.000039817456,0.000081360886,0.00007697442,0.00009859871,-0.0000017904944,4.1614886e-8,0.00007069598,4.161168e-8,0.00020398942,-113.9291,11.392895
40.0,60.0,0.8999999761581421,6.0,12.0,1.75,14,1.0,30,9446.738,0.13808607,120.63438,0.8860129,31.54828,0.974054,54.26471,0.9598911,41.504128,0.95922035,341.7083,0.76544994,20.33373,0.97966623,182.16652,0.878151,85.587654,0.9145744,891.5884,0.62131214,406.02875,0.65142787,14.721136,0.99065834,0.0008446739,-0.00008793656,-0.00009684517,-0.00009457352,-0.00009584958,-0.00006582917,-0.00009796663,-0.00008178335,-0.00009144123,-0.000010841155,-0.000059397124,-0.00009852788,0.000013808606,0.000088601286,0.0000974054,0.000095989104,0.000095922034,0.000076544995,0.00009796662,0.0000878151,0.000091457434,0.000062131214,0.00006514278,0.00009906583,-0.0000030264564,6.592094e-8,0.00008098753,6.5911784e-8,0.0002567329,-84.82954,8.482936
40.0,75.0,0.8999999761581421,6.0,10.0,1.5,14,0.003000000026077032,30,7727.013,0.3281327,57.378147,0.94264764,193.09357,0.94396454,22.359911,0.978287,1357.3174,0.6426609,53.760635,0.9656086,188.04097,0.8306682,154.59111,0.91068554,21.209364,0.97879064,13.736327,0.99660003,1720.1641,0.35244343,107.73311,0.93440604,0.00067270134,-0.00009426218,-0.00008069064,-0.00009776401,0.000035731744,-0.00009462393,-0.0000811959,-0.00008454089,-0.00009787906,-0.00009862637,0.00007201642,-0.00008922668,0.000032813266,0.00009426476,0.000094396455,0.0000978287,0.00006426609,0.000096560856,0.00008306682,0.00009106855,0.00009787906,0.00009966,0.000035244342,0.000093440605,-0.0000031966822,4.449224e-8,0.00008170746,4.448202e-8,0.00021090762,-65.977036,6.597685
40.0,70.0,0.8999999761581421,5.0,15.0,1.75,14,1.0,30,8670.414,0.24483056,176.8688,0.8232107,609.81146,0.67669684,94.82961,0.9350188,559.3999,0.782383,194.60498,0.84179723,28.882095,0.972751,158.46875,0.9044672,10.355863,0.99168783,77.76259,0.97478896,859.4421,0.24222218,44.947815,0.9658146,0.00076704146,-0.00008231312,-0.00003901885,-0.00009051704,-0.00004406001,-0.000080539496,-0.00009711179,-0.00008415313,-0.00009896441,-0.00009222374,-0.000014055789,-0.00009550522,0.000024483055,0.00008232107,0.00006766968,0.000093501876,0.0000782383,0.00008417972,0.0000972751,0.00009044672,0.00009916878,0.00009747889,0.000024222218,0.000096581454,-0.000004285093,5.4783523e-8,0.00007796391,5.4765163e-8,0.00023401958,-54.612488,5.4612303
40.0,70.0,0.8999999761581421,3.0,15.0,1.75,14,0.003000000026077032,30,7359.6846,0.35165137,82.18889,0.9199941,795.37103,0.5763262,282.44653,0.7900784,1846.886,0.71364063,65.48888,0.9439289,22.762907,0.9781897,146.44342,0.8971231,14.963846,0.9871505,70.4368,0.98435265,845.7341,0.28108552,28.017138,0.97696835,0.00063596846,-0.000091781105,-0.000020462894,-0.00007175535,0.0000846886,-0.00009345111,-0.00009772371,-0.000085355656,-0.00009850361,-0.00009295632,-0.000015426587,-0.00009719828,0.000035165136,0.00009199941,0.000057632617,0.00007900784,0.00007136406,0.00009439289,0.00009781897,0.00008971231,0.00009871505,0.00009843526,0.000028108552,0.00009769683,-0.000003663127,3.9934775e-8,0.00007833741,3.9921357e-8,0.0001998033,-54.544464,5.454428
35.0,70.0,0.8999999761581421,6.0,12.0,1.75,14,1.0,30,8417.162,0.3905204,171.02295,0.8290537,158.51726,0.88899386,243.45517,0.7964245,844.46313,0.73183763,302.69516,0.77588433,81.19459,0.9218904,225.32628,0.9198207,86.2964,0.92337996,625.9862,0.91094154,130.44876,0.87425476,129.96077,0.8917471,0.0007417163,-0.000082897706,-0.000084148276,-0.00007565448,-0.000015553682,-0.000069730486,-0.00009188054,-0.00007746737,-0.000091370355,-0.000037401376,-0.00008695512,-0.00008700392,0.00003905204,0.00008290537,0.00008889938,0.00007964245,0.000073183764,0.00007758843,0.00009218904,0.00009198207,0.00009233799,0.00009109415,0.00008742548,0.00008917471,-0.000004862251,5.1187115e-8,0.00008212291,5.1163475e-8,0.00022619344,-46.520313,4.6520114
