rsi_entry,rsi_exit,exposure,tp_mult,sl_mult,bb_std,atr_window,bb_width_threshold,leverage,waiting_number,equity_2013,drawdown_2013,equity_2014,drawdown_2014,equity_2015,drawdown_2015,equity_2016,drawdown_2016,equity_2017,drawdown_2017,equity_2018,drawdown_2018,equity_2019,drawdown_2019,ret_2013,ret_2014,ret_2015,ret_2016,ret_2017,ret_2018,ret_2019,dd_2013,dd_2014,dd_2015,dd_2016,dd_2017,dd_2018,dd_2019,mean_return,mean_sq_return,mean_drawdown,var_return,std_return,rel_volatility,score
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,10,663463.25,0.26708606,18585.877,0.108127445,418480480.0,0.21463446,118802.69,0.4496615,42529.836,0.1048357,2000748.9,0.50243664,689.303,0.3347694,0.06624632,0.0017585878,41.84795,0.011780269,0.004152984,0.1999749,-0.000031069696,0.000026708605,0.000010812744,0.000021463446,0.00004496615,0.000010483569,0.000050243663,0.00003347694,6.018833,250.18507,0.000028307873,213.95872,14.627328,2.4302597,3.9701512
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,8,762225.75,0.26708606,17091.914,0.10952832,403850780.0,0.22981958,174011.16,0.45540404,38587.1,0.0851272,1781723.8,0.4973588,670.6533,0.33510363,0.076122575,0.0016091914,40.38498,0.017301116,0.0037587103,0.17807238,-0.000032934666,0.000026708605,0.000010952832,0.000022981958,0.000045540404,0.000008512719,0.000049735878,0.00003351036,5.8088303,232.99776,0.000028277535,199.25525,14.11578,2.4300554,3.82317
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,1,607666.75,0.27662647,15965.624,0.12785687,390520300.0,0.20015472,80046.96,0.45239887,21672.855,0.114948794,1053565.0,0.49098647,630.39856,0.37817693,0.06066668,0.0014965624,39.05193,0.007904696,0.0020672856,0.105256505,-0.00003696014,0.000027662647,0.0000127856865,0.000020015472,0.000045239885,0.000011494879,0.000049098646,0.000037817692,5.604183,217.86685,0.000029159271,186.45998,13.655035,2.436579,3.6792645
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,5,842891.94,0.26708606,18242.914,0.1206308,332938370.0,0.22022034,128464.69,0.4460263,36933.992,0.0939419,1504673.0,0.51155835,654.6163,0.3510929,0.08418919,0.0017242914,33.293736,0.012746469,0.0035933994,0.1503673,-0.00003453837,0.000026708605,0.000012063079,0.000022022034,0.000044602628,0.00000939419,0.000051155836,0.00003510929,4.7923317,158.35753,0.000028722237,135.39108,11.635767,2.427997,3.1118267
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,2,654695.8,0.26958436,15081.861,0.12226141,321008900.0,0.20258747,103997.97,0.4594422,25428.404,0.0839411,1243746.8,0.4844619,649.8912,0.35642424,0.06536958,0.0014081862,32.10079,0.010299797,0.0024428405,0.12427468,-0.00003501088,0.000026958434,0.000012226141,0.000020258747,0.00004594422,0.00000839411,0.00004844619,0.000035642424,4.6149354,147.21147,0.00002826718,125.91384,11.221133,2.431482,2.9873009
40.0,60.0,0.8999999761581421,6.0,0.5,1.5,14,0.003000000026077032,30,3,649399.6,0.26898357,16718.793,0.11281854,276281100.0,0.26419446,109597.93,0.45681086,26485.035,0.09686109,1217112.1,0.5223865,607.30023,0.39691505,0.06483997,0.0015718794,27.628008,0.010859794,0.0025485037,0.121611215,-0.00003926997,0.000026898357,0.000011281853,0.000026419446,0.000045681085,0.000009686109,0.000052238647,0.000039691502,3.9756286,109.04656,0.000030270998,93.24094,9.656135,2.428832,2.5400507
