entry_price,exit_price,entry_time,exit_time,pnl,target,rsi_entry,rsi_exit,bb_width,bb_std,sl_mult,tp_mult,atr_window,bullish_pattern,bearish_pattern,rsi_value
1.0687099695205688,1.0698000192642212,216,327,26.478036880493164,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,27.486804962158203
1.0683300495147705,1.0670299530029297,515,552,-33.918922424316406,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,31.476455688476562
1.0684399604797363,1.0694199800491333,598,624,-25.826932907104492,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,74.18498992919922
1.0677800178527832,1.0683799982070923,671,696,14.109150886535645,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,32.31857681274414
1.0684399604797363,1.0668100118637085,697,1003,40.12823486328125,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,72.16281127929688
1.0652999877929688,1.066830039024353,1083,1321,37.71461868286133,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,34.63534927368164
1.067139983177185,1.0677299499511719,1449,1452,-15.98956298828125,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,84.85618591308594
1.06659996509552,1.0657700300216675,1571,1593,-22.072237014770508,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,27.839168548583984
1.0657399892807007,1.064769983291626,1901,1975,-25.638673782348633,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,29.60874366760254
1.0637199878692627,1.062059998512268,1978,1987,-43.20094680786133,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,20.402687072753906
1.06017005443573,1.0570100545883179,1994,2007,-81.54728698730469,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,17.6761531829834
1.0536400079727173,1.0545899868011475,2136,2270,23.267366409301758,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,32.613101959228516
1.0547200441360474,1.056089997291565,2271,2321,-36.1448860168457,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,76.88706970214844
1.0551700592041016,1.0546000003814697,2882,2895,13.512123107910156,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,81.34126281738281
1.058519959449768,1.0604499578475952,3384,3402,-50.30038070678711,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,72.6383056640625
1.0610599517822266,1.0595300197601318,3537,3842,-39.999778747558594,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,33.38050079345703
1.0607600212097168,1.0595699548721313,4013,4050,-31.360336303710938,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,29.404037475585938
1.0602600574493408,1.0616600513458252,4246,4391,34.58192443847656,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,28.21125602722168
1.0617200136184692,1.0612000226974487,4854,5005,12.155515670776367,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,73.38880157470703
1.0599299669265747,1.0580500364303589,5152,5171,-48.958065032958984,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,28.469205856323242
1.0518300533294678,1.0541399717330933,5307,5474,58.216434478759766,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,33.409339904785156
1.0526100397109985,1.0517699718475342,5577,5637,-22.625503540039062,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,26.939287185668945
1.0520399808883667,1.0530999898910522,5800,5847,26.12661361694336,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,34.39994812011719
1.0526200532913208,1.0533000230789185,5970,5982,16.364103317260742,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,32.85945510864258
1.0524400472640991,1.051900029182434,6099,6112,-14.931480407714844,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,31.515920639038086
1.0515400171279907,1.0509899854660034,6130,6240,-15.201375007629395,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,28.585182189941406
1.048490047454834,1.0528600215911865,6525,6624,111.45103454589844,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,23.944711685180664
1.0503400564193726,1.0538699626922607,6683,6701,89.65998077392578,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,25.434343338012695
1.063889980316162,1.0647900104522705,7146,7173,21.775571823120117,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,29.7396297454834
1.0665600299835205,1.0675599575042725,7232,7397,-26.376426696777344,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,75.59669494628906
1.0670599937438965,1.0707600116729736,7694,8034,92.5594482421875,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,27.87460708618164
1.0732500553131104,1.0736900568008423,8579,8615,-12.125823020935059,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,71.67005157470703
1.0743199586868286,1.0726499557495117,9007,9076,40.91525650024414,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,78.66520690917969
1.0747400522232056,1.0731799602508545,9236,9388,38.13804244995117,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,80.25605010986328
1.0740599632263184,1.0732300281524658,9808,9909,19.80731773376465,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,72.90632629394531
1.073889970779419,1.0742499828338623,10088,10097,-10.107483863830566,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,70.36798858642578
1.0737600326538086,1.0731300115585327,10120,10163,-16.898160934448242,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,32.83977127075195
1.0729399919509888,1.075219988822937,10176,10435,56.31807327270508,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,30.147775650024414
1.0746400356292725,1.0763499736785889,10663,10960,-44.016902923583984,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,71.6408920288086
1.076740026473999,1.0751899480819702,10961,11070,37.816104888916016,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,78.2081069946289
1.0751800537109375,1.0761499404907227,11175,11186,-25.410573959350586,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,77.79528045654297
1.0763200521469116,1.0774400234222412,11473,11561,-29.148601531982422,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,76.19182586669922
1.0761799812316895,1.0771100521087646,11630,11719,22.28057861328125,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,32.87693405151367
1.0768799781799316,1.0762399435043335,11869,11887,-17.10026741027832,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,33.248252868652344
1.073989987373352,1.0858800411224365,12338,12924,297.8588562011719,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,34.8465576171875
1.086549997329712,1.0844500064849854,12985,13093,51.139617919921875,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,75.4829330444336
1.0838700532913208,1.0833200216293335,13254,13298,-14.747943878173828,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,29.130170822143555
1.0834399461746216,1.0819900035858154,13405,13645,-37.18014144897461,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,25.35357666015625
1.082069993019104,1.0805100202560425,13646,13712,-39.97270202636719,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,25.88937759399414
