entry_price,exit_price,entry_time,exit_time,pnl,target,rsi_entry,rsi_exit,bb_width,bb_std,sl_mult,tp_mult,atr_window,bullish_pattern,bearish_pattern,rsi_value
1.2242200374603271,1.2261899709701538,432,543,42.520301818847656,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,27.010387420654297
1.2292300462722778,1.228909969329834,673,835,6.1079511642456055,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,71.49009704589844
1.225540041923523,1.2242799997329712,1131,1228,-28.685426712036133,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,24.578174591064453
1.2242900133132935,1.2264699935913086,1229,1702,47.1501579284668,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,27.156099319458008
1.2267500162124634,1.2259999513626099,1805,2022,-17.432851791381836,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,34.492313385009766
1.2276599407196045,1.2273499965667725,2052,2288,5.892911911010742,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,75.4415512084961
1.227810025215149,1.2292900085449219,2503,2553,-33.46897888183594,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,71.61689758300781
1.2294299602508545,1.2321499586105347,2685,3036,58.812583923339844,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,31.53132438659668
1.2317099571228027,1.2292799949645996,3037,3064,52.345909118652344,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,78.48900604248047
1.2305200099945068,1.2321200370788574,3315,3394,-36.02926254272461,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,76.23139953613281
1.2333199977874756,1.2348699569702148,3416,3731,-34.851375579833984,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,74.75861358642578
1.2323800325393677,1.2333099842071533,4194,4421,-21.29431915283203,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,74.09346771240234
1.2323999404907227,1.2320200204849243,4717,4729,-9.243622779846191,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,17.325841903686523
1.231600046157837,1.2310999631881714,4747,4783,-11.883922576904297,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,26.67759132385254
1.2321499586105347,1.229889988899231,4819,4905,48.6021842956543,1,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,0,1,70.73106384277344
1.2245999574661255,1.2230900526046753,5071,6333,-34.21642303466797,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,0,29.16116714477539
1.222499966621399,1.2202800512313843,6337,6969,-49.95641326904297,0,35.0,70.0,0.004999999888241291,2.0,5.0,16.0,14,1,1,27.692399978637695
