rsi_entry,rsi_exit,exposure,tp_mult,sl_mult,bb_std,atr_window,bb_width_threshold,leverage,waiting_number,equity_2013,drawdown_2013,equity_2014,drawdown_2014,equity_2015,drawdown_2015,equity_2016,drawdown_2016,equity_2017,drawdown_2017,equity_2018,drawdown_2018,equity_2019,drawdown_2019,equity_2020,drawdown_2020,equity_2021,drawdown_2021,equity_2022,drawdown_2022,equity_2023,drawdown_2023,equity_2024,drawdown_2024,ret_2013,ret_2014,ret_2015,ret_2016,ret_2017,ret_2018,ret_2019,ret_2020,ret_2021,ret_2022,ret_2023,ret_2024,dd_2013,dd_2014,dd_2015,dd_2016,dd_2017,dd_2018,dd_2019,dd_2020,dd_2021,dd_2022,dd_2023,dd_2024,mean_return,mean_sq_return,mean_drawdown,var_return,std_return,rel_volatility,score
45.0,55.0,0.8999999761581421,8.0,0.10000000149011612,1.5,14,0.003000000026077032,30,18,3955367.0,0.2693323,9717.202,0.10999701,1050767550.0,0.6292443,1972406.6,0.2895265,15014.443,0.064969786,1958184.4,0.05268573,9.591926,0.99040806,14322.104,0.8130097,1781.7327,0.054190613,3156723.0,0.2525937,1072.9316,0.19316046,56.447186,0.9745088,0.3954367,0.0008717202,105.07666,0.19714066,0.0014014444,0.19571844,-0.0000990408,0.0013322104,0.000078173274,0.3155723,0.0000072931643,-0.00009435528,0.000026933229,0.000010999701,0.00006292443,0.000028952649,0.0000064969786,0.0000052685727,0.0000990408,0.00008130097,0.0000054190614,0.000025259369,0.000019316045,0.00009745088,8.848669,920.1198,0.000039113558,841.82086,29.014149,3.278928,5.866168
45.0,60.0,0.8999999761581421,8.0,0.10000000149011612,1.5,14,0.003000000026077032,30,18,6511091.5,0.21595587,9287.713,0.11526587,941717440.0,0.36329138,1278009.1,0.2944496,50339.223,0.097071044,1527506.9,0.05523938,102.01903,0.8979809,26153.871,0.7365885,4076.379,0.08458264,1467571.8,0.09461261,3844.1672,0.058019225,95.929054,0.96604145,0.65100914,0.00082877127,94.171646,0.12770091,0.0049339226,0.1526507,-0.00008979809,0.002515387,0.00030763794,0.14665717,0.00028441675,-0.0000904071,0.000021595586,0.000011526587,0.000036329136,0.000029444958,0.000009707104,0.000005523938,0.00008979809,0.00007365885,0.000008458264,0.0000094612615,0.0000058019223,0.00009660414,7.938196,739.06537,0.000033159155,676.0504,26.000969,3.2754254,5.229188
45.0,55.0,0.8999999761581421,7.0,0.10000000149011612,1.5,14,0.003000000026077032,30,18,4086624.0,0.23345801,13318.623,0.11195752,867087200.0,0.56433773,1681802.6,0.27347735,2988.46,0.5878127,902493.75,0.17475232,11.018903,0.98898107,12479.55,0.8211417,824.1381,0.20774329,2076532.9,0.23598212,776.0942,0.44466516,35.62071,0.9816321,0.40856242,0.0012318623,86.708626,0.16808027,0.000198846,0.09014937,-0.000098898105,0.001147955,-0.000017586182,0.2075533,-0.000022390579,-0.00009643793,0.000023345801,0.0000111957515,0.00005643377,0.000027347734,0.000058781272,0.000017475231,0.000098898105,0.00008211417,0.000020774329,0.000023598212,0.000044466517,0.00009816321,7.298776,626.5527,0.000046882848,573.2805,23.943277,3.280451,4.781089
45.0,70.0,0.8999999761581421,2.0,0.30000001192092896,1.5,14,0.003000000026077032,30,18,1248.7045,0.57508713,26.517548,0.97348243,5944.2563,0.8593977,194.79547,0.8881223,972.5468,0.48994878,1890.0487,0.31753638,3.3807364,0.9966193,245.15677,0.8116844,7.3079214,0.99269205,998.61993,0.7742225,50.175426,0.9518924,1.4767938,0.9988153,0.000024870455,-0.00009734824,0.00049442565,-0.00008052045,-0.0000027453125,0.00008900487,-0.00009966193,-0.00007548432,-0.0000992692,-1.3800263e-7,-0.00009498245,-0.000099852325,0.00005750871,0.00009734824,0.00008593977,0.00008881223,0.000048994876,0.000031753636,0.00009966193,0.000081168444,0.0000992692,0.00007742225,0.000095189236,0.00009988153,-0.000003475104,2.612015e-8,0.00008024584,2.6108074e-8,0.00016157993,-46.49643,4.6496243
35.0,55.0,0.8999999761581421,8.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,18,6496289.5,0.23638293,47571.664,0.08751868,816745340.0,0.08634454,1098483.1,0.4434865,8924.056,0.06470099,664576.4,0.34913048,411.52988,0.60821545,77615.31,0.28805798,4926.084,0.082177855,2779781.0,0.16391541,2651.0078,0.118257694,319.95377,0.88576674,0.649529,0.0046571665,81.67444,0.10974831,0.00079240557,0.06635764,-0.00005884701,0.0076615317,0.0003926084,0.2778781,0.00016510079,-0.00006800462,0.000023638293,0.000008751867,0.0000086344535,0.00004434865,0.000006470099,0.000034913046,0.000060821545,0.000028805798,0.000008217785,0.000016391541,0.000011825769,0.00008857667,6.8992906,555.9358,0.000028449625,508.33557,22.546299,3.2679155,4.502706
45.0,65.0,0.8999999761581421,8.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,18,16330789.0,0.25182313,5616.4624,0.15497406,757620700.0,0.32037085,1174100.9,0.19926685,239887.0,0.2101197,434272.2,0.26182935,270.4405,0.7295595,259325.94,0.54499,2763.235,0.04901654,306146.28,0.1523233,14196.282,0.11667755,321.5299,0.9088438,1.6329789,0.00046164627,75.76197,0.11731009,0.0238887,0.04332722,-0.000072955954,0.025832595,0.00017632353,0.03051463,0.0013196283,-0.000067847,0.000025182311,0.000015497406,0.000032037085,0.000019926685,0.000021011969,0.000026182934,0.00007295595,0.000054499,0.000004901654,0.00001523233,0.000011667755,0.00009088438,6.4698033,478.54666,0.00003249829,436.6883,20.897089,3.2299418,4.2058616
40.0,55.0,0.8999999761581421,8.0,0.10000000149011612,1.2999999523162842,14,0.0020000000949949026,30,18,3058267.5,0.25630525,16944.93,0.11103607,759456300.0,0.21409509,4342673.5,0.38022277,4454.592,0.35059893,2629866.2,0.24026068,275.54193,0.7244581,65597.25,0.6258448,3319.2402,0.04723816,2315465.0,0.26922548,1679.6498,0.04859302,84.39152,0.97014076,0.30572674,0.001594493,75.94553,0.4341674,0.0003454592,0.26288664,-0.00007244581,0.006459725,0.00023192403,0.2314465,0.00006796498,-0.00009156085,0.000025630525,0.000011103607,0.000021409509,0.000038022277,0.000035059893,0.000024026067,0.00007244581,0.00006258448,0.000004723816,0.000026922547,0.0000048593015,0.000097014075,6.4323583,480.6774,0.000035316825,439.30215,20.959536,3.2584527,4.1767983
45.0,60.0,0.8999999761581421,7.0,0.10000000149011612,1.5,14,0.003000000026077032,30,18,9367952.0,0.17446308,12111.659,0.10021802,753387460.0,0.48049903,993198.8,0.3034651,37912.668,0.08111817,1044812.75,0.15184577,123.53063,0.8764694,26208.615,0.71047646,2887.3857,0.056427367,1241884.0,0.12016992,3172.155,0.07494781,73.62773,0.97149146,0.9366952,0.001111166,75.338646,0.09921988,0.003691267,0.10438127,-0.000087646935,0.0025208616,0.00018873857,0.1240884,0.00021721551,-0.00009263722,0.000017446308,0.000010021802,0.0000480499,0.00003034651,0.000008111816,0.000015184576,0.000087646935,0.000071047645,0.0000056427366,0.000012016992,0.000007494781,0.000097149146,6.384216,473.06882,0.000034179928,432.3106,20.79208,3.2567947,4.1432652
45.0,65.0,0.8999999761581421,7.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,18,18605332.0,0.24555731,6777.6206,0.14382239,732294500.0,0.2921109,1140788.1,0.18427332,138874.27,0.26161852,188070.47,0.18102686,330.42386,0.6714523,301569.88,0.5561173,1251.5773,0.029099427,254651.1,0.07706622,10044.098,0.120526,145.26247,0.9466879,1.8604331,0.0005777621,73.229355,0.11397882,0.013787426,0.018707048,-0.00006695762,0.030056987,0.000025157737,0.02536511,0.00090440974,-0.00008547375,0.00002455573,0.000014382238,0.000029211089,0.000018427332,0.000026161852,0.000018102686,0.00006714523,0.000055611727,0.0000029099426,0.000007706622,0.0000120526,0.00009466879,6.2744203,447.16794,0.00003091132,407.7996,20.194048,3.2184722,4.0702405
40.0,65.0,0.8999999761581421,2.0,0.30000001192092896,1.5,14,0.0010000000474974513,30,18,948.0239,0.3144134,99.22463,0.9021596,500.18512,0.8473997,341.4374,0.79136986,5563.2603,0.08000128,3557.0945,0.4280683,29.12705,0.9709199,120.87157,0.89144284,30.470982,0.969529,163.81659,0.8580636,86.89956,0.9303939,2.354682,0.99815536,-0.0000051976026,-0.000090077534,-0.000049981485,-0.00006585625,0.00045632603,0.00025570946,-0.00009708729,-0.00008791284,-0.0000969529,-0.00008361834,-0.00009131004,-0.00009976453,0.000031441337,0.00009021595,0.00008473997,0.00007913698,0.000008000128,0.00004280683,0.00009709199,0.00008914428,0.00009695289,0.00008580636,0.00009303939,0.00009981553,-0.000004643613,2.8369493e-8,0.0000748493,2.834793e-8,0.00016836844,-36.258068,3.6257887
35.0,55.0,0.8999999761581421,3.0,0.10000000149011612,1.75,14,0.0010000000474974513,30,18,1512.984,0.35900402,179.66599,0.8411361,3868.9524,0.25942048,956.43036,0.36654088,79.76597,0.9221706,2179.418,0.35551336,11.911736,0.988255,77.50586,0.92719066,59.605606,0.94164133,2590.898,0.4236788,63.175377,0.94019175,6.4405866,0.99489987,0.0000512984,-0.0000820334,0.00028689526,-0.000004356962,-0.0000920234,0.0001179418,-0.00009880882,-0.00009224941,-0.00009403944,0.0001590898,-0.00009368246,-0.00009935594,0.0000359004,0.000084113606,0.000025942049,0.000036654088,0.00009221706,0.000035551337,0.0000988255,0.00009271906,0.000094164134,0.000042367876,0.000094019175,0.00009948998,-0.0000034437132,1.5428464e-8,0.00006933035,1.5416605e-8,0.00012416362,-36.055157,3.6054995
