rsi_entry,rsi_exit,exposure,tp_mult,sl_mult,bb_std,atr_window,bb_width_threshold,leverage,waiting_number,equity_2013,drawdown_2013,equity_2014,drawdown_2014,equity_2015,drawdown_2015,equity_2016,drawdown_2016,equity_2017,drawdown_2017,equity_2018,drawdown_2018,equity_2019,drawdown_2019,equity_2020,drawdown_2020,equity_2021,drawdown_2021,equity_2022,drawdown_2022,equity_2023,drawdown_2023,equity_2024,drawdown_2024,ret_2013,ret_2014,ret_2015,ret_2016,ret_2017,ret_2018,ret_2019,ret_2020,ret_2021,ret_2022,ret_2023,ret_2024,dd_2013,dd_2014,dd_2015,dd_2016,dd_2017,dd_2018,dd_2019,dd_2020,dd_2021,dd_2022,dd_2023,dd_2024,mean_return,mean_sq_return,mean_drawdown,var_return,std_return,rel_volatility,score
45.0,60.0,0.8999999761581421,8.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,17,260875740.0,0.20499566,8963.488,0.13187458,37171720000.0,0.26095378,6517649.5,0.2931359,72564.31,0.15562543,1302786.2,0.39298713,171.09322,0.83547187,1032724.8,0.5196764,2781.974,0.04926178,823911.6,0.062169738,13053.6455,0.12574121,351.71213,0.86384934,26.087475,0.00079634885,3717.1719,0.651665,0.007156431,0.13017862,-0.00008289068,0.10317248,0.00017819743,0.08229116,0.0012053646,-0.00006482879,0.000020499565,0.000013187458,0.000026095378,0.00002931359,0.000015562542,0.000039298713,0.00008354719,0.000051967636,0.0000049261776,0.000006216974,0.000012574121,0.000086384935,312.01965,1151504.0,0.000032464523,1054147.8,1026.7169,3.2905521,218.0847
45.0,55.0,0.8999999761581421,8.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,13,140699890.0,0.25227368,5393.7905,0.13526984,36982220000.0,0.20653711,6073598.5,0.12590429,15604.781,0.13522822,1153968.9,0.47503254,35.829857,0.96466565,170090.72,0.7238956,972.4226,0.13547888,2741645.8,0.15106732,6454.8438,0.1025484,55.65123,0.97594553,14.069889,0.00043937907,3698.222,0.60725987,0.0014604782,0.115296885,-0.00009641701,0.016909072,-0.000002757734,0.2740646,0.00054548436,-0.00009443487,0.000025227368,0.000013526983,0.000020653712,0.000012590429,0.000013522821,0.000047503254,0.00009646656,0.00007238956,0.000013547888,0.000015106732,0.000010254839,0.00009759455,309.4423,1139753.6,0.000036532056,1043999.1,1021.76276,3.3019493,216.2794
45.0,55.0,0.8999999761581421,8.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,16,160150180.0,0.2731431,5366.094,0.13221514,36945646000.0,0.21722412,6287536.0,0.121613584,16867.494,0.15429407,1244045.2,0.46881354,32.99849,0.9674579,184624.89,0.7281051,895.82666,0.13306226,2883978.5,0.15170446,6978.335,0.091236085,56.52422,0.97467893,16.01492,0.00043660944,3694.5647,0.6286536,0.0015867495,0.124304526,-0.00009670015,0.018362489,-0.00001041733,0.28829783,0.00059783354,-0.000094347575,0.00002731431,0.000013221514,0.000021722411,0.000012161358,0.000015429407,0.000046881352,0.00009674579,0.00007281051,0.000013306226,0.000015170445,0.000009123608,0.00009746789,309.3035,1137505.4,0.00003677957,1041836.75,1020.70404,3.300008,216.18245
45.0,60.0,0.8999999761581421,8.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,16,278427400.0,0.20499566,9257.02,0.13055822,36812063000.0,0.26095378,7182370.0,0.2931359,71811.69,0.17172785,1426066.8,0.40302014,173.05539,0.83358496,1101110.8,0.5146786,2708.6624,0.04926178,884446.2,0.062663205,13079.576,0.12574121,359.27103,0.8631633,27.84264,0.000825702,3681.2063,0.71813697,0.007081169,0.14250667,-0.00008269446,0.11001108,0.00017086625,0.08834462,0.0012079576,-0.00006407289,0.000020499565,0.000013055822,0.000026095378,0.00002931359,0.000017172784,0.000040302013,0.00008335849,0.000051467858,0.0000049261776,0.0000062663203,0.000012574121,0.00008631633,309.17642,1129338.0,0.00003261237,1033747.94,1016.73395,3.2885237,216.09464
45.0,55.0,0.8999999761581421,8.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,14,149546060.0,0.27106336,5502.0225,0.124444395,35117410000.0,0.20951092,7195735.0,0.12656085,16420.242,0.13522822,1149946.0,0.47359186,34.997643,0.9654864,179214.06,0.72504026,985.3869,0.1445028,2581727.8,0.14896949,6752.284,0.08327918,53.15405,0.97631866,14.954508,0.00045020226,3511.7407,0.71947354,0.0015420242,0.1148946,-0.00009650023,0.017821407,-0.0000014613032,0.25807276,0.0005752284,-0.00009468459,0.000027106335,0.00001244444,0.00002095109,0.000012656084,0.000013522821,0.000047359186,0.00009654864,0.00007250402,0.00001445028,0.000014896948,0.000008327917,0.00009763186,293.984,1027712.3,0.0000365333,941285.75,970.1988,3.3001754,205.45879
45.0,60.0,0.8999999761581421,8.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,14,271278720.0,0.20499566,9356.295,0.118146725,34275050000.0,0.25989887,6535458.5,0.2931359,81461.164,0.15562543,1313812.2,0.40447485,174.83737,0.8318714,1055188.5,0.5085666,2871.5515,0.04926178,707145.9,0.06500671,11974.9375,0.12574121,346.2837,0.86709994,27.127771,0.00083562953,3427.5051,0.6534459,0.008046117,0.13128123,-0.000082516264,0.10541886,0.00018715516,0.07061459,0.0010974938,-0.000065371634,0.000020499565,0.000011814672,0.000025989886,0.00002931359,0.000015562542,0.000040447485,0.00008318714,0.00005085666,0.0000049261776,0.0000065006707,0.000012574121,0.000086709995,287.96695,979043.94,0.00003236521,896119.0,946.6356,3.2873065,201.24812
45.0,60.0,0.8999999761581421,8.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,15,254498060.0,0.20499566,9633.726,0.12594092,32972483000.0,0.26095378,6456805.5,0.2931359,77208.37,0.15562543,1327603.4,0.40386632,162.52261,0.84371364,1138116.1,0.5075063,2917.4368,0.04926178,888632.3,0.0705094,12639.718,0.12574121,365.79395,0.85899806,25.449707,0.0008633726,3297.2483,0.64558053,0.007620837,0.13266033,-0.000083747735,0.11371162,0.00019174367,0.08876323,0.0011639717,-0.0000634206,0.000020499565,0.0000125940915,0.000026095378,0.00002931359,0.000015562542,0.000040386632,0.000084371364,0.00005075063,0.0000049261776,0.0000070509395,0.000012574121,0.0000858998,276.97403,906041.2,0.00003250207,829326.56,910.6737,3.287939,193.55302
45.0,55.0,0.8999999761581421,8.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,15,166054510.0,0.2732918,5671.1694,0.1294502,32432607000.0,0.21776624,5830171.0,0.12171039,16441.404,0.13522822,1107689.9,0.47202918,33.31049,0.9671502,186443.39,0.72656727,1031.8682,0.14083423,3062310.8,0.15171216,7798.48,0.08825189,52.17969,0.9766321,16.60535,0.00046711697,3243.2607,0.5829171,0.0015441404,0.110668994,-0.00009666895,0.01854434,0.000003186822,0.30613106,0.000679848,-0.00009478203,0.000027329179,0.00001294502,0.000021776623,0.000012171039,0.000013522821,0.000047202917,0.00009671502,0.00007265672,0.000014083423,0.000015171216,0.000008825189,0.00009766321,271.74057,876584.7,0.000036671863,802741.75,895.95856,3.29711,189.88869
45.0,60.0,0.8999999761581421,7.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,20,246696910.0,0.1979878,14632.806,0.13733886,25547602000.0,0.2516145,2893365.0,0.33308697,105073.93,0.14047967,997433.56,0.40965813,200.85014,0.8066243,929534.4,0.5329499,1683.0865,0.041237794,639256.25,0.121760376,9075.009,0.16136536,206.60849,0.91563076,24.669592,0.0013632807,2554.7603,0.28923652,0.010407394,0.09964336,-0.000079914986,0.09285344,0.00006830866,0.06382563,0.0008075009,-0.000079339145,0.00001979878,0.000013733886,0.000025161451,0.000033308697,0.000014047967,0.000040965813,0.00008066243,0.000053294993,0.0000041237795,0.000012176038,0.000016136535,0.00009156307,214.99901,543950.7,0.000033747787,497726.12,705.4971,3.2813969,150.17116
45.0,60.0,0.8999999761581421,7.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,17,243342000.0,0.1979878,14290.426,0.14280261,24207616000.0,0.26095378,2925512.0,0.33308697,98880.125,0.14047967,945844.0,0.41164216,207.5733,0.8001513,992723.9,0.5351027,1605.1366,0.041237794,671877.8,0.12103882,9012.378,0.16136536,192.83151,0.9214703,24.3341,0.0013290426,2420.7615,0.2924512,0.009788012,0.094484404,-0.000079242665,0.09917239,0.000060513663,0.067087784,0.0008012378,-0.00008071685,0.00001979878,0.000014280261,0.000026095378,0.000033308697,0.000014047967,0.000041164214,0.000080015125,0.00005351027,0.0000041237795,0.000012103881,0.000016136535,0.00009214703,203.80504,488389.84,0.000033894325,446853.34,668.4709,3.2799528,142.33554
45.0,60.0,0.8999999761581421,7.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,18,290658100.0,0.1979878,13466.685,0.13893896,24113486000.0,0.25516167,2863074.8,0.33308697,97723.58,0.14047967,980934.44,0.4127202,204.5733,0.80303967,998445.56,0.5258512,1581.3331,0.041237794,658533.94,0.11980847,8901.7,0.16136536,215.10771,0.9150291,29.065712,0.0012466685,2411.3484,0.2862075,0.009672358,0.09799345,-0.00007954267,0.09974456,0.000058133315,0.0657534,0.0007901701,-0.000078489225,0.00001979878,0.000013893896,0.000025516167,0.000033308697,0.000014047967,0.00004127202,0.000080303966,0.000052585117,0.0000041237795,0.000011980847,0.000016136535,0.00009150291,203.41461,484620.5,0.000033705892,443243.0,665.76495,3.2729456,142.06293
45.0,60.0,0.8999999761581421,7.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,19,257265980.0,0.1979878,14691.965,0.13893896,23299668000.0,0.24905048,2729122.0,0.33308697,101952.01,0.14047967,981032.6,0.41101244,195.95389,0.8113383,975391.7,0.5224708,1692.5967,0.041237794,619996.56,0.11820343,9282.485,0.16136536,204.86923,0.9167696,25.7265,0.0013691965,2329.9668,0.2728122,0.0100952005,0.09800326,-0.00008040461,0.09743917,0.00006925968,0.06189966,0.00082824857,-0.00007951307,0.00001979878,0.000013893896,0.000024905048,0.000033308697,0.000014047967,0.000041101244,0.000081133825,0.000052247076,0.0000041237795,0.0000118203425,0.000016136535,0.00009167696,196.35298,452450.62,0.000033682845,413896.12,643.3476,3.276485,137.11943
45.0,60.0,0.8999999761581421,7.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,16,249071310.0,0.1979878,13885.708,0.118916996,23178303000.0,0.26095378,3009652.5,0.33308697,97184.805,0.15076807,1029940.4,0.41107672,205.66618,0.80198747,967750.8,0.532297,1582.263,0.041237794,685669.5,0.12137585,9127.037,0.16136536,189.4507,0.923281,24.907032,0.0012885708,2317.8303,0.30086526,0.009618481,0.10289404,-0.00007943338,0.09667508,0.0000582263,0.068466954,0.0008127038,-0.000081054925,0.00001979878,0.0000118917,0.000026095378,0.000033308697,0.000015076806,0.000041107673,0.00008019875,0.0000532297,0.0000041237795,0.000012137585,0.000016136535,0.0000923281,195.27647,447746.5,0.000033786124,409613.6,640.0106,3.277459,136.36578
45.0,60.0,0.8999999761581421,7.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,14,245745200.0,0.1979878,14453.761,0.1045481,22983498000.0,0.25989887,2611729.2,0.33308697,97561.97,0.14047967,958505.94,0.4103263,195.54924,0.8117279,1019406.1,0.52304894,1646.1167,0.041237794,638400.75,0.115582034,7600.413,0.16136536,181.90495,0.9254021,24.57442,0.001345376,2298.3496,0.26107293,0.009656197,0.09575059,-0.000080445076,0.101840615,0.000064611675,0.063740075,0.0006600413,-0.0000818095,0.00001979878,0.00001045481,0.000025989886,0.000033308697,0.000014047967,0.00004103263,0.00008117279,0.00005230489,0.0000041237795,0.000011558203,0.000016136535,0.000092540206,193.62152,440251.25,0.000033539098,402761.97,634.6353,3.2777107,135.20729
45.0,60.0,0.8999999761581421,7.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,13,220668620.0,0.1979878,14093.188,0.12028668,22720418000.0,0.25514418,2491158.0,0.33308697,98664.555,0.14047967,1015434.2,0.41156727,197.4526,0.8098954,993845.94,0.5229542,1606.4674,0.041237794,621489.8,0.11980048,7283.6636,0.16976061,199.36322,0.91936904,22.066763,0.0013093189,2272.0415,0.24901581,0.009766456,0.101443425,-0.00008025474,0.0992846,0.000060646747,0.062048987,0.00062836637,-0.00008006368,0.00001979878,0.000012028668,0.000025514417,0.000033308697,0.000014047967,0.000041156727,0.000080989535,0.00005229542,0.0000041237795,0.000011980048,0.00001697606,0.000091936905,191.21928,430221.62,0.00003367975,393656.8,627.4208,3.2811584,133.52539
45.0,60.0,0.8999999761581421,7.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,15,229176420.0,0.1979878,13244.084,0.11423791,22359456000.0,0.26095378,2632016.5,0.33308697,95158.9,0.14047967,1009189.8,0.4109288,201.82872,0.8056821,1078697.4,0.52419055,1645.8259,0.041237794,733913.6,0.119903564,8189.162,0.16136536,188.8126,0.92136145,22.917542,0.0012244084,2235.9456,0.26310167,0.00941589,0.100818984,-0.000079817124,0.107769735,0.00006458259,0.07329136,0.0007189162,-0.000081118735,0.00001979878,0.000011423791,0.000026095378,0.000033308697,0.000014047967,0.000041092877,0.00008056821,0.000052419055,0.0000041237795,0.000011990356,0.000016136535,0.00009213614,188.28493,416664.78,0.00003359513,381213.56,617.4249,3.2792053,131.47153
45.0,60.0,0.8999999761581421,8.0,0.10000000149011612,1.2999999523162842,14,0.0020000000949949026,30,18,136527700.0,0.20476148,9806.404,0.15031567,19954455000.0,0.25516167,6060414.0,0.27001837,42335.78,0.17402442,1948155.0,0.32355115,198.5605,0.80905855,455791.88,0.5113185,3234.6748,0.04926178,253687.2,0.06364722,11261.179,0.16675355,468.44592,0.83724,13.65267,0.00088064047,1995.4456,0.6059414,0.0041335784,0.19471551,-0.00008014395,0.04547919,0.00022346749,0.02526872,0.0010261178,-0.000053155403,0.000020476147,0.000015031567,0.000025516167,0.000027001835,0.00001740244,0.000032355114,0.000080905855,0.00005113185,0.0000049261776,0.0000063647217,0.000016675354,0.00008372399,167.49799,331832.5,0.000031792602,303776.94,551.1596,3.2905447,116.919525
45.0,55.0,0.8999999761581421,7.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,18,125427100.0,0.2723773,9202.057,0.14280304,19270170000.0,0.1996048,2719286.5,0.42411548,8259.14,0.30745137,579729.44,0.49596685,36.894722,0.9636455,64039.918,0.74073774,453.54724,0.55628455,1452064.0,0.13729113,4670.044,0.11188647,47.807266,0.9718378,12.54261,0.00082020566,1927.0172,0.27182865,0.00072591397,0.057872947,-0.00009631053,0.006303992,-0.000054645276,0.1451064,0.0003670044,-0.00009521927,0.000027237731,0.000014280304,0.000019960478,0.000042411546,0.000030745137,0.000049596685,0.00009636455,0.000074073774,0.000055628454,0.000013729113,0.000011188647,0.00009718378,161.67021,309462.72,0.000044366683,283325.47,532.28326,3.2924016,112.8399
45.0,55.0,0.8999999761581421,7.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,19,125186440.0,0.27312353,8710.689,0.14331025,19163974000.0,0.19303778,2635528.5,0.41358477,8700.461,0.28301775,547354.4,0.49543187,35.473274,0.96504617,62949.566,0.7409292,472.4273,0.5378137,1446121.2,0.14261548,4795.1675,0.11188647,45.47814,0.97356105,12.518544,0.0007710689,1916.3971,0.26345286,0.00077004614,0.054635443,-0.00009645267,0.0061949566,-0.000052757263,0.14451213,0.00037951677,-0.00009545218,0.000027312353,0.000014331024,0.000019303778,0.000041358475,0.000028301774,0.000049543185,0.00009650461,0.00007409292,0.000053781372,0.000014261548,0.000011188647,0.000097356104,160.78218,306061.22,0.00004394465,280210.3,529.34894,3.2923357,112.218285
45.0,55.0,0.8999999761581421,7.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,17,122561090.0,0.27177894,9352.448,0.1492846,18015621000.0,0.20582898,2850264.0,0.41093007,9325.5205,0.24243054,552654.75,0.4937562,35.269924,0.9652465,65998.305,0.73743004,444.71933,0.5649211,1422812.2,0.1434032,4436.886,0.11188647,44.177635,0.9728759,12.256009,0.00083524483,1801.562,0.2849264,0.00083255203,0.055165477,-0.000096473006,0.0064998306,-0.000055528068,0.14218123,0.00034368862,-0.00009558223,0.000027177894,0.00001492846,0.000020582898,0.000041093004,0.000024243052,0.00004937562,0.00009652465,0.000073743,0.000056492107,0.0000143403195,0.000011188647,0.000097287586,151.19238,270481.34,0.00004391477,247622.2,497.61652,3.2912803,105.50553
45.0,55.0,0.8999999761581421,7.0,0.10000000149011612,1.2999999523162842,14,0.003000000026077032,30,16,126510984.0,0.2686427,9249.793,0.12059613,17912490000.0,0.20582898,2972579.8,0.40462902,9025.209,0.2734458,597656.8,0.49811932,34.869892,0.9656407,64746.74,0.7371813,452.0864,0.55771375,1403457.0,0.14473853,4265.494,0.11188647,43.095306,0.97467065,12.650999,0.0008249793,1791.2488,0.29715797,0.0008025209,0.059665684,-0.00009651301,0.006374674,-0.000054791355,0.1402457,0.00032654943,-0.00009569047,0.000026864269,0.000012059613,0.000020582898,0.000040462903,0.00002734458,0.00004981193,0.00009656407,0.000073718125,0.000055771372,0.000014473852,0.000011188647,0.00009746706,150.36708,267394.34,0.00004385911,244784.08,494.7566,3.2903252,104.92792
45.0,60.0,0.8999999761581421,8.0,0.10000000149011612,1.2999999523162842,14,0.0020000000949949026,30,13,96034330.0,0.20476148,10244.206,0.13190979,17797100000.0,0.25514418,5458897.0,0.27001837,46357.22,0.17402442,2109372.2,0.33613965,205.88751,0.8020127,396058.34,0.5085656,3709.9656,0.04926178,247416.84,0.06968939,9800.688,0.16675355,461.45593,0.84255505,9.603333,0.0009244206,1779.71,0.5457897,0.004535722,0.21083723,-0.00007941124,0.039505836,0.00027099656,0.024641685,0.00088006887,-0.000053854405,0.000020476147,0.000013190978,0.000025514417,0.000027001835,0.00001740244,0.000033613964,0.000080201266,0.00005085656,0.0000049261776,0.000006968939,0.000016675354,0.0000842555,149.17839,263955.0,0.000031756965,241700.81,491.63077,3.2955897,104.09531
40.0,65.0,0.8999999761581421,3.0,0.5,1.75,14,0.0010000000474974513,30,18,957.9073,0.41400182,578.7335,0.45409137,3622.7427,0.5460009,1569.4747,0.26836962,1486.9427,0.44406542,1573.2968,0.29786786,33.891308,0.9661087,412.74753,0.7566934,338.36765,0.6694918,872.8365,0.60689574,498.30328,0.52466226,43.645977,0.9608979,-0.000004209268,-0.00004212664,0.0002622743,0.00005694748,0.000048694277,0.00005732968,-0.000096610864,-0.000058725243,-0.00006616323,-0.000012716347,-0.00005016967,-0.0000956354,0.00004140018,0.000045409135,0.00005460009,0.00002683696,0.00004440654,0.000029786786,0.000096610864,0.00007566934,0.00006694918,0.000060689574,0.000052466225,0.00009608979,-9.2579285e-8,9.0388115e-9,0.000057576224,9.038803e-9,0.00009507262,-1026.9319,102.69318
