Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Cash,Reason,sl,tp,rsi_entry,rsi_exit,bb_std,exposure
2015-01-01 18:24:00,2015-01-01 18:54:00,1.20966,1.20887,49600.71425028521,-39.18456425772871,960.8154357422713,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-01 19:33:00,2015-01-01 20:40:00,1.20813,1.20619,47717.48582067847,-92.57192249210816,868.2435132501632,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-01 21:16:00,2015-01-01 22:11:00,1.20568,1.20624,43207.659407977066,24.19628926846257,892.4398025186258,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-02 00:07:00,2015-01-02 01:33:00,1.20495,1.20546,44438.68056858588,22.66372708997926,915.1035296086051,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-02 02:04:00,2015-01-02 02:47:00,1.20421,1.20497,45595.213273861125,34.65236208813874,949.7558916967438,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-02 08:24:00,2015-01-02 10:59:00,1.20305,1.20313,47367.40243697654,3.7893921949619127,953.5452838917057,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-02 11:17:00,2015-01-02 13:03:00,1.20205,1.20105,47595.95443908518,-47.595954439090505,905.9493294526152,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-02 14:09:00,2015-01-02 15:41:00,1.20073,1.20043,45269.927266876744,-13.580978180061528,892.3683512725537,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-02 16:25:00,2015-01-02 16:54:00,1.20017,1.20019,44612.097516479516,0.8922419503354356,893.2605932228892,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-04 22:14:00,2015-01-04 22:42:00,1.19484,1.19514,44855.91007446466,13.456773022347875,906.717366245237,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-05 02:44:00,2015-01-05 03:03:00,1.19445,1.19669,45546.520971756225,102.02420697673485,1008.7415732219719,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-05 04:00:00,2015-01-05 04:31:00,1.19494,1.19543,50650.65559217895,24.818821240172824,1033.5603944621446,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-05 05:06:00,2015-01-05 07:56:00,1.19462,1.19016,51910.752932086085,-231.52195807709919,802.0384363850454,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-05 08:58:00,2015-01-05 09:08:00,1.1914,1.19254,40391.393472471646,46.046188558614396,848.0846249436598,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-05 11:42:00,2015-01-05 12:30:00,1.19197,1.1923,42689.897813384225,14.087666278414295,862.1722912220741,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-05 13:05:00,2015-01-05 13:20:00,1.19151,1.19233,43415.781213187,35.600940594805564,897.7732318168797,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-05 16:00:00,2015-01-05 17:46:00,1.19366,1.1933,45127.0830127614,-16.24574988459031,881.5274819322894,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-05 20:40:00,2015-01-05 20:54:00,1.19382,1.19416,44304.54249044024,15.06354444674999,896.5910263790395,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-05 22:33:00,2015-01-05 23:43:00,1.19413,1.19491,45049.92051346367,35.138938000501795,931.7299643795412,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-06 02:16:00,2015-01-06 03:53:00,1.19556,1.19446,46759.50840005727,-51.43545924005733,880.2945051394839,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-06 04:58:00,2015-01-06 05:20:00,1.19074,1.19126,44357.013544828456,23.065647043314165,903.3601521827981,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-06 14:49:00,2015-01-06 17:37:00,1.19222,1.18735,45462.75782235483,-221.40363059487495,681.9565215879231,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-06 19:33:00,2015-01-06 20:09:00,1.187,1.18739,34471.2647811924,13.443793264661261,695.4003148525844,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-06 21:44:00,2015-01-06 22:42:00,1.18708,1.18732,35148.44735919657,8.43562736620781,703.8359422187922,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-06 23:12:00,2015-01-06 23:39:00,1.18713,1.18771,35573.3209784333,20.632526167492202,724.4684683862844,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-07 01:38:00,2015-01-07 02:14:00,1.18631,1.18787,36641.44119427221,57.16064826306486,781.6291166493493,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-07 03:23:00,2015-01-07 04:10:00,1.18781,1.18765,39482.53255904644,-6.317205209444982,775.3119114399043,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-07 04:52:00,2015-01-07 05:09:00,1.18563,1.18739,39235.43996558307,69.05437433942556,844.3662857793298,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-07 05:32:00,2015-01-07 05:43:00,1.18526,1.18607,42743.34504392267,34.6221094855764,878.9883952649062,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-07 05:55:00,2015-01-07 07:22:00,1.18457,1.18443,44521.89715752921,-6.233065602045494,872.7553296628607,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-07 08:19:00,2015-01-07 08:35:00,1.18197,1.18325,44303.42545053736,56.70838457668551,929.4637142395462,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-07 10:33:00,2015-01-07 11:12:00,1.18157,1.18143,47198.06939442672,-6.607729715221109,922.8559845243251,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-07 13:52:00,2015-01-07 14:40:00,1.18279,1.18452,46814.19277425367,80.98855349945929,1003.8445380237844,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-07 15:29:00,2015-01-07 16:16:00,1.18344,1.18372,50894.5719947163,14.250480158523516,1018.0950181823079,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-07 17:07:00,2015-01-07 18:16:00,1.18357,1.18361,51611.39695238851,2.064455878097605,1020.1594740604055,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-07 18:41:00,2015-01-07 18:43:00,1.18333,1.18355,51726.54157641936,11.379839146817897,1031.5393132072234,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-07 20:30:00,2015-01-07 21:47:00,1.18294,1.18231,52320.792933228564,-32.962099547940824,998.5772136592825,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-07 22:05:00,2015-01-07 22:14:00,1.18177,1.18241,50699.06396300207,32.44740093632,1031.0246145956025,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-07 23:58:00,2015-01-08 01:54:00,1.18226,1.18217,52324.765174949796,-4.709228865753096,1026.3153857298494,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-08 02:00:00,2015-01-08 02:26:00,1.18135,1.18125,52125.89253294194,-5.21258925329362,1021.1027964765558,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-08 04:36:00,2015-01-08 05:31:00,1.17958,1.17741,51938.96792807046,-112.70756040391316,908.3952360726427,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-08 06:48:00,2015-01-08 07:50:00,1.17664,1.17683,46321.4867456134,8.801082481672777,917.1963185543154,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-08 13:08:00,2015-01-08 15:17:00,1.18076,1.17878,46607.08282229998,-92.28202398815829,824.9142945661572,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-08 23:57:00,2015-01-09 00:17:00,1.18051,1.1814,41926.673788421474,37.31473967169752,862.2290342378548,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-09 02:01:00,2015-01-09 02:57:00,1.17902,1.17909,43878.59582896922,3.0715017080284817,865.3005359458832,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-09 04:08:00,2015-01-09 04:16:00,1.1799,1.18095,44002.06132447918,46.20216439070294,911.5027003365861,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-09 04:46:00,2015-01-09 05:20:00,1.18038,1.18168,46332.674240664164,60.232476512867066,971.7351768494532,Signal Exit,0.006,0.02,35,55,1.75,0.6
2015-01-09 06:35:00,2015-01-09 06:49:00,1.18101,1.18158,49368.00756214358,28.139764310430802,999.874941159884,Signal Exit,0.006,0.02,35,55,1.75,0.6
