Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Cash,Reason,sl,tp,rsi_entry,rsi_exit,bb_std,exposure
2017-01-23 03:51:00,2017-01-23 04:21:00,1.0732,1.07319,73417.02533168782,-0.7341702533053861,1312.4516895128174,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-23 12:21:00,2017-01-23 13:03:00,1.07306,1.07293,73385.55287753625,-9.540121874077032,1302.9115676387405,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-23 15:53:00,2017-01-23 16:08:00,1.07427,1.07457,72770.06158444751,21.83101847533185,1324.7425861140723,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-23 18:51:00,2017-01-23 19:59:00,1.0761,1.07599,73863.5397889084,-8.12498937678395,1316.6175967372883,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-23 20:06:00,2017-01-23 20:57:00,1.07505,1.0757,73482.21552880079,47.76344009372341,1364.3810368310117,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-23 23:22:00,2017-01-24 00:31:00,1.07557,1.07574,76111.14312398143,12.938894331077108,1377.3199311620888,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-24 01:44:00,2017-01-24 02:22:00,1.07443,1.07438,76914.45312372637,-3.845722656194434,1373.4742085058942,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-24 10:24:00,2017-01-24 11:48:00,1.075,1.0754,76659.02559102666,30.663610236407287,1404.1378187423015,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-24 13:09:00,2017-01-24 15:24:00,1.07482,1.07259,78383.60760363417,-174.79544495611802,1229.3423737861835,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-24 18:30:00,2017-01-24 18:50:00,1.07269,1.07295,68762.2168820172,17.878176389334715,1247.2205501755182,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-25 00:17:00,2017-01-25 01:13:00,1.07277,1.07259,69757.01502701521,-12.55626270486755,1234.6642874706506,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-25 06:42:00,2017-01-25 07:18:00,1.07487,1.07588,68919.82960566304,69.60902790171659,1304.2733153723673,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-25 08:25:00,2017-01-25 09:45:00,1.07407,1.07318,72859.682257527,-64.84511720920322,1239.428198163164,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-25 17:53:00,2017-01-25 17:58:00,1.07457,1.07499,69205.06983238862,29.06612932959387,1268.494327492758,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-25 20:49:00,2017-01-25 22:01:00,1.07591,1.07585,70739.80133056249,-4.2443880798301405,1264.249939412928,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-25 22:35:00,2017-01-25 23:57:00,1.07549,1.0756,70530.63846690873,7.758370231348143,1272.008309644276,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-26 00:44:00,2017-01-26 01:07:00,1.07556,1.07564,70958.84802210622,5.676707841758419,1277.6850174860344,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-26 01:16:00,2017-01-26 02:05:00,1.0748,1.07462,71325.92207774663,-12.838665973999314,1264.8463515120352,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-26 02:43:00,2017-01-26 03:18:00,1.07339,1.07339,70701.96395599187,0.0,1264.8463515120352,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-26 04:24:00,2017-01-26 05:47:00,1.07353,1.07189,70692.74365012818,-115.93609958621627,1148.910251925819,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-26 08:13:00,2017-01-26 08:33:00,1.06975,1.07049,64439.92999817634,47.6855481986481,1196.5958001244671,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-26 10:36:00,2017-01-26 11:57:00,1.0673,1.06687,67268.57304175773,-28.925486407951144,1167.670313716516,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-26 15:03:00,2017-01-26 19:07:00,1.0685,1.06831,65568.75884229383,-12.458064180030087,1155.2122495364858,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-26 20:15:00,2017-01-26 20:41:00,1.06778,1.06806,64912.93615931105,18.175622124610857,1173.3878716610966,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-26 22:33:00,2017-01-26 23:49:00,1.06751,1.06757,65950.92533059718,3.957055519832466,1177.344927180929,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-27 01:02:00,2017-01-27 01:38:00,1.06684,1.06719,66214.89223393924,23.175212281883535,1200.5201394628125,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-27 05:13:00,2017-01-27 06:37:00,1.06822,1.06931,67431.06136167527,73.49985688422842,1274.019996347041,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-27 07:52:00,2017-01-27 08:24:00,1.06766,1.06818,71596.9501347081,37.23041407003775,1311.2504104170787,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-27 11:14:00,2017-01-27 12:35:00,1.06941,1.0689,73568.626275259,-37.51999940038286,1273.7304110166958,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-27 16:22:00,2017-01-27 16:30:00,1.06932,1.06961,71469.55510137446,20.726170979391547,1294.4565819960874,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-29 21:19:00,2017-01-29 22:00:00,1.07326,1.07349,72365.87119594993,16.644150375065045,1311.1007323711524,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-30 00:51:00,2017-01-30 04:45:00,1.07252,1.06943,73346.92494524032,-226.64199808077902,1084.4587342903733,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-30 06:45:00,2017-01-30 08:33:00,1.06692,1.06377,60986.31955293967,-192.1069065917591,892.3518276986142,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-30 15:46:00,2017-01-30 16:20:00,1.06916,1.06971,50077.73360574361,27.542753483150392,919.8945811817646,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-30 16:51:00,2017-01-30 17:24:00,1.06944,1.0696,51609.884491795594,8.257581518695554,928.1521627004602,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-30 19:15:00,2017-01-30 21:22:00,1.07,1.0699,52045.91566544636,-5.204591566544063,922.9475711339161,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-30 23:34:00,2017-01-31 00:09:00,1.06972,1.06976,51767.61607526732,2.0707046430127636,925.0182757769288,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-31 01:52:00,2017-01-31 04:59:00,1.06948,1.07114,51895.40388470633,86.14637044861223,1011.164646225541,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-31 06:02:00,2017-01-31 06:37:00,1.06993,1.0707,56704.530925885294,43.662488812928125,1054.8271350384691,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-31 15:23:00,2017-01-31 16:26:00,1.07946,1.07952,58630.82291359396,3.5178493748126467,1058.3449844132817,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-01-31 22:39:00,2017-01-31 23:51:00,1.07954,1.07919,58821.997392219746,-20.587699087268113,1037.7572853260135,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-01 00:35:00,2017-02-01 00:58:00,1.0788,1.07905,57717.31286574046,14.429328216439934,1052.1866135424534,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-01 01:08:00,2017-02-01 01:41:00,1.07847,1.0783,58537.74032893562,-9.95141585591926,1042.235197686534,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-01 08:00:00,2017-02-01 10:44:00,1.07883,1.07523,57964.750573484285,-208.67310206454619,833.562095621988,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-01 13:45:00,2017-02-01 14:06:00,1.07452,1.07797,46545.17899836139,160.58086754435496,994.142963166343,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-01 16:41:00,2017-02-01 17:59:00,1.07629,1.07668,55420.54445361433,21.614012336915824,1015.7569755032588,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-01 18:21:00,2017-02-01 19:12:00,1.07623,1.07728,56628.61891063762,59.460049856169235,1075.2170253594281,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-01 21:21:00,2017-02-01 21:46:00,1.07767,1.07809,59863.42899177457,25.142640176550525,1100.3596655359786,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-01 23:54:00,2017-02-02 00:13:00,1.07832,1.07866,61226.3334929879,20.816953387616312,1121.176618923595,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-02 01:58:00,2017-02-02 02:25:00,1.07827,1.07939,62387.52551347593,69.87402857509366,1191.0506474986887,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-02 06:15:00,2017-02-02 06:31:00,1.07966,1.08069,66190.31810933193,68.17602765260291,1259.2266751512916,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-02 11:15:00,2017-02-02 11:52:00,1.07998,1.08027,69958.33303309088,20.287916579604996,1279.5145917308967,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-02 12:41:00,2017-02-02 15:53:00,1.07849,1.07638,71183.66930046065,-150.19754222397597,1129.3170495069207,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-02 18:37:00,2017-02-02 18:55:00,1.07581,1.07602,62984.191418945025,13.226680197981194,1142.543729704902,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-02 21:40:00,2017-02-02 22:27:00,1.07577,1.07595,63724.238250085175,11.470362885019728,1154.0140925899218,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-02 22:32:00,2017-02-02 22:58:00,1.07518,1.07549,64399.30574917252,19.963784782245572,1173.9778773721673,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-03 03:31:00,2017-02-03 04:48:00,1.07504,1.07464,65521.90861952117,-26.20876344780558,1147.7691139243618,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-03 05:59:00,2017-02-03 06:19:00,1.07384,1.07415,64130.733475621804,19.880527377444842,1167.6496413018067,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-03 13:36:00,2017-02-03 14:53:00,1.07683,1.0764,65060.38880613319,-27.975967186632747,1139.673674115174,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-05 17:59:00,2017-02-05 18:14:00,1.07823,1.07868,63419.14104310808,28.538613469402534,1168.2122875845764,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-05 18:40:00,2017-02-05 18:46:00,1.07793,1.07842,65025.314496372295,31.862404103214583,1200.074691687791,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-05 23:43:00,2017-02-06 00:25:00,1.07753,1.07762,66823.64435446572,6.014127991896801,1206.088819679688,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-06 01:46:00,2017-02-06 02:51:00,1.07697,1.07576,67193.44938185954,-81.30407375204557,1124.7847459276425,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-06 05:15:00,2017-02-06 05:52:00,1.07366,1.07386,62857.03551930643,12.571407103859901,1137.3561530315023,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-06 08:02:00,2017-02-06 09:34:00,1.0723,1.07235,63640.183886869476,3.182009194336058,1140.5381622258385,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-06 11:47:00,2017-02-06 12:33:00,1.07289,1.07399,63783.136885934546,70.16145057453444,1210.699612800373,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-06 16:46:00,2017-02-06 18:25:00,1.07505,1.07487,67570.78904983244,-12.1627420289745,1198.5368707713985,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-06 18:42:00,2017-02-06 22:35:00,1.07456,1.07212,66922.4726830367,-163.2908333466094,1035.2460374247892,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-07 01:08:00,2017-02-07 05:09:00,1.0708,1.06628,58007.809343936635,-262.1952982345982,773.0507391901909,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-07 10:07:00,2017-02-07 10:27:00,1.06638,1.06793,43495.79357397124,67.41848003965283,840.4692192298438,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-07 15:39:00,2017-02-07 17:36:00,1.06914,1.06826,47167.02504236174,-41.50698203727795,798.9622371925659,Signal Exit,0.006,0.02,35,55,1.75,0.6
2017-02-07 22:34:00,2017-02-07 22:59:00,1.0684,1.06888,44868.71418153683,21.536982807139292,820.4992199997052,Signal Exit,0.006,0.02,35,55,1.75,0.6
