Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Cash,Reason,sl,tp,rsi_entry,rsi_exit,bb_std,exposure
2020-01-01 19:15:00,2020-01-01 19:43:00,1.12161,1.1217,53494.530184288655,4.814507716581885,1004.8145077165818,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-01 20:46:00,2020-01-01 21:24:00,1.1221,1.12205,53728.607488632835,-2.686430374437311,1002.1280773421445,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-01 22:17:00,2020-01-02 00:51:00,1.12212,1.12031,53584.0058465482,-96.98705058225703,905.1410267598875,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-02 04:35:00,2020-01-02 07:09:00,1.12078,1.11891,48455.95175288035,-90.6126297778881,814.5283969819994,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-02 09:26:00,2020-01-02 11:00:00,1.11786,1.1201,43718.984326230435,97.93052489075704,912.4589218727565,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-02 11:39:00,2020-01-02 12:36:00,1.11825,1.11709,48958.2251843196,-56.791541213813176,855.6673806589433,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-02 14:33:00,2020-01-02 15:01:00,1.11656,1.11675,45980.54993868364,8.736304488345866,864.4036851472893,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-02 17:16:00,2020-01-02 17:31:00,1.11698,1.11723,46432.542309474964,11.608135577362308,876.0118207246516,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-02 18:39:00,2020-01-02 19:18:00,1.11707,1.11724,47052.29685111864,7.998890464690333,884.0107111893419,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-02 20:42:00,2020-01-02 21:11:00,1.11735,1.11765,47470.03416240257,14.241010248719203,898.2517214380612,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-03 00:12:00,2020-01-03 00:34:00,1.11676,1.11688,48260.237908130366,5.791228548981436,904.0429499870426,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-03 01:15:00,2020-01-03 01:44:00,1.11645,1.11685,48584.86900373734,19.433947601492793,923.4768975885354,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-03 02:50:00,2020-01-03 07:06:00,1.11534,1.11302,49678.67543109019,-115.25452700013419,808.2223705884012,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-03 13:25:00,2020-01-03 14:59:00,1.117,1.11673,43413.914266162996,-11.721756851863681,796.5006137365375,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-03 15:29:00,2020-01-03 16:01:00,1.11618,1.11619,42815.70788241345,0.4281570788269395,796.9287708153645,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-03 16:09:00,2020-01-03 16:30:00,1.11593,1.11598,42848.320458202455,2.1424160229051297,799.0711868382696,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-03 16:44:00,2020-01-05 17:02:00,1.11574,1.11666,42970.82762139582,39.533161411685526,838.6043482499551,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-05 22:41:00,2020-01-05 23:59:00,1.11671,1.11642,45057.589611445495,-13.066700987324758,825.5376472626303,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-06 00:46:00,2020-01-06 01:33:00,1.11624,1.11605,44374.20163742369,-8.431098311106616,817.1065489515237,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-06 01:41:00,2020-01-06 01:50:00,1.11581,1.11606,43937.9400947217,10.984485023684094,828.0910339752078,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-06 08:15:00,2020-01-06 08:38:00,1.11935,1.12015,44387.780442678755,35.51022435413909,863.6012583293468,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-06 13:56:00,2020-01-06 15:00:00,1.11929,1.1191,46293.700023908736,-8.795803004538607,854.8054553248082,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-06 18:25:00,2020-01-06 18:59:00,1.11946,1.11954,45815.23888257598,3.6652191106097436,858.470674435418,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-06 19:04:00,2020-01-06 20:12:00,1.11937,1.11919,46015.38406972232,-8.282769132553192,850.1879053028648,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-06 21:01:00,2020-01-06 22:05:00,1.11928,1.1192,45575.07890623605,-3.6460063125025304,846.5418989903623,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-06 23:01:00,2020-01-06 23:43:00,1.1192,1.11929,45382.875213922205,4.084458769249525,850.6263577596118,Signal Exit,0.006,0.02,35,55,1.75,0.6
2020-01-07 00:22:00,2020-01-07 01:32:00,1.11909,1.11873,45606.324304190646,-16.4182767495048,834.208081010107,Signal Exit,0.006,0.02,35,55,1.75,0.6
