Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Cash,Reason,Type,rsi_entry,rsi_exit,bb_std,exposure,atr_window,atr_factor
2023-01-02 10:20:00,2023-01-02 10:23:00,1.06681,1.06651,51058.019617544946,-15.317405885261797,892.5026925846236,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-02 11:40:00,2023-01-02 11:51:00,1.0653,1.06556,50267.68192535193,13.069597300598991,905.5722898852225,Signal Exit,LONG,35,55,1.75,0.6,20,1.5
2023-01-02 12:22:00,2023-01-02 13:19:00,1.06595,1.06542,50972.68858118425,27.015524948023547,932.5878148332461,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-02 13:21:00,2023-01-02 13:29:00,1.06537,1.06508,52521.91153307749,-15.231354344587295,917.3564604886587,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-02 14:51:00,2023-01-02 14:58:00,1.06533,1.06545,51666.04491502118,-6.1999253897972695,911.1565350988615,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-02 15:01:00,2023-01-02 15:10:00,1.06564,1.066,51301.93321002561,-18.468695955616298,892.6878391432451,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-02 15:34:00,2023-01-02 15:37:00,1.0662,1.06649,50235.66905701997,-14.568344026530841,878.1194951167142,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-02 15:39:00,2023-01-02 15:42:00,1.06683,1.06634,49386.659268114745,24.19946304137027,902.3189581580845,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-02 17:16:00,2023-01-02 18:00:00,1.06649,1.06714,50763.849158909194,-32.99650195329298,869.3224562047915,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-02 18:02:00,2023-01-02 18:03:00,1.06756,1.06773,48858.4691935699,-8.305939762907053,861.0165164418844,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-02 18:05:00,2023-01-02 18:12:00,1.06807,1.06762,48368.54418391403,21.765844882764288,882.7823613246487,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-02 18:17:00,2023-01-02 18:18:00,1.06554,1.06514,49709.012969460484,-19.883605187782003,862.8987561368667,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-02 18:42:00,2023-01-02 18:57:00,1.06727,1.0677,48510.61621540191,-20.85956497263022,842.0391911642365,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-02 19:42:00,2023-01-02 20:00:00,1.06742,1.06676,47331.27678875624,31.238642680584082,873.2778338448206,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-02 20:02:00,2023-01-02 20:05:00,1.0666,1.06635,49124.948463050096,-12.281237115766626,860.996596729054,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-02 20:55:00,2023-01-02 21:03:00,1.06575,1.06612,48472.71480529509,-17.934904477958284,843.0616922510957,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-02 21:18:00,2023-01-02 21:25:00,1.06616,1.06644,47444.75644843714,-13.28453180556515,829.7771604455305,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-02 21:33:00,2023-01-02 21:44:00,1.06702,1.0673,46659.50931260128,-13.064662607520702,816.7124978380098,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-02 21:57:00,2023-01-02 22:15:00,1.06764,1.06697,45898.19589962964,30.75179125274949,847.4642890907593,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-02 22:39:00,2023-01-02 23:11:00,1.06747,1.06778,47633.99191119709,-14.766537492472644,832.6977515982867,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 00:58:00,2023-01-03 01:30:00,1.06655,1.06601,46844.37213060541,25.295960950536614,857.9937125488233,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 01:32:00,2023-01-03 01:46:00,1.06574,1.06539,48304.11052689154,-16.906438684404815,841.0872738644184,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-03 02:42:00,2023-01-03 02:46:00,1.06571,1.06477,47353.62944127869,44.51241167479917,885.5996855392176,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 02:49:00,2023-01-03 02:50:00,1.06372,1.06227,49952.97741168075,-72.43181724693466,813.167868292283,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-03 02:51:00,2023-01-03 03:04:00,1.06232,1.06042,45927.84857438152,-87.26291229132548,725.9049560009574,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-03 03:05:00,2023-01-03 03:13:00,1.06017,1.05903,41082.37109148292,-46.83390304429632,679.0710529566611,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-03 04:42:00,2023-01-03 04:57:00,1.05604,1.05468,38582.12111037428,52.4716847101101,731.5427376667712,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 05:27:00,2023-01-03 05:56:00,1.05364,1.05306,41658.02765651103,-24.16165604076819,707.381081626003,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-03 06:40:00,2023-01-03 07:04:00,1.05349,1.05261,40287.866897227475,35.453322869559855,742.8344044955629,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 07:15:00,2023-01-03 07:28:00,1.05326,1.05386,42316.29822620604,-25.389778935720827,717.444625559842,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 07:30:00,2023-01-03 07:40:00,1.05398,1.05462,40842.02502285672,-26.138896014627232,691.3057295452148,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 07:41:00,2023-01-03 07:55:00,1.05459,1.05391,39331.250791978775,26.745250538546113,718.0509800837609,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 08:12:00,2023-01-03 08:15:00,1.05403,1.05462,40874.60395342225,-24.116016332513748,693.9349637512472,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 08:31:00,2023-01-03 08:39:00,1.05582,1.05642,39434.84478895534,-23.6609068733706,670.2740568778767,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 08:44:00,2023-01-03 08:58:00,1.05666,1.05569,38059.965753101846,36.91816678050557,707.1922236583822,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 09:09:00,2023-01-03 09:12:00,1.05659,1.05712,40158.93905819943,-21.284237700851378,685.9079859575309,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 09:39:00,2023-01-03 09:40:00,1.05783,1.05867,38904.62471044672,-32.67988475677337,653.2281012007575,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 09:42:00,2023-01-03 09:52:00,1.05922,1.05769,37002.40372353755,56.613677697013614,709.8417788977711,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 11:11:00,2023-01-03 11:26:00,1.05404,1.05529,40406.916942304146,50.50864617787911,760.3504250756502,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2023-01-03 11:54:00,2023-01-03 12:48:00,1.05545,1.05416,43224.24132316927,55.759271306888934,816.1096963825391,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 13:12:00,2023-01-03 13:26:00,1.0548,1.05508,46422.6220922946,-12.998334185845179,803.111362196694,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 13:28:00,2023-01-03 13:29:00,1.05528,1.05562,45662.46089360325,-15.525236703825424,787.5861254928686,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 14:29:00,2023-01-03 14:45:00,1.05614,1.05662,44743.279801515055,-21.4767743047189,766.1093511881497,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 16:42:00,2023-01-03 17:58:00,1.0547,1.05474,43582.59322204322,1.7433037288834723,767.8526549170332,Signal Exit,LONG,35,55,1.75,0.6,20,1.5
2023-01-03 18:02:00,2023-01-03 18:03:00,1.05493,1.05504,43672.24298770723,-4.803946728650176,763.048708188383,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 18:04:00,2023-01-03 18:05:00,1.05517,1.05537,43389.14344731464,-8.677828689461972,754.370879498921,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 18:06:00,2023-01-03 18:13:00,1.05534,1.05506,42888.787281762525,12.00886043888647,766.3797399378075,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 18:17:00,2023-01-03 18:23:00,1.0546,1.0542,43602.10923219083,-17.44084369287441,748.9388962449331,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-03 19:20:00,2023-01-03 19:35:00,1.05559,1.05591,42569.87445380875,-13.622359825213518,735.3165364197196,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 19:47:00,2023-01-03 20:04:00,1.05593,1.05633,41782.11830820525,-16.71284732328026,718.6036890964393,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 22:19:00,2023-01-03 23:57:00,1.05688,1.0572,40795.75859680035,-13.05464275097105,705.5490463454682,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-03 23:59:00,2023-01-04 00:03:00,1.05727,1.05747,40039.859998607826,-8.007971999720683,697.5410743457476,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-04 01:57:00,2023-01-04 02:07:00,1.05729,1.05773,39584.6593278522,-17.41725010425481,680.1238242414928,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-04 02:26:00,2023-01-04 02:32:00,1.05852,1.05895,38551.401442097995,-16.577102620108015,663.5467216213848,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-04 03:06:00,2023-01-04 03:08:00,1.06064,1.06137,37536.584795296316,-27.40170690056246,636.1450147208224,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-04 04:16:00,2023-01-04 04:22:00,1.06169,1.06244,35950.890451308136,-26.963167838482125,609.1818468823402,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-04 04:59:00,2023-01-04 05:45:00,1.06106,1.06217,34447.543789173484,38.2367736059883,647.4186204883285,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2023-01-04 06:47:00,2023-01-04 07:38:00,1.06049,1.06002,36629.40454818029,-17.215820137643654,630.2028003506849,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-04 08:15:00,2023-01-04 08:23:00,1.05974,1.06074,35680.60847098448,35.680608470988474,665.8834088216734,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2023-01-04 09:20:00,2023-01-04 09:46:00,1.06168,1.06068,37631.87074193769,37.63187074193355,703.5152795636069,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-04 09:53:00,2023-01-04 09:58:00,1.06207,1.06261,39744.006302613205,-21.461763403410533,682.0535161601964,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-04 10:05:00,2023-01-04 10:10:00,1.05989,1.05896,38610.809583647155,-35.90805291279562,646.1454632474008,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-04 10:47:00,2023-01-04 11:23:00,1.06027,1.06103,36564.95778890664,-27.789367919564363,618.3560953278364,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-04 12:50:00,2023-01-04 12:55:00,1.06161,1.06076,34948.20670459979,29.70597569891043,648.0620710267468,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-04 14:59:00,2023-01-04 16:48:00,1.06053,1.06026,36664.42652410097,9.899395161506986,657.9614661882538,Signal Exit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-04 17:48:00,2023-01-04 18:33:00,1.06054,1.061,37224.13861928379,-17.123103764867004,640.8383624233868,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-04 18:34:00,2023-01-04 19:00:00,1.06097,1.0603,36240.70590629632,24.281272957216668,665.1196353806034,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-04 19:17:00,2023-01-04 19:19:00,1.06131,1.06166,37601.81108520245,-13.160633879823582,651.9590015007799,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-04 19:30:00,2023-01-04 19:34:00,1.06241,1.06178,36819.627159050455,23.19636511020659,675.1553666109864,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-04 21:47:00,2023-01-04 22:29:00,1.06177,1.06117,38152.63380643565,22.89158028386734,698.0469468948538,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-04 23:14:00,2023-01-04 23:31:00,1.06061,1.06096,39489.36632097682,13.821278212335981,711.8682251071898,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2023-01-05 00:36:00,2023-01-05 00:41:00,1.06049,1.06073,40275.809773247645,-9.666194345580159,702.2020307616096,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 00:53:00,2023-01-05 00:59:00,1.06079,1.06104,39717.683844772844,-9.929420961196527,692.2726098004131,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 01:03:00,2023-01-05 01:06:00,1.06118,1.06146,39141.66926254244,-10.959667393514152,681.312942406899,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 01:08:00,2023-01-05 01:14:00,1.06167,1.06193,38504.221221673346,-10.011097517640808,671.3018448892582,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 02:32:00,2023-01-05 02:37:00,1.06101,1.0604,37962.04625154851,23.156848213444572,694.4586931027028,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 02:46:00,2023-01-05 02:49:00,1.05977,1.05926,39317.51378710679,-20.051932031424876,674.406761071278,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-05 03:01:00,2023-01-05 03:02:00,1.06086,1.06172,38143.021382912615,-32.80299838930801,641.60376268197,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 04:32:00,2023-01-05 04:37:00,1.06227,1.06275,36239.58669727866,-17.39500161469506,624.208761067275,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 05:33:00,2023-01-05 05:39:00,1.0612,1.06191,35292.6174745915,25.057758406959554,649.2665194742345,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2023-01-05 06:00:00,2023-01-05 06:20:00,1.06183,1.06118,36687.59704326876,23.84693807812614,673.1134575523607,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 07:19:00,2023-01-05 07:24:00,1.06151,1.0608,38046.56334197666,27.01305997280299,700.1265175251638,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 08:00:00,2023-01-05 08:05:00,1.05993,1.06076,39632.4201140734,32.89490869467642,733.0214262198401,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2023-01-05 08:16:00,2023-01-05 08:18:00,1.05922,1.05855,41522.33301220748,-27.81996311817687,705.2014631016633,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-05 08:31:00,2023-01-05 08:34:00,1.05761,1.05681,40007.26901797429,-32.00581521437591,673.1956478872874,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-05 08:55:00,2023-01-05 09:00:00,1.05561,1.05495,38263.88426903614,-25.254163617559374,647.941484269728,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-05 10:35:00,2023-01-05 11:30:00,1.05183,1.05307,36960.81026038778,45.83140472287744,693.7728889926054,Signal Exit,LONG,35,55,1.75,0.6,20,1.5
2023-01-05 12:25:00,2023-01-05 12:33:00,1.05301,1.05217,39530.84333439979,33.20590840089392,726.9787973934993,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 13:11:00,2023-01-05 13:20:00,1.05321,1.05393,41415.03389030674,-29.818824401023086,697.1599729924762,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 13:22:00,2023-01-05 14:10:00,1.05414,1.05325,39681.25522183825,35.31631714743832,732.4762901399146,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 14:11:00,2023-01-05 14:40:00,1.05323,1.05345,41727.42649601214,9.180033829117955,741.6563239690325,Signal Exit,LONG,35,55,1.75,0.6,20,1.5
2023-01-05 15:05:00,2023-01-05 15:25:00,1.05261,1.0523,42275.27710941559,-13.105335903920206,728.5509880651123,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-05 16:38:00,2023-01-05 17:29:00,1.05201,1.05224,41551.94274190049,-9.556946830644364,718.9940412344679,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 17:39:00,2023-01-05 17:54:00,1.0522,1.052,40999.47013311925,8.199894026622946,727.1939352610908,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 18:01:00,2023-01-05 18:18:00,1.05232,1.05245,41462.32715872116,-5.3901025306414425,721.8038327304494,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 18:29:00,2023-01-05 18:40:00,1.0525,1.05206,41147.961960880726,18.105103262787352,739.9089359932367,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 19:01:00,2023-01-05 19:11:00,1.05204,1.05192,42198.524922621,-5.063822990719585,734.8451130025171,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-05 21:26:00,2023-01-05 21:40:00,1.05322,1.05284,41862.77015262815,15.907852658000664,750.7529656605178,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 21:51:00,2023-01-05 22:01:00,1.05262,1.05305,42793.389769936985,18.40115760107943,769.1541232615972,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2023-01-05 22:03:00,2023-01-05 22:10:00,1.0533,1.05349,43813.96315930488,-8.324653000273821,760.8294702613234,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 22:15:00,2023-01-05 22:21:00,1.05361,1.05305,43327.00735156216,24.263124116870216,785.0925943781937,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-05 22:45:00,2023-01-05 23:02:00,1.05339,1.05295,44718.05851839454,19.675945748093415,804.7685401262871,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-06 00:00:00,2023-01-06 00:02:00,1.05244,1.05215,45880.15697576795,-13.305245522978373,791.4632946033088,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-06 00:31:00,2023-01-06 00:45:00,1.05154,1.05112,45160.23896019031,-18.967300363273832,772.495994240035,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-06 01:19:00,2023-01-06 01:54:00,1.05192,1.05144,44062.05762263489,21.149787658866334,793.6457818989013,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-06 03:04:00,2023-01-06 03:33:00,1.05257,1.05157,45240.45613492127,45.24045613492633,838.8862380338277,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-06 05:38:00,2023-01-06 06:08:00,1.05125,1.05056,47879.35722428505,33.03675648476049,871.9229945185882,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-06 06:47:00,2023-01-06 07:00:00,1.04967,1.04925,49839.83506351071,-20.932730726678834,850.9902637919093,Stop Loss,LONG,35,55,1.75,0.6,20,1.5
2023-01-06 07:06:00,2023-01-06 07:19:00,1.04849,1.04925,48698.04750404349,37.01051610307763,888.000779894987,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2023-01-06 07:48:00,2023-01-06 07:52:00,1.04915,1.04951,50784.012575608074,-18.282244527214637,869.7185353677723,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-06 08:11:00,2023-01-06 08:30:00,1.04989,1.05114,49703.409044820255,-62.12926130602399,807.5892740617484,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-06 08:44:00,2023-01-06 08:50:00,1.05243,1.05381,46041.40555068261,-63.53713965993909,744.0521344018093,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-06 09:34:00,2023-01-06 09:41:00,1.05308,1.05136,42392.91228027174,72.91580912206501,816.9679435238743,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-06 09:44:00,2023-01-06 10:00:00,1.05034,1.05271,46668.770694663115,110.6049865463508,927.5729300702251,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2023-01-06 10:02:00,2023-01-06 10:05:00,1.05387,1.05547,52809.52660595092,-84.49524256951217,843.077687500713,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-06 10:17:00,2023-01-06 10:39:00,1.05895,1.06029,47768.696586281476,-64.01005342561226,779.0676340751007,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-06 10:40:00,2023-01-06 10:50:00,1.06012,1.06106,44093.17628618085,-41.44758570900739,737.6200483660933,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-06 12:30:00,2023-01-06 12:34:00,1.06226,1.06261,41663.249018098766,-14.582137156337588,723.0379112097557,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-06 12:57:00,2023-01-06 13:21:00,1.06376,1.06304,40782.01349231532,29.363049714469227,752.4009609242249,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-06 14:04:00,2023-01-06 14:07:00,1.06415,1.06443,42422.644979987315,-11.878340594398908,740.522620329826,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-06 14:33:00,2023-01-06 16:59:00,1.06464,1.06413,41733.69140722644,21.28418261768592,761.806802947512,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-08 17:35:00,2023-01-08 17:44:00,1.06389,1.06407,42963.471953727094,7.733424951673841,769.5402278991859,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2023-01-08 17:52:00,2023-01-08 18:00:00,1.06409,1.06451,43391.455303546834,-18.224411227493444,751.3158166716925,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-08 18:02:00,2023-01-08 18:07:00,1.06479,1.06442,42335.999587056176,15.66431984721,766.9801365189024,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-08 18:21:00,2023-01-08 18:29:00,1.06528,1.06563,43198.791107628174,-15.119576887672991,751.8605596312294,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-08 18:46:00,2023-01-08 18:53:00,1.06548,1.06582,42339.25890478823,-14.395348027628293,737.4652116036011,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-08 18:54:00,2023-01-08 18:59:00,1.06583,1.06627,41514.981466290184,-18.266591845167515,719.1986197584336,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-08 19:01:00,2023-01-08 19:20:00,1.06656,1.06596,40458.96825823771,24.275380954939955,743.4740007133735,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-08 19:29:00,2023-01-08 19:59:00,1.06535,1.06611,41872.09841160408,31.822794792813735,775.2967955061872,Take Profit,LONG,35,55,1.75,0.6,20,1.5
2023-01-08 20:29:00,2023-01-08 20:37:00,1.06627,1.06671,43626.66841453969,-19.195734102397285,756.1010614037899,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-08 20:38:00,2023-01-08 20:45:00,1.06676,1.06711,42526.96359464865,-14.884437258130111,741.2166241456598,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-08 21:16:00,2023-01-08 21:59:00,1.06735,1.0677,41666.742351374516,-14.5833598229841,726.6332643226757,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-08 22:38:00,2023-01-08 22:49:00,1.06745,1.06682,40843.12694679895,25.731169976479595,752.3644342991553,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-08 23:24:00,2023-01-08 23:45:00,1.06745,1.0677,42289.443119536576,-10.572360779887674,741.7920735192677,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-08 23:48:00,2023-01-09 00:09:00,1.06764,1.06729,41687.76405076249,14.590717417760636,756.3827909370283,Take Profit,SHORT,35,55,1.75,0.6,20,1.5
2023-01-09 00:23:00,2023-01-09 00:38:00,1.06792,1.06816,42496.59848698563,-10.199183636877315,746.1836073001509,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-09 01:16:00,2023-01-09 01:18:00,1.06829,1.06854,41909.04757884942,-10.477261894715854,735.7063454054351,Stop Loss,SHORT,35,55,1.75,0.6,20,1.5
2023-01-09 02:43:00,2023-01-09 03:01:00,1.06706,1.06805,41368.22739520374,40.954545121253624,776.6608905266887,Take Profit,LONG,35,55,1.75,0.6,20,1.5
