Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Cash,Reason,sl,tp,rsi_entry,rsi_exit,bb_std,exposure
2025-01-01 18:11:00,2025-01-01 19:56:00,1.03533,1.03559,57952.53687230158,15.067659586794177,1015.0676595867942,Signal Exit,0.006,0.01,45,55,1.75,0.6
2025-01-01 20:20:00,2025-01-01 20:26:00,1.03474,1.03533,58859.28791310633,34.726979868738056,1049.7946394555322,Signal Exit,0.006,0.01,45,55,1.75,0.6
2025-01-01 22:52:00,2025-01-01 23:11:00,1.03699,1.03742,60740.873458116206,26.11857558698574,1075.913215042518,Signal Exit,0.006,0.01,45,55,1.75,0.6
2025-01-01 23:46:00,2025-01-02 00:03:00,1.03671,1.037,62268.901527477385,18.057981442962305,1093.9711964854803,Signal Exit,0.006,0.01,45,55,1.75,0.6
2025-01-02 00:23:00,2025-01-02 00:58:00,1.03653,1.03642,63325.009202945235,-6.965751012327427,1087.0054454731528,Signal Exit,0.006,0.01,45,55,1.75,0.6
2025-01-02 01:10:00,2025-01-02 01:46:00,1.03617,1.03641,62943.65473656752,15.106477136777336,1102.1119226099302,Signal Exit,0.006,0.01,45,55,1.75,0.6
2025-01-02 04:38:00,2025-01-02 05:20:00,1.03586,1.03561,63837.50251635917,-15.959375629095122,1086.152546980835,Signal Exit,0.006,0.01,45,55,1.75,0.6
2025-01-02 05:45:00,2025-01-02 06:46:00,1.03405,1.03278,63023.21243542393,-80.03947979298097,1006.1130671878541,Signal Exit,0.006,0.01,45,55,1.75,0.6
2025-01-02 09:10:00,2025-01-02 09:21:00,1.03072,1.03146,58567.58773602068,43.34001492465313,1049.4530821125072,Signal Exit,0.006,0.01,45,55,1.75,0.6
2025-01-02 09:50:00,2025-01-02 11:03:00,1.03054,1.02316,61101.155633697315,-450.92652857668264,598.5265535358246,Stop Loss,0.006,0.01,45,55,1.75,0.6
2025-01-02 11:04:00,2025-01-02 11:52:00,1.02397,1.0254,35070.94271526458,50.15144808282984,648.6780016186544,Signal Exit,0.006,0.01,45,55,1.75,0.6
2025-01-02 14:02:00,2025-01-02 14:06:00,1.02559,1.02586,37949.551084857754,10.246378792911308,658.9243804115657,Signal Exit,0.006,0.01,45,55,1.75,0.6
2025-01-02 14:11:00,2025-01-02 14:27:00,1.02539,1.02574,38556.5129606237,13.49477953622109,672.4191599477869,Signal Exit,0.006,0.01,45,55,1.75,0.6
2025-01-02 14:47:00,2025-01-02 15:03:00,1.02503,1.02536,39359.96955881019,12.988789954405059,685.407949902192,Signal Exit,0.006,0.01,45,55,1.75,0.6
